gene_id	gene_name	description	locus	ATCC2_FPKM	ATCC3_FPKM	sp1_FPKM	sp2_FPKM	ATCC2_count	ATCC3_count	sp1_count	sp2_count	
DR76_RS00870	-	glycerol-3-phosphate dehydrogenase subunit B	NZ_CP009072.1:182099-183358	3.46479425962641	2.8204627581347	3.88601363368842	3.84730428732781	85	101	82	92
DR76_RS00875	-	sn-glycerol-3-phosphate dehydrogenase subunit C	NZ_CP009072.1:183355-184545	4.65737676994059	5.58367511864615	11.7818818648634	14.5996933917692	108	189	235	330
DR76_RS00880	-	hypothetical protein	NZ_CP009072.1:184738-185664	9.80671049688148	9.45129108533755	13.9778297976687	12.050289586951	177	249	217	212
DR76_RS00885	-	2-keto-3-deoxy-L-rhamnonate aldolase	NZ_CP009072.1:185705-186508	5.87708938243762	5.03284194824764	7.20401930354122	8.25765483638644	92	115	97	126
DR76_RS00890	-	MFS transporter	NZ_CP009072.1:186526-187815	2.82683590459202	2.42756357945326	1.85152886366713	3.59446714823713	71	89	40	88
DR76_RS00895	-	L-rhamnonate dehydratase	NZ_CP009072.1:187872-189077	28.2356077231317	15.346499082482	11.7838640448308	14.3307099229023	663	526	238	328
DR76_RS00900	-	IclR family transcriptional regulator	NZ_CP009072.1:189092-189874	9.445612146444	4.94311628824284	8.38857362894078	10.5651992805415	144	110	110	157
DR76_RS00905	-	hypothetical protein	NZ_CP009072.1:190094-191296	205.826963877402	229.630849051547	167.569793953961	152.03026371483	4821	7851	3376	3471
DR76_RS00910	-	membrane protein	NZ_CP009072.1:191396-191938	20.4308051721805	14.4502742674245	7.25778297143446	7.76302857323156	216	223	66	80
DR76_RS00915	-	nucleoside triphosphatase NudI	NZ_CP009072.1:192217-192642	163.847738041412	276.780639263571	48.7785301550656	63.5761540696319	1359	3351	348	514
DR76_RS00920	-	lipopolysaccharide core heptose(II)-phosphate phosphatase	NZ_CP009072.1:192681-193283	101.103020650198	72.4144491762093	52.9779978918178	96.6448850155241	1187	1241	535	1106
DR76_RS00925	-	UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase	NZ_CP009072.1:193591-194730	340.241924532977	217.659854880632	185.420312128929	307.413708255392	7552	7052	3540	6651
DR76_RS00930	-	UDP phosphate 4-deoxy-4-formamido-L-arabinose transferase	NZ_CP009072.1:194734-195702	163.357668905129	124.549276923524	127.865470369869	203.1534514385	3082	3430	2075	3736
DR76_RS00935	-	bifunctional UDP-glucuronic acid decarboxylase/UDP-4-amino-4-deoxy-L-arabinose formyltransferase	NZ_CP009072.1:195702-197684	144.576553120291	183.932892430913	145.590357556547	237.55047163957	5582	10366	4835	8940
DR76_RS00940	-	4-deoxy-4-formamido-L-arabinose-phospho-UDP deformylase	NZ_CP009072.1:197681-198571	63.6387860401326	98.1734989368894	77.8730469964625	128.919905105751	1104	2486	1162	2180
DR76_RS00945	-	4-amino-4-deoxy-L-arabinose transferase	NZ_CP009072.1:198571-200223	32.1276071541072	58.2815991943055	44.0341464971353	67.3865629058106	1034	2738	1219	2114
DR76_RS00950	-	4-amino-4-deoxy-L-arabinose-phospho-UDP flippase subunit E	NZ_CP009072.1:200220-200555	27.6675222298713	33.7199879452009	37.3198335269428	41.2437158702059	181	322	210	263
DR76_RS00955	-	4-amino-4-deoxy-L-arabinose-phospho-UDP flippase subunit F	NZ_CP009072.1:200555-200941	36.2311817382858	27.3669584325273	41.967893535321	55.2784548312864	273	301	272	406
DR76_RS00960	-	signal transduction protein PmrD	NZ_CP009072.1:200935-201201	85.0240075976256	58.3799579592226	43.6095470671226	64.9270992446016	442	443	195	329
DR76_RS00965	-	O-succinylbenzoic acid--CoA ligase	NZ_CP009072.1:201311-202666	27.8771673361643	57.4757997009859	40.6003776737433	43.5599133812646	736	2215	922	1121
DR76_RS00970	-	O-succinylbenzoate synthase	NZ_CP009072.1:202663-203625	50.4006511110927	133.984808013757	78.9954635431218	92.4701470291772	945	3667	1274	1690
DR76_RS00975	-	dihydroxynaphthoic acid synthetase	NZ_CP009072.1:203625-204482	76.6818586653413	220.138546544934	127.774538539602	146.959087043438	1281	5368	1836	2393
DR76_RS00980	-	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase	NZ_CP009072.1:204497-205255	19.4886487006942	22.2520553027857	22.1853461035165	24.6449169096472	288	480	282	355
DR76_RS00985	-	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	NZ_CP009072.1:205252-206922	66.7903846359992	60.9807764772076	96.6606656654877	108.6625674112	2173	2896	2705	3446
DR76_RS00990	-	isochorismate synthase	NZ_CP009072.1:207011-208306	76.6447270793875	47.403462739605	276.16623855823	320.824945312945	1934	1746	5994	7891
DR76_RS00995	-	protein ElaB	NZ_CP009072.1:208385-208690	73.6841103622323	88.6551074618338	2242.11297963338	2412.7916297096	439	771	11490	14012
DR76_RS01000	-	acyltransferase	NZ_CP009072.1:208745-209206	55.0293053174384	57.1202594093543	4.26512570723908	3.87769381401467	495	750	33	34
DR76_RS01005	-	ribonuclease Z	NZ_CP009072.1:209271-210188	66.9702971744474	48.7162555647175	28.6199715892213	28.4121176167998	1197	1271	440	495
DR76_RS01010	-	hypothetical protein	NZ_CP009072.1:210309-212051	9.31152323966356	4.90546123750665	2.05546645033289	1.69289167950732	316	243	60	56
DR76_RS01015	-	hypothetical protein	NZ_CP009072.1:212199-213161	0.586656482328804	1.02306745770522	0.868087554280658	1.14903045069363	11	28	14	21
DR76_RS01020	-	hypothetical protein	NZ_CP009072.1:213264-213767	36.4823573409641	109.467804911783	6.27915449512716	6.69096885583813	358	1568	53	64
DR76_RS01025	-	NADH:ubiquinone oxidoreductase subunit N	NZ_CP009072.1:213834-215291	69.5024808849626	150.7354434388	111.150431096071	127.030753470201	1973	6246	2714	3515
DR76_RS01030	-	NADH:ubiquinone oxidoreductase subunit M	NZ_CP009072.1:215298-216827	77.8466538932902	162.844857223613	116.613291533612	133.691938513131	2319	7081	2988	3882
DR76_RS01035	-	NADH:ubiquinone oxidoreductase subunit L	NZ_CP009072.1:216991-218832	96.503423755683	192.148091681855	165.390175019327	187.967591148687	3461	10059	5102	6571
DR76_RS01040	-	NADH:ubiquinone oxidoreductase subunit K	NZ_CP009072.1:218829-219131	40.8511546243639	79.0815935293385	103.066657175512	118.07784594269	241	681	523	679
DR76_RS01045	-	NADH:ubiquinone oxidoreductase subunit J	NZ_CP009072.1:219128-219682	95.4105628252545	166.484067318233	166.22425136367	195.765800120236	1031	2626	1545	2062
DR76_RS01050	-	NADH dehydrogenase subunit I	NZ_CP009072.1:219694-220236	97.5190835506744	166.664080093835	197.059330409715	228.038977355332	1031	2572	1792	2350
DR76_RS01055	-	NADH-quinone oxidoreductase subunit H	NZ_CP009072.1:220251-221228	84.9183913162044	148.479509286605	194.581749011984	242.230373835475	1617	4127	3187	4496
DR76_RS01060	-	NADH dehydrogenase subunit G	NZ_CP009072.1:221225-223951	128.411106886347	181.749594760346	323.936105467687	375.120671216083	6818	14086	14794	19414
DR76_RS01065	-	NADH dehydrogenase subunit F	NZ_CP009072.1:224004-225341	264.672534612435	281.330868195044	328.413954117722	405.701420540617	6895	10698	7359	10302
DR76_RS01070	-	NADH dehydrogenase subunit E	NZ_CP009072.1:225338-225838	345.069968935659	328.684369084044	392.714113722545	509.351815248614	3366	4680	3295	4843
DR76_RS01075	-	bifunctional NADH:ubiquinone oxidoreductase subunit C/D	NZ_CP009072.1:225841-227631	456.023162551243	365.92738359225	508.96573697525	613.293372484316	15902	18626	15266	20846
DR76_RS01080	-	NADH dehydrogenase subunit B	NZ_CP009072.1:227737-228399	700.53485881675	428.442273468757	756.167100050934	879.22595955026	9043	8073	8396	11063
DR76_RS01085	-	NADH-quinone oxidoreductase subunit A	NZ_CP009072.1:228415-228858	853.235062878129	385.144930177858	859.094300410391	946.074668856149	7376	4860	6388	7972
DR76_RS01090	-	transcriptional regulator	NZ_CP009072.1:229488-230426	127.553908211955	60.854314802001	146.640039051206	132.374230182316	2332	1624	2306	2359
DR76_RS01095	-	glutamate-pyruvate aminotransferase AlaA	NZ_CP009072.1:231346-232563	205.484870272332	189.99907180772	308.215905124626	316.971360211754	4873	6577	6287	7327
DR76_RS01100	-	5'-nucleotidase	NZ_CP009072.1:232647-233246	175.995874130152	116.935085866999	197.346934525926	167.910417100654	2056	1994	1983	1912
DR76_RS01105	-	citrate transporter	NZ_CP009072.1:233305-235137	234.247269925402	99.2044041669001	164.247694687764	144.104116333128	8360	5168	5042	5013
DR76_RS01110	-	phosphatase	NZ_CP009072.1:235224-235874	285.205579451163	333.159755301589	155.470330095896	179.604562370806	3615	6164	1695	2219
DR76_RS01115	-	hypothetical protein	NZ_CP009072.1:235885-236379	424.16649525637	500.495336429499	216.168113964596	212.469438587498	4088	7041	1792	1996
DR76_RS01120	-	UPF0208 membrane protein YfbV	NZ_CP009072.1:236461-236916	460.21872253308	220.375959372563	454.908288757653	441.407367850829	4086	2856	3474	3820
DR76_RS01125	-	hypothetical protein	NZ_CP009072.1:236985-237116	700.762137702297	375.584822908144	656.827980357289	613.537434342734	1801	1409	1452	1537
DR76_RS01130	-	acetate kinase	NZ_CP009072.1:237254-238456	959.71456110945	1765.56325770013	1069.84568083776	1070.91340867122	22479	60364	21554	24450
DR76_RS01135	-	phosphate acetyltransferase	NZ_CP009072.1:238531-240675	493.756864668411	1538.05003538929	635.365090918172	657.379489108114	20621	93762	22824	26761
DR76_RS01140	-	membrane protein	NZ_CP009072.1:240865-242385	10.5355149034227	16.2165962190349	12.9551743004032	13.0602942733259	312	701	330	377
DR76_RS01145	-	putative NUDIX hydrolase	NZ_CP009072.1:242418-242960	244.223271520032	221.549182886881	141.636463548432	147.4975428914	2582	3419	1288	1520
DR76_RS01150	-	phosphodiesterase	NZ_CP009072.1:243018-243569	195.579917409114	181.221065923364	142.788661413377	146.429064020608	2102	2843	1320	1534
DR76_RS01155	-	glutathione S-transferase	NZ_CP009072.1:243625-244269	166.105982233041	137.580303048909	73.8757994718806	87.0840801223288	2086	2522	798	1066
DR76_RS01160	-	GSH-dependent disulfide bond oxidoreductase	NZ_CP009072.1:244405-245052	4.5971214585297	2.60637958569861	86.1580160702789	97.8209347574639	58	48	935	1203
DR76_RS01165	-	D-erythro-7%2C8-dihydroneopterin triphosphate epimerase	NZ_CP009072.1:245109-245471	194.265053989925	116.996145269595	180.944281379426	190.589652890824	1373	1207	1100	1313
DR76_RS01170	-	epimerase	NZ_CP009072.1:245492-246385	203.029756769251	111.068372878632	98.3839439366001	110.45191827462	3534	2822	1473	1874
DR76_RS01175	-	histidine ABC transporter ATP-binding protein	NZ_CP009072.1:246544-247317	57.9963936732023	22.3663640479096	49.2968325661491	51.0577188613053	874	492	639	750
DR76_RS01180	-	histidine ABC transporter permease	NZ_CP009072.1:247325-248041	32.5928781595014	11.6796012054074	45.5540701999333	46.591989789029	455	238	547	634
DR76_RS01185	-	histidine/lysine/arginine/ornithine ABC transporter permease HisQ	NZ_CP009072.1:248038-248724	53.6782381644914	16.6967220601673	65.8827051313426	67.4175696311843	718	326	758	879
DR76_RS01190	-	zinc transporter	NZ_CP009072.1:248814-249596	145.226713897136	99.2220606244779	139.555882421992	136.136689486863	2214	2208	1830	2023
DR76_RS01195	-	-	NZ_CP009072.1:249817-250599	35.4211879310183	12.9420227703655	155.417991432038	172.879466060947	540	288	2038	2569
DR76_RS01200	-	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	NZ_CP009072.1:250865-251434	86.5021825457763	45.1863261232155	77.8346738309345	82.2728183095619	960	732	743	890
DR76_RS01205	-	amidophosphoribosyltransferase	NZ_CP009072.1:251529-253046	88.0710498843405	126.906313511158	212.452218135676	172.896372078247	2603	5475	5401	4981
DR76_RS01210	-	colicin V production protein	NZ_CP009072.1:253083-253571	207.333243289744	209.533467070407	462.551450748417	374.65972032039	1974	2912	3788	3477
DR76_RS01215	-	cell division protein DedD	NZ_CP009072.1:254103-254765	231.084340802015	200.290016729459	107.985276577624	113.807395428061	2983	3774	1199	1432
DR76_RS01220	-	bifunctional folylpolyglutamate synthase/ dihydrofolate synthase	NZ_CP009072.1:254755-256023	113.446784334837	94.9109284112188	103.189569837728	115.929768693973	2803	3423	2193	2792
DR76_RS01225	-	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	NZ_CP009072.1:256093-257007	485.372388585993	441.421884735706	338.822677320505	344.827449510857	8647	11479	5192	5988
DR76_RS01230	-	membrane protein	NZ_CP009072.1:257163-257822	65.8350122123513	44.142536111058	67.4017214201327	65.06609398982	846	828	745	815
DR76_RS01235	-	tRNA pseudouridine synthase A	NZ_CP009072.1:257905-258717	43.7165835121927	37.2634722352432	67.8641387893999	72.8478973417717	692	861	924	1124
DR76_RS01240	-	semialdehyde dehydrogenase	NZ_CP009072.1:258717-259730	135.442280119677	118.432059318496	118.009973557903	114.424902469951	2674	3413	2004	2202
DR76_RS01245	-	erythronate-4-phosphate dehydrogenase	NZ_CP009072.1:259796-260932	212.489559626958	178.653691947242	165.533007692867	158.213718311583	4704	5773	3152	3414
DR76_RS01250	-	flagella biosynthesis regulator	NZ_CP009072.1:261031-262026	74.2563916432116	47.3740387977708	78.2366332917515	91.2579773719488	1440	1341	1305	1725
DR76_RS01255	-	transporter	NZ_CP009072.1:262023-263201	27.531781181906	26.4417877944972	22.0816526705112	25.9211947409522	632	886	436	580
DR76_RS01260	-	3-oxoacyl-[acyl-carrier-protein] synthase I	NZ_CP009072.1:263466-264686	634.247564663465	1978.48942927478	173.217517229455	253.273382955489	15078	68656	3542	5869
DR76_RS01265	-	tRNA methyltransferase	NZ_CP009072.1:264845-266851	65.0005547295789	65.9015825680383	23.1467983129208	28.1966964548397	2540	3759	778	1074
DR76_RS01270	-	hypothetical protein	NZ_CP009072.1:266972-267250	152.609366853847	132.799063847253	132.050355737212	140.321991483791	829	1053	617	743
DR76_RS01275	-	hypothetical protein	NZ_CP009072.1:267284-267832	110.860451790083	74.9867209337857	42.5268575905323	53.4594356235602	1185	1170	391	557
DR76_RS01280	-	membrane protein	NZ_CP009072.1:267832-268641	55.4822262764978	30.5380356815134	49.3173544313566	56.7247303233963	875	703	669	872
DR76_RS01285	-	penicillin-insensitive murein endopeptidase	NZ_CP009072.1:268641-269465	87.5932845535701	57.1080928360072	101.039297149179	108.57659194865	1407	1339	1396	1700
DR76_RS01290	-	chorismate synthase	NZ_CP009072.1:269469-270554	131.948697706364	95.3199313186674	104.027961942482	110.623183201859	2790	2942	1892	2280
DR76_RS01295	-	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	NZ_CP009072.1:270589-271521	142.356595148987	96.3562964206866	67.903589056763	78.274951489776	2586	2555	1061	1386
DR76_RS01300	-	peptidase S10	NZ_CP009072.1:271687-272238	231.867373172484	146.672396000377	31.8029226397737	24.2457447375716	2492	2301	294	254
DR76_RS01305	-	hypothetical protein	NZ_CP009072.1:272287-272511	108.199900044891	82.8827111076479	0	0	474	530	0	0
DR76_RS01310	-	pilus protein	NZ_CP009072.1:272558-273415	28.1346278222293	18.9053298269098	0	0	470	461	0	0
DR76_RS01315	-	fimbrial protein	NZ_CP009072.1:273417-273944	5.25278005018868	4.19831270567862	0	0	54	63	0	0
DR76_RS01320	-	fimbrial protein SteE	NZ_CP009072.1:273941-274420	3.8520387034717	3.00546467908752	0	0	36	41	0	0
DR76_RS01325	-	hypothetical protein	NZ_CP009072.1:274417-274920	4.99337736004537	2.72273212914341	0	0	49	39	0	0
DR76_RS01330	-	fimbrial protein StfD	NZ_CP009072.1:274937-275689	6.206960192657	6.21481923410351	0	0	91	133	0	0
DR76_RS01335	-	fimbrial protein SteB	NZ_CP009072.1:275709-278357	4.78901476373111	3.58635329267925	0	0	247	270	0	0
DR76_RS01340	-	fimbrial yfcV	NZ_CP009072.1:278438-279004	6.52197029159229	6.01949024603573	0	0	72	97	0	0
DR76_RS01345	-	phosphohistidine phosphatase	NZ_CP009072.1:279571-280056	410.039962182437	364.892713636512	353.600993611041	370.684144808051	3880	5040	2878	3419
DR76_RS01350	-	3-hydroxyacyl-CoA dehydrogenase	NZ_CP009072.1:280259-282403	196.224109171815	129.392914848124	158.173174263729	161.366388919956	8195	7888	5682	6569
DR76_RS01355	-	3-ketoacyl-CoA thiolase	NZ_CP009072.1:282403-283713	240.623388217525	112.429051231473	149.256291301588	145.976930290433	6142	4189	3277	3632
DR76_RS01360	-	UPF0381 family protein	NZ_CP009072.1:283893-284177	2026.67430941923	1179.65962472681	1550.61654349929	1486.82665706387	11246	9555	7401	8042
DR76_RS01365	-	long-chain fatty acid outer membrane transporter	NZ_CP009072.1:284549-285889	123.939718550563	123.321841104302	20.2600956454175	24.3615056893277	3236	4700	455	620
DR76_RS01370	-	membrane protein	NZ_CP009072.1:285951-286706	283.502793203079	199.806677327426	389.784245963259	414.911273054326	4173	4293	4935	5953
DR76_RS01375	-	membrane protein	NZ_CP009072.1:287000-287932	10.7896082533194	5.58149412684411	121.087209720832	119.276087696386	196	148	1892	2112
DR76_RS01380	-	-	NZ_CP009072.1:288008-288082	88.3407069606793	27.6796933713447	25.4773606655601	25.9945671458706	129	59	32	37
DR76_RS01385	-	hypothetical protein	NZ_CP009072.1:288520-289038	25.5318888277579	9.76262411290577	0	0	258	144	0	0
DR76_RS01390	-	outer membrane autotransporter barrel domain-containing protein	NZ_CP009072.1:289098-297047	21.2161547402344	16.1546162499114	0	0	3284	3650	0	0
DR76_RS01395	-	LuxR family transcriptional regulator	NZ_CP009072.1:297072-297692	2.39845327104001	0.67991313648151	0	0	29	12	0	0
DR76_RS01400	-	pilus protein	NZ_CP009072.1:298010-298639	11.0058691071378	10.4441127197362	0	0	135	187	0	0
DR76_RS01405	-	DNA recombinase	NZ_CP009072.1:299387-299956	7.65901888970049	12.2842404757699	0	0	85	199	0	0
DR76_RS01410	-	transcriptional regulator	NZ_CP009072.1:300351-301298	10.5646729108041	7.79439856858611	0	0	195	210	0	0
DR76_RS01415	-	permease	NZ_CP009072.1:301516-302853	20.4214173936712	6.99513305384698	3.83795361904973	3.89868623072175	532	266	86	99
DR76_RS01420	-	D-serine dehydratase	NZ_CP009072.1:302871-304199	58.0851064400322	20.7568861610426	17.9719049546837	21.3700190239542	1503	784	400	539
DR76_RS01425	-	multidrug resistance protein B	NZ_CP009072.1:304307-305845	4.93916903787738	2.30915079613367	7.7209970677675	10.5451716532103	148	101	199	308
DR76_RS01430	-	multidrug transporter	NZ_CP009072.1:305845-307008	3.30930361946372	2.78101898350971	7.02792418743792	12.1769999791867	75	92	137	269
DR76_RS01435	-	LuxR family transcriptional regulator	NZ_CP009072.1:307424-308038	760.72255006975	439.168043013549	1039.8561216969	1018.78928688319	9109	7676	10710	11891
DR76_RS01440	-	histidine kinase	NZ_CP009072.1:308253-311636	105.5898927638	93.1225017849255	210.19056499751	237.345614513199	6957	8956	11912	15243
DR76_RS01445	-	CoA-transferase	NZ_CP009072.1:311692-312837	2.01679851075986	1.47376437306518	10.7335066707507	13.8855844074228	45	48	206	302
DR76_RS01450	-	transporter	NZ_CP009072.1:312911-313855	0.869582930708353	1.3404316547912	4.99174368772742	5.12973904977042	16	36	79	92
DR76_RS01455	-	oxalyl-CoA decarboxylase	NZ_CP009072.1:313925-315619	2.2422953242753	1.70221008373098	4.29781047554376	4.60080834440187	74	82	122	148
DR76_RS01460	-	formyl-CoA:oxalate CoA-transferase	NZ_CP009072.1:315673-316923	2.91496268339225	2.08136041601046	4.10486166449924	4.75948819028858	71	74	86	113
DR76_RS01465	-	hypothetical protein	NZ_CP009072.1:317435-318067	4.78716199610802	4.00218971096798	3.20722607199353	7.24196412312385	59	72	34	87
DR76_RS01470	-	hypothetical protein	NZ_CP009072.1:318362-318637	2.41914352100164	0.637481422815058	4.1105788477253	4.96361027577398	13	5	19	26
