gene_id,gbk_start,gbk_end,gbk_midpoint,gbk_gene_id,gbk_old_locus_tag,norm_exp
DR76_RS02210,478961,480022,479491,,DR76_427,6.20596119468052
DR76_RS02215,480088,481086,480587,,DR76_428,2.7685011367943
DR76_RS02220,481111,482622,481866,,DR76_429,6.48575631951286
DR76_RS02225,482645,483628,483136,,DR76_430,3.75711998370289
DR76_RS02230,483725,487006,485365,,DR76_431,15.6775806072055
DR76_RS02235,487124,488317,487720,,DR76_432,25.0514755261646
DR76_RS02240,488381,489634,489007,,DR76_433,1495.24880201654
DR76_RS02245,489963,491153,490558,,DR76_434,157.051254927767
DR76_RS02250,491198,491536,491367,,DR76_435,149.821409901792
DR76_RS02255,491597,492931,492264,,DR76_436,66.1385733504518
DR76_RS02260,492921,493634,493277,,DR76_437,49.52517454778
DR76_RS02265,493799,495226,494512,,DR76_438,66.7140846468339
DR76_RS02270,495802,499689,497745,,DR76_439,332.994160798415
DR76_RS02275,499947,501503,500725,,DR76_441,18.652964421214
DR76_RS02280,501500,502036,501768,,DR76_440,23.4477987189157
DR76_RS02285,502061,502696,502378,,DR76_442,57.227137401945
DR76_RS02290,502905,503753,503329,,DR76_443,9.58426988738855
DR76_RS02295,503809,504069,503939,,DR76_444,5.8263031418542
DR76_RS02300,504263,504343,504303,,,0.442239525029222
DR76_RS02305,504340,504504,504422,,,29.6556854548876
DR76_RS02310,504764,505144,504954,acpS,DR76_445,24.462923135435
DR76_RS02315,505144,505875,505509,,DR76_446,103.07216838936
DR76_RS02320,505887,506615,506251,,DR76_447,39.5257639193264
DR76_RS02325,506627,507532,507079,,DR76_448,174.926894037955
DR76_RS02330,507529,508209,507869,,DR76_449,128.600753789947
DR76_RS02335,508481,509455,508968,,DR76_450,197.352134036441
DR76_RS02340,509471,511270,510370,,DR76_451,448.123350602139
DR76_RS02345,511468,511947,511707,,DR76_452,72.0588766770282
DR76_RS02350,511944,512900,512422,,DR76_453,320.464031419526
DR76_RS02355,512900,513550,513225,,DR76_454,826.532085841328
DR76_RS02360,513583,514158,513870,,DR76_455,338.824138091711
DR76_RS02370,514566,516188,515377,,DR76_457,49.1936168966241
DR76_RS02375,516173,516910,516541,,DR76_456,36.2506214878982
DR76_RS02380,517042,518376,517709,,DR76_458,186.586190702275
DR76_RS02385,518409,519290,518849,,DR76_459,38.881913651359
DR76_RS02390,519393,519980,519686,,DR76_460,28.46746752573
DR76_RS02395,520036,520419,520227,,DR76_461,3461.76804959195
DR76_RS02400,520724,521413,521068,,DR76_462,79.5287620814567
DR76_RS02405,521461,522498,521979,,DR76_463,192.431904776705
DR76_RS02410,522488,522691,522589,,,3.26068289074524
DR76_RS02415,522705,523124,522914,,DR76_464,72.6895590769091
DR76_RS02420,523193,523891,523542,,DR76_465,30.623790654554
DR76_RS02425,523923,526583,525253,,DR76_466,603.885412455028
DR76_RS02430,526697,528052,527374,pssA,DR76_467,439.721522020034
DR76_RS02435,528098,528421,528259,,DR76_469,8.85628637485738
DR76_RS02440,528418,529716,529067,,DR76_468,15.7383202521571
DR76_RS02445,530040,530158,530099,rrf,DR76_470,0.0770410128859312
DR76_RS02450,530243,533167,531705,,DR76_471,0.155500472107432
DR76_RS02455,533352,533427,533389,,DR76_472,0
DR76_RS02460,533501,535056,534278,,DR76_473,0.243465674762194
DR76_RS02465,535427,536284,535855,,DR76_475,108.496563247784
DR76_RS02470,536229,538073,537151,,DR76_476,523.456869713343
DR76_RS02475,538442,539542,538992,,DR76_477,73.1313106314743
DR76_RS02480,539582,539941,539761,,DR76_478,130.001674079892
DR76_RS02485,539941,540588,540264,,DR76_479,251.106838192574
DR76_RS02490,540695,542011,541353,,DR76_480,5.33397308431487
DR76_RS02495,542054,543220,542637,,DR76_481,5.75961463423299
DR76_RS02500,543550,544950,544250,,DR76_483,707.932512819835
DR76_RS02505,544933,545850,545391,,DR76_482,525.511150825404
DR76_RS02510,546102,547385,546743,,DR76_484,3.09936032970714
DR76_RS02515,547452,548666,548059,,DR76_485,2.66478472085989
DR76_RS02520,549164,550537,549850,,DR76_486,27.1854623049869
DR76_RS02525,550598,551374,550986,,DR76_487,8.82167197829959
DR76_RS02530,551382,552386,551884,,DR76_488,25.0248001231161
DR76_RS02535,552540,553691,553115,,DR76_489,62.7101741252336
DR76_RS02540,553993,556644,555318,,DR76_490,573.085739147208
DR76_RS02545,556827,558560,557693,,DR76_491,145.477199033394
DR76_RS02550,558786,559637,559211,,DR76_493,31.4886865332419
DR76_RS02555,559624,559965,559794,,DR76_492,2.71714046153702
DR76_RS02560,559967,560845,560406,,DR76_494,7.4999072004617
DR76_RS02565,560811,563108,561959,,DR76_495,26.3951723975802
DR76_RS02570,563159,563479,563319,,DR76_496,3.14362877328658
DR76_RS02575,563494,564573,564033,,DR76_497,4.79695120228038
DR76_RS02580,564882,567383,566132,,DR76_498,15.9135306693741
DR76_RS02585,567395,568057,567726,,DR76_499,147.513458913292
DR76_RS02590,568068,569171,568619,gldA,DR76_500,1394.88417284119
DR76_RS02600,569447,570064,569755,,DR76_501,8.45689684707203
DR76_RS02605,570091,570996,570543,,DR76_502,40.8361595966303
DR76_RS02610,571090,573270,572180,,DR76_503,2067.86864246484
DR76_RS02615,573599,574489,574044,,DR76_504,117.847277460267
DR76_RS02620,574871,576424,575647,,DR76_505,10.9651860304046
DR76_RS02625,576557,577681,577119,,DR76_506,7.91136428702411
DR76_RS02630,577914,579464,578689,,DR76_507,7.50331577763695
DR76_RS02635,579505,581124,580314,,DR76_508,5.63688673143204
DR76_RS02640,581201,582061,581631,,DR76_509,3.30763992340743
DR76_RS02645,582279,584711,583495,metL,DR76_510,98.4869675421455
DR76_RS02650,584714,585874,585294,,DR76_511,35.3731916098187
DR76_RS02655,586151,586468,586309,,DR76_512,51.0123689220743
DR76_RS02660,586528,587136,586832,,DR76_513,9.76360886987333
DR76_RS02665,587197,587409,587303,,DR76_514,441.746015759048
DR76_RS02670,587612,589810,588711,,DR76_515,58.3756388337067
DR76_RS02675,589966,590991,590478,,DR76_516,154.815080233951
DR76_RS02680,591083,592042,591562,,DR76_517,153.453008149722
DR76_RS02685,592135,592665,592400,,DR76_518,141.986531662283
DR76_RS02690,592675,594006,593340,,DR76_519,562.120921411231
DR76_RS02695,594073,594999,594536,,DR76_520,36.8600893769362
DR76_RS02700,595092,595577,595334,,DR76_521,443.644430391561
DR76_RS02705,595662,595907,595784,,DR76_522,425.622873169036
DR76_RS02710,596332,597177,596754,,DR76_523,59.7972665395386
DR76_RS02715,597200,598708,597954,,DR76_524,251.406847952114
DR76_RS02720,598879,599889,599384,,DR76_525,127.468125534488
DR76_RS02725,599986,600732,600359,,DR76_526,67.8414576871505
DR76_RS02730,600737,601165,600951,,DR76_527,121.612843532435
DR76_RS02735,601192,601491,601341,,DR76_528,52.8035987826446
DR76_RS02740,601703,602143,601923,,DR76_529,9.70998298644902
DR76_RS02745,602244,602843,602543,,DR76_530,21.7550133400039
DR76_RS02750,602951,603718,603334,,DR76_531,922.476331427069
DR76_RS02755,603773,604528,604150,,DR76_532,10.1963426514693
DR76_RS02760,604635,605624,605129,,DR76_533,39.9900407818229
DR76_RS02770,605944,606906,606425,,DR76_534,287.186691154834
DR76_RS02775,607087,607989,607538,,DR76_535,97.4668271441859
DR76_RS02780,608138,608638,608388,cpxP,DR76_536,615.549713192369
DR76_RS02785,608788,609486,609137,,DR76_537,207.680224769038
DR76_RS02790,609483,610856,610169,,DR76_538,220.210217871127
DR76_RS02795,610962,611636,611299,,DR76_539,97.7630073509926
DR76_RS02800,611785,612768,612276,,DR76_540,8.06161435470499
DR76_RS02810,613028,613648,613338,,DR76_541,57.8562530519021
DR76_RS02815,613934,614968,614451,,DR76_543,5.29495504516198
DR76_RS02820,614965,615903,615434,,DR76_542,14.2020304107725
DR76_RS02825,615887,616723,616305,,DR76_544,8.22477874299439
DR76_RS02835,617011,618480,617745,,DR76_545,2.26780870482995
DR76_RS02840,618477,619736,619106,,DR76_546,2.43040140861523
DR76_RS02845,620197,621021,620609,,DR76_547,6.02293855769315
DR76_RS02850,621031,621345,621188,,DR76_548,2.04661479052114
DR76_RS02855,621386,622759,622072,,DR76_549,1.54549897764106
DR76_RS02860,623113,>623667,623390,,DR76_550,0.593484658129945
DR76_RS02865,623755,624588,624171,,DR76_551,41.0192037634671
DR76_RS02870,624782,625369,625075,,DR76_552,739.624757167156
DR76_RS02875,625418,627832,626625,,DR76_553,2179.47339316223
DR76_RS02880,627845,628747,628296,,DR76_554,524.974557253371
DR76_RS02885,628744,629379,629061,,DR76_555,286.853430476954
DR76_RS02890,629376,630305,629840,,DR76_556,276.751862966417
DR76_RS02895,630521,630733,630627,,DR76_557,1.3667316796604
DR76_RS02900,631135,631413,631274,,DR76_558,90.6494916436677
DR76_RS02905,631475,631687,631581,,DR76_559,87.8632706926035
DR76_RS02910,631772,632062,631917,,DR76_560,92.7670502808167
DR76_RS02915,632063,632374,632218,,DR76_561,44.3126592235189
DR76_RS02920,632604,633512,633058,,DR76_562,176.263242724857
DR76_RS02925,633576,634565,634070,,DR76_563,99.151037255536
DR76_RS02930,634562,634999,634780,,DR76_564,47.7796100472753
DR76_RS02935,634996,635868,635432,,DR76_565,40.0946900789865
DR76_RS02940,635862,636461,636161,,DR76_566,66.4326581825293
DR76_RS02945,636602,637489,637045,,DR76_567,9.91172050312613
DR76_RS02950,637479,638828,638153,,DR76_568,2.74239741824993
DR76_RS02955,638927,640360,639643,,DR76_569,6.55996043972765
DR76_RS02960,640430,641440,640935,,DR76_570,4.77184254915585
DR76_RS02965,641473,642360,641916,,DR76_571,2.76566424412317
DR76_RS02970,642385,643263,642824,,DR76_572,2.86029829754005
DR76_RS02975,643436,644332,643884,,DR76_573,21.4925361783752
DR76_RS02980,644372,645160,644766,,DR76_574,39.8347747327016
DR76_RS02985,645220,646485,645852,,DR76_575,15.2415865520227
DR76_RS02990,646587,647567,647077,,DR76_576,16.639672354654
DR76_RS02995,647575,648285,647930,,DR76_577,20.8634420582676
DR76_RS03000,648503,650326,649414,,DR76_578,1135.08930285447
DR76_RS03010,650699,652108,651403,,DR76_579,929.236147138623
DR76_RS03015,652282,653331,652806,,DR76_580,63.8766513241009
DR76_RS03020,653343,654752,654047,,DR76_581,86.6394217716188
DR76_RS03025,654864,654974,654919,,DR76_582,23.350602850155
DR76_RS03030,655207,656580,655893,,DR76_583,275.632615472182
DR76_RS03035,656769,657278,657023,,DR76_584,61.9132584267637
DR76_RS03040,657860,658492,658176,,DR76_585,168.233047082672
DR76_RS03045,658874,661660,660267,,DR76_586,653.071676356423
DR76_RS03050,661662,661904,661783,,,0.954427831266526
DR76_RS03055,662024,662956,662490,,DR76_588,9.88180635634022
DR76_RS03060,662997,664427,663712,,DR76_589,7.18579428624836
DR76_RS03065,664582,665208,664895,,DR76_590,236.956842980095
DR76_RS03070,665225,666211,665718,,DR76_591,260.45344536964
DR76_RS03075,666288,666557,666422,,DR76_592,175.941949054211
DR76_RS03080,666627,667211,666919,mobA,DR76_593,27.1209122317938
DR76_RS03085,667193,667720,667456,,DR76_594,13.7562555348291
DR76_RS03090,667825,667940,667882,rrf,DR76_595,0.052779121592857
DR76_RS03095,668023,670947,669485,,DR76_596,0
DR76_RS03100,671132,671207,671169,,DR76_597,0
DR76_RS03105,671281,672835,672058,,DR76_598,2.12990127325347
DR76_RS03110,673211,673756,673483,hemG,DR76_600,38.3982210455721
DR76_RS03115,673768,675219,674493,,DR76_601,87.5190522683169
DR76_RS03120,675258,675872,675565,,DR76_602,70.183977607151
DR76_RS03125,675872,677203,676537,,DR76_603,607.696804099268
DR76_RS03130,677393,679582,678487,,DR76_604,89.9087229896247
DR76_RS03135,679592,680755,680173,,DR76_605,48.8310017296741
DR76_RS03140,680947,681648,681297,,DR76_606,195.404327329661
DR76_RS03145,681694,683187,682440,,DR76_607,441.414606411481
DR76_RS03150,683354,683842,683598,,DR76_609,26.4747967556594
DR76_RS03155,683839,684621,684230,,DR76_608,37.7505388195137
DR76_RS03160,684663,685439,685051,,DR76_610,106.408516906354
DR76_RS03165,685442,685957,685699,,DR76_611,158.281335004822
DR76_RS03170,685961,686230,686095,,DR76_612,301.635215496327
DR76_RS03175,686309,687949,687129,ubiB,DR76_613,380.488562699066
DR76_RS03180,687946,688551,688248,,DR76_614,172.27066064945
DR76_RS03185,688565,689320,688942,,DR76_615,351.092347679699
DR76_RS03190,689415,690842,690128,,DR76_616,276.0688654802
DR76_RS03195,691059,691826,691442,,DR76_617,11.9153585226645
DR76_RS03200,691850,692854,692352,,DR76_618,11.9170520463274
DR76_RS03205,692844,693473,693158,,DR76_619,9.29297888828327
DR76_RS03210,693498,694472,693985,,DR76_620,38.4818663196718
DR76_RS03215,694489,694995,694742,,DR76_621,7.96909720586674
DR76_RS03220,695008,696498,695753,,DR76_622,52.4613274294988
DR76_RS03225,696533,697297,696915,,DR76_623,348.425522552227
DR76_RS03230,697559,698368,697963,,DR76_624,67.0171465975395
DR76_RS03240,698625,699293,698959,,DR76_626,10.6665277222942
DR76_RS03245,699299,700159,699729,,DR76_627,6.02776558120398
DR76_RS03250,700254,701813,701033,,DR76_628,3.51223586260513
DR76_RS03255,701810,703234,702522,,DR76_629,3.60161951159546
DR76_RS03260,703227,704183,703705,,DR76_630,2.44799444914618
DR76_RS03265,704200,704589,704394,,DR76_631,1.22541567090866
DR76_RS03270,704615,705838,705226,,DR76_632,8.62984205612202
DR76_RS03275,705916,706821,706368,,DR76_633,18.8402423972081
DR76_RS03280,707022,707867,707444,,DR76_634,29.716594933277
DR76_RS03285,707897,709894,708895,,DR76_635,54.1471042907729
DR76_RS03290,709945,711453,710699,,DR76_636,30.9519397285347
DR76_RS03295,711495,712052,711773,,DR76_637,11.7160129878933
DR76_RS03305,712981,713670,713325,,,2.60165309400232
DR76_RS03310,713667,713924,713795,,DR76_640,6.65516617764865
DR76_RS03315,713999,714244,714121,,,8.35233366930616
DR76_RS03320,714413,716674,715543,,DR76_641,10.7698207573129
DR76_RS03325,716792,717745,717268,,DR76_643,6.50419612187526
DR76_RS03330,717633,718532,718082,,DR76_642,11.7546076461305
DR76_RS03335,718608,719408,719008,,DR76_644,47.3932616138374
DR76_RS03340,719416,720438,719927,,DR76_645,109.885714991486
DR76_RS03345,720549,721169,720859,rhtB,DR76_646,16.6503214670955
DR76_RS03350,721230,721850,721540,,DR76_647,111.872267065449
DR76_RS03355,721914,723743,722828,,DR76_648,68.3888320744497
DR76_RS03360,723868,724737,724302,,DR76_649,118.945855787599
DR76_RS03365,724901,725368,725134,,DR76_650,8.30550341038291
DR76_RS03370,725420,726310,725865,,DR76_651,21.1496094266853
DR76_RS03375,726621,727469,727045,,DR76_652,0.703298240322368
DR76_RS03380,727466,727963,727714,,DR76_653,0.171675066302815
DR76_RS03385,727999,728949,728474,,DR76_654,78.9283550250867
DR76_RS03395,729319,730083,729701,,DR76_655,9.36747961567484
DR76_RS03400,730166,731068,730617,,DR76_656,111.092119175528
DR76_RS03405,731123,733285,732204,,DR76_657,398.225990554428
DR76_RS03410,733369,734085,733727,,DR76_658,74.6665192880412
DR76_RS03415,734085,734981,734533,,DR76_659,91.1808182105104
DR76_RS03420,734978,735685,735331,,DR76_660,51.8991131802998
DR76_RS03425,735682,736506,736094,,DR76_661,112.232978220957
DR76_RS03430,736543,736746,736644,,DR76_662,57.6199848527072
DR76_RS03435,736935,738404,737669,,DR76_663,25.874241395701
DR76_RS03440,738401,739720,739060,,DR76_664,11.1919269563168
DR76_RS03445,739768,740088,739928,,DR76_665,34.3634443714649
DR76_RS03450,740128,742674,741401,,DR76_666,668.63594158716
DR76_RS03455,743061,744002,743531,,DR76_667,424.972473607972
DR76_RS03460,743999,744739,744369,,DR76_668,177.35047829222
DR76_RS03465,744761,745972,745366,,DR76_669,390.498304302935
DR76_RS03470,745975,747171,746573,,DR76_670,350.537094077723
DR76_RS03475,747850,749505,748677,,DR76_671,16.5786791622245
DR76_RS03480,749663,750898,750280,,DR76_672,18.7745489550067
DR76_RS03485,751045,751121,751083,,DR76_673,0.173093512638384
DR76_RS03490,751164,751250,751207,,DR76_674,2.49325795814546
DR76_RS03495,751271,751346,751308,,DR76_675,8.16306556247239
DR76_RS03500,751405,751481,751443,,DR76_676,21.3092384640605
DR76_RS03505,751584,752969,752276,,DR76_677,23.8773990006638
DR76_RS03510,753160,753900,753530,,DR76_678,19.6354430421657
DR76_RS03515,753903,755255,754579,,DR76_679,21.1291579636337
DR76_RS03520,755252,756331,755791,,DR76_680,43.7324476773648
DR76_RS03525,756328,757578,756953,,DR76_681,41.6525101628825
DR76_RS03530,757580,758710,758145,,DR76_682,45.7763308191043
DR76_RS03535,758715,759389,759052,,DR76_683,19.2686777800984
DR76_RS03540,759367,760248,759807,,DR76_684,65.5407472339173
DR76_RS03545,760267,761334,760800,,DR76_685,87.6280382131696
DR76_RS03550,761334,762596,761965,,DR76_686,134.582595652892
DR76_RS03555,762593,763723,763158,,DR76_687,136.839291210024
DR76_RS03560,763779,764825,764302,,DR76_688,121.563980082973
DR76_RS03565,764837,765940,765388,,DR76_689,145.167449107434
DR76_RS03575,766180,767439,766809,,DR76_690,1416.27038303625
DR76_RS03580,767524,767625,767574,,,410.686231049311
DR76_RS03585,767766,768095,767930,,DR76_691,626.14919830802
DR76_RS03590,768226,769491,768858,,DR76_692,833.099049987978
DR76_RS03595,769627,771111,770369,,DR76_693,332.776404207204
DR76_RS03600,771158,773179,772168,,DR76_694,70.1436272410603
DR76_RS03605,773266,773547,773406,,DR76_695,17.7437785690973
DR76_RS03610,773593,775068,774330,,DR76_696,139.04708506871
DR76_RS03615,775218,776108,775663,,DR76_698,55.2406475121725
DR76_RS03620,776105,777649,776877,,DR76_697,94.2892609027351
DR76_RS03625,777652,779502,778577,,DR76_699,138.806432351412
DR76_RS03630,779567,780496,780031,,DR76_700,135.993323104162
DR76_RS03635,780516,780779,780647,,DR76_701,9.81001574788085
DR76_RS03640,780776,782422,781599,,DR76_702,104.789069761334
DR76_RS03645,782562,782660,782611,,,1.87792492047786
DR76_RS03650,783013,784533,783773,,DR76_703,18.7737021931752
DR76_RS03655,784558,784896,784727,,DR76_704,56.9530375923044
DR76_RS03660,785015,785854,785434,,DR76_705,100.029419139336
DR76_RS03665,785950,786025,785987,,DR76_706,1.63630107296696
DR76_RS03670,786034,786110,786072,,DR76_707,0.198773850267028
DR76_RS03675,786164,786279,786221,rrf,DR76_708,0
DR76_RS03680,786363,789291,787827,,DR76_709,0
DR76_RS03685,789476,789551,789513,,DR76_710,0
DR76_RS03690,789625,791180,790402,,DR76_711,0
DR76_RS03695,791658,792350,792004,,DR76_713,224.579200131131
DR76_RS03700,792373,793800,793086,,DR76_715,109.544441109118
DR76_RS03705,793766,794758,794262,,DR76_714,93.7167993921608
DR76_RS03710,794762,795691,795226,,DR76_716,204.858394355996
DR76_RS03715,795817,796707,796262,,DR76_717,2047.71247662158
DR76_RS03720,796732,797697,797214,,DR76_718,25.3792012192295
DR76_RS03725,797702,799207,798454,,DR76_719,40.7689209343544
DR76_RS03730,799215,799634,799424,,DR76_720,51.6495288094301
DR76_RS03735,799801,801669,800735,trkD,DR76_721,43.5677811286998
DR76_RS03740,801892,803388,802640,,DR76_722,144.766301466438
DR76_RS03745,803382,804833,804107,,DR76_723,108.393078849478
DR76_RS03750,804838,805830,805334,,DR76_724,292.914973195945
DR76_RS03755,805982,806440,806211,,DR76_725,34.8482372865612
DR76_RS03760,806530,806973,806751,,DR76_726,237.65646237663
DR76_RS03765,807352,809241,808296,,DR76_727,358.158212706834
DR76_RS03770,809305,809928,809616,,DR76_728,47.0937996035944
DR76_RS03775,810545,810925,810735,,DR76_729,80.1920065628652
DR76_RS03780,810934,811749,811341,,DR76_730,471.229514241962
DR76_RS03785,811796,812035,811915,,DR76_731,325.101284184167
DR76_RS03790,812097,812567,812332,,DR76_732,421.485047385957
DR76_RS03795,812582,813115,812848,,DR76_733,314.068816431788
DR76_RS03800,813128,814669,813898,,DR76_734,1322.22852008117
DR76_RS03805,814720,815583,815151,,DR76_735,587.113618795732
DR76_RS03810,815610,816992,816301,,DR76_736,1049.80526747882
DR76_RS03815,817013,817432,817222,atpC,DR76_737,347.833733823118
DR76_RS03820,817786,819156,818471,,DR76_738,904.111574899255
DR76_RS03825,819317,821146,820231,,DR76_739,1471.69067323578
DR76_RS03830,821460,822500,821980,,DR76_740,58.7048882169967
DR76_RS03835,822587,823546,823066,,DR76_741,21.082920919064
DR76_RS03840,823546,824436,823991,,DR76_742,18.3192468057806
DR76_RS03845,824527,825300,824913,,DR76_743,51.4759903860266
DR76_RS03850,825315,826040,825677,,DR76_744,43.0305894132275
DR76_RS03855,826326,827162,826744,,DR76_745,1.39184033278492
DR76_RS03860,827296,829170,828233,,DR76_746,3.18180005060802
DR76_RS03865,829189,830583,829886,,DR76_747,2.41805877251083
