block,start,end,rev_comp,inversion,strain,gene_name,gbk_start,gbk_midpoint,gbk_strand,gbk_end,norm_exp,block_length,log_exp
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0386,386601,386908,1,387215,464.508088081081,19051,6.143129471606094
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0387,387205,388200,1,389196,3588.5245250610706,19051,8.185775028438124
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0388,389218,389691,1,390165,1439.86118044677,19051,7.272996255791132
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0389,390625,391362,1,392100,98.5416398603193,19051,4.6005760476800726
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0390,392144,392433,1,392722,237.62971529453802,19051,5.474913042121138
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0391,393027,393185,0,393344,116.201074581347,19051,4.763891045883703
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0392,393688,394337,0,394986,3600.8733183599797,19051,8.18920935531176
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0393,395232,395543,0,395855,599.691249471054,19051,6.398081074530192
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0394,395981,396618,0,397255,1141.3669056388699,19051,7.040857622012056
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0395,397443,398620,0,399797,1245.7795515796001,19051,7.12831914703652
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0396,400006,400142,0,400278,874.4818269952658,19051,6.774774394223511
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0397,400470,401405,0,402341,874.816448255812,19051,6.775156535026533
Block140,383883,402934,0,1.0,K12DH,ECDH10B_0398,402492,402677,0,402863,10.0301388967425,19051,2.4006314258191708
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0400,403407,403754,1,404102,47.2239096006666,15581,3.875854947870882
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0401,404167,405017,1,405867,49.323073862875994,15581,3.9184636968316595
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0402,405967,406376,0,406785,25.691964518492302,15581,3.284362565746767
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0403,406938,407167,0,407396,43.727282290667105,15581,3.8005836575096428
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0404,407426,408312,0,409198,47.533941727265606,15581,3.88226338260517
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0405,409191,410081,0,410972,36.6635397899299,15581,3.628692512171703
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0406,411153,411322,0,411491,0.0,15581,0.0
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0407,411521,412164,0,412807,10.187664352551801,15581,2.414811774223953
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0408,412856,413286,1,413716,91.15725491969843,15581,4.52349641047639
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0409,413934,414220,0,414506,57.7625200176356,15581,4.073504237003424
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0410,414537,414692,1,414848,24.133259654731802,15581,3.224192054832159
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0411,415011,415059,0,415107,1.02977637462495,15581,0.7079256267023303
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0412,415227,415403,0,415580,9.21424009963441,15581,2.3237828348646192
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0413,415622,416397,1,417172,28.990152434864306,15581,3.400869075604429
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0414,417336,417571,1,417806,36.7083610023242,15581,3.629881847115005
Block141,403010,418591,0,1.0,K12DH,ECDH10B_0415,417922,418197,1,418473,29.8060512319724,15581,3.427711139252639
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0416,418645,418754,1,418863,23.798863284647602,17696,3.2107978168239995
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0417,418889,419076,1,419263,130.186281396486,17696,4.876618308516163
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0418,419809,421383,1,422958,1027.31525112203,17696,6.935677063518752
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0419,422981,423577,1,424174,472.663134801539,17696,6.160496382965313
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0420,424316,424639,0,424963,8.87352251967181,17696,2.2898566813321746
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0421,425091,426772,0,428453,221.586449069423,17696,5.405315561289536
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0422,428665,428745,1,428826,10.288837686653698,17696,2.423814422166806
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0423,428840,429103,1,429367,35.181644016785995,17696,3.5885519188680646
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0424,429437,429625,0,429814,25.1784742132461,17696,3.264937478158701
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0425,429967,430242,0,430518,329.390136920318,17696,5.800274189265162
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0426,430647,431612,0,432578,284.782216418438,17696,5.655230039691475
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0427,432631,432795,0,432960,185.667017771004,17696,5.229326375975409
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0428,432960,433262,0,433565,376.98637015033995,17696,5.934858137166156
Block142,418637,436333,0,1.0,K12DH,ECDH10B_0429,433675,434612,0,435549,839.7345732201289,17696,6.73427600162079
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0431,436610,437091,0,437572,76.59588446772679,10135,4.35151439057305
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0432,437569,438048,1,438528,20.634027495014802,10135,3.074267422124125
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0433,438680,439332,0,439984,122.512164359807,10135,4.816339648058079
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0434,440117,440955,1,441793,207.111543449277,10135,5.338074202544843
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0435,442031,442641,1,443251,20.6686202229546,10135,3.075865141299352
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0436,443469,444295,0,445121,164.249999953132,10135,5.107459478448177
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0437,445158,445397,1,445637,24.2690257167733,10135,3.2295793657210803
Block143,436560,446695,0,1.0,K12DH,ECDH10B_0439,445841,446238,1,446635,46.5566101997721,10135,3.8619207950976806
Block147,447391,449946,0,1.0,K12DH,ECDH10B_0441,447430,448682,1,449934,567.9321854617369,2555,6.343761245058283
Block148,450134,452947,0,1.0,K12DH,ECDH10B_0442,450196,450662,0,451128,4.17676004506603,2813,1.6441793866554952
Block148,450134,452947,0,1.0,K12DH,ECDH10B_0443,451131,451777,0,452423,8.625052214215179,2813,2.2643693050126585
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0446,453411,453869,1,454328,89.28200580504542,8404,4.502938169303828
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0447,454474,454812,0,455151,20.97214022526,8404,3.0897752974580066
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0448,455138,455527,0,455917,12.6660461972397,8404,2.6149143768036045
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0449,455980,456407,1,456834,317.321597948802,8404,5.76306218605079
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0450,456895,457299,1,457704,48.28958112809,8404,3.8977127225697954
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0451,457694,458005,1,458317,34.8063337088836,8404,3.5781247970008496
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0452,458288,458631,0,458974,43.614578047251996,8404,3.7980606676642665
Block149,452983,461387,0,1.0,K12DH,ECDH10B_0453,458971,460178,0,461385,58.021218807546795,8404,4.077897020056344
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0460,469850,470313,1,470776,2.33108487333302,7384,1.2032980387227281
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0461,471006,471247,0,471488,2.01473153685561,7384,1.1035107837123446
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0462,471566,471973,0,472381,243.907323855503,7384,5.500879869005053
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0463,472471,473361,0,474252,7.68622068923751,7384,2.1617379412544655
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0464,474265,474653,0,475041,0.5545951574794878,7384,0.44121516284675316
Block150,468691,476075,0,1.0,K12DH,ECDH10B_0465,475141,475580,0,476019,1.0182454653117,7384,0.7022285524487442
Block151,476256,481623,0,1.0,K12DH,ECDH10B_0468,477702,478382,0,479063,3.9052279209829104,5367,1.5903015590086953
Block151,476256,481623,0,1.0,K12DH,ECDH10B_0469,479120,479770,0,480421,2.1504975988971697,5367,1.1475604082657895
Block151,476256,481623,0,1.0,K12DH,ECDH10B_0470,480443,481015,0,481588,4.9913564173154015,5367,1.790317833456288
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0471,481816,482208,1,482601,10.480955870402699,8109,2.4406896513975287
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0472,482612,483229,1,483847,3.47486791623174,8109,1.498476835365347
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0473,483869,484393,1,484918,3.20333579214862,8109,1.4358784462764982
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0474,485235,486068,0,486902,0.746713341228583,8109,0.5577359313852457
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0475,486912,487541,0,488171,1.8789654748140503,8109,1.0574310194824301
Block153,481761,489870,0,1.0,K12DH,ECDH10B_0476,488182,488589,0,488997,1.17707334597976,8109,0.7779814729939017
Block155,490139,491714,0,1.0,K12DH,ECDH10B_0479,491146,491400,1,491655,13.4832474192064,1575,2.672992631095184
Block156,491791,496323,0,1.0,K12DH,ECDH10B_0481,492498,492745,1,492992,384.063866581278,4532,5.9534092077541185
Block156,491791,496323,0,1.0,K12DH,ECDH10B_0482,493166,493858,0,494551,268.332572603227,4532,5.595946945356028
Block156,491791,496323,0,1.0,K12DH,ECDH10B_0483,494587,494847,1,495108,2.784506696710689,4532,1.3309155472755443
Block156,491791,496323,0,1.0,K12DH,ECDH10B_0484,495216,495322,1,495428,6.837031589048411,4532,2.0588601388203442
Block156,491791,496323,0,1.0,K12DH,ECDH10B_0485,495430,495863,1,496296,293.577245593805,4532,5.6855412627352635
Block162,506809,507203,0,0.0,K12DH,ECDH10B_0499,506870,507036,0,507202,23.9655057144679,394,3.2174951006858334
Block163,509373,510974,0,0.0,K12DH,ECDH10B_0501,509448,509723,0,509999,3.69004791860732,1601,1.5454427995930546
Block163,509373,510974,0,0.0,K12DH,ECDH10B_0502,510009,510407,0,510806,14.819148645854199,1601,2.7612211458379616
Block164,511850,513024,0,1.0,K12DH,ECDH10B_0506,511926,512107,0,512288,0.283063033396367,1174,0.2492502141198689
Block164,511850,513024,0,1.0,K12DH,ECDH10B_0507,512285,512355,0,512425,0.0,1174,0.0
Block164,511850,513024,0,1.0,K12DH,ECDH10B_0508,512511,512702,0,512894,0.973424252917416,1174,0.6797702332799807
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0727,742721,743160,1,743599,145.615647639914,7234,4.98781452072733
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0728,743689,743922,1,744156,61.2719806618071,7234,4.131511576019541
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0729,744153,744692,1,745232,238.85904257323503,7234,5.480051428188984
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0730,745346,746058,1,746770,451.883876417688,7234,6.115635749172624
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0731,746916,747503,0,748091,173.25557217468497,7234,5.160523027176319
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0732,748245,748282,1,748319,0.0,7234,0.0
Block169,741209,748443,0,1.0,K12DH,ECDH10B_0733,748357,748394,1,748431,0.0,7234,0.0
Block172,749163,751063,0,1.0,K12DH,ECDH10B_0739,749328,750160,1,750992,344.86168555037597,1900,5.8460389423907175
Block174,751376,757715,0,1.0,K12DH,ECDH10B_0740,751389,751765,1,752141,101.560290189041,6339,4.6304508226246845
Block174,751376,757715,0,1.0,K12DH,ECDH10B_0741,752189,752799,1,753409,90.7592646219997,6339,4.519168458643401
Block174,751376,757715,0,1.0,K12DH,ECDH10B_0742,753418,753992,1,754566,62.616807948050784,6339,4.152877711344097
Block174,751376,757715,0,1.0,K12DH,ECDH10B_0743,754626,755026,1,755426,104.330470212306,6339,4.657102743020637
Block174,751376,757715,0,1.0,K12DH,ECDH10B_0744,755759,756732,0,757705,452.588721249024,6339,6.117190887133116
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0747,761605,761768,0,761931,3.88216610235642,6860,1.5855889948160773
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0748,762015,762238,1,762461,359.07379419162004,6860,5.886308994309445
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0749,762750,763015,1,763280,365.8981833609111,6860,5.905084380029575
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0750,763420,763601,1,763782,54.0957248320698,6860,4.009072123894035
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0751,763853,764235,1,764617,52.067969046627205,6860,3.9715735267769547
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0752,764802,765074,0,765347,147.367391283452,6860,4.999691571301233
Block178,760155,767015,0,1.0,K12DH,ECDH10B_0753,765373,766193,0,767013,600.538788293601,6860,6.399491019276754
Block184,773087,781138,0,1.0,K12DH,ECDH10B_0761,773545,774887,1,776229,39.2546258780328,8051,3.695224925907559
Block184,773087,781138,0,1.0,K12DH,ECDH10B_0762,776222,776508,1,776794,2.9318036680655,8051,1.369098269213641
Block184,773087,781138,0,1.0,K12DH,ECDH10B_0763,776803,777827,1,778851,5.909730973383981,8051,1.9329307040815824
Block184,773087,781138,0,1.0,K12DH,ECDH10B_0764,778874,779710,1,780547,1.06436910256469,8051,0.7248246603933216
Block184,773087,781138,0,1.0,K12DH,ECDH10B_0765,780547,780591,1,780636,0.0,8051,0.0
Block185,790777,792678,0,1.0,K12DH,ECDH10B_0774,790816,791070,0,791325,9.803427985053641,1901,2.379863489791024
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0776,792890,793630,1,794371,9.849551622306633,7083,2.3841237539995324
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0777,794642,795013,0,795385,111.811930298037,7083,4.7257220985247494
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0778,795408,795736,0,796064,39.52876285183329,7083,3.7020119159165903
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0779,796058,796524,0,796990,59.6081951893686,7083,4.104430118079953
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0780,796980,797347,0,797714,34.1172749142213,7083,3.558693172197761
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0781,797750,798145,0,798541,20.0705062779395,7083,3.0478742559061347
Block186,792887,799970,0,1.0,K12DH,ECDH10B_0782,798538,799061,1,799584,49.54197022541271,7083,3.9228040846868106
Block187,804984,810222,0,1.0,K12DH,ECDH10B_0787,805000,805641,1,806283,1173.85877212085,5238,7.068903225414687
Block187,804984,810222,0,1.0,K12DH,ECDH10B_0788,806977,807179,0,807381,423.80374522254203,5238,6.05162728632611
Block187,804984,810222,0,1.0,K12DH,ECDH10B_0789,807375,807548,0,807722,59.93236307499821,5238,4.109764446948328
Block187,804984,810222,0,1.0,K12DH,ECDH10B_0790,807722,808605,0,809488,1724.56278242816,5238,7.45330852694027
Block187,804984,810222,0,1.0,K12DH,ECDH10B_0791,809504,809862,0,810220,873.992577971183,5238,6.774215404002991
Block192,810463,814549,0,1.0,K12DH,ECDH10B_0792,810521,811921,0,813322,4745.55883490809,4086,8.465175178674945
Block193,814779,816945,0,1.0,K12DH,ECDH10B_0794,814829,815412,0,815995,2593.7602074129,2166,7.861249385709093
Block193,814779,816945,0,1.0,K12DH,ECDH10B_0795,815995,816429,0,816864,1512.6229866037695,2166,7.322261384891975
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0799,823273,824057,0,824841,2429.5349745662697,9245,7.795866666246725
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0800,824857,825426,0,825996,876.314409966319,9245,6.776865434357154
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0801,826011,826067,0,826124,0.0678830310207802,9245,0.0656782130239606
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0802,826124,826270,0,826417,50.387252051025705,9245,3.939390127128935
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0803,826567,826769,0,826971,46.1070956509705,9245,3.8524236404393903
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0804,826968,827314,0,827660,63.2638412944513,9245,4.162997129281311
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0805,827664,827878,0,828092,30.939605790416497,9245,3.463846800519608
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0806,828157,828789,0,829422,239.801433520005,9245,5.483972666573113
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0807,829555,830201,0,830847,869.3253554634509,9245,6.768867113535676
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0808,830882,831142,0,831403,1402.40127823261,9245,7.246654053629096
Block195,823198,832443,0,1.0,K12DH,ECDH10B_0809,831413,831808,0,832204,604.4764198976831,9245,6.406015619043567
Block201,833792,836067,0,1.0,K12DH,ECDH10B_0817,833900,834421,0,834943,63.3406503850679,2275,4.164191630324724
Block201,833792,836067,0,1.0,K12DH,ECDH10B_0818,834981,835340,0,835700,50.451609636300496,2275,3.9406417472386965
Block202,836698,837677,0,1.0,K12DH,ECDH10B_0820,836752,836942,1,837132,21.903348115500602,979,3.1312831057902075
Block205,838640,839581,0,1.0,K12DH,ECDH10B_0822,838658,839034,1,839410,858.4608929071629,941,6.75630532397061
Block207,842966,845382,0,1.0,K12DH,ECDH10B_0826,843134,843657,1,844180,139.709442112276,2416,4.946697069987216
Block207,842966,845382,0,1.0,K12DH,ECDH10B_0827,844190,844698,1,845206,330.55024476708803,2416,5.803779366065511
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0829,847007,847401,1,847795,61.7280073349022,13440,4.138808035860482
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0830,847924,847998,0,848073,14.056997120736304,13440,2.7118428081166273
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0831,848240,848626,0,849013,57.3308575880257,13440,4.066131243006614
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0832,849013,849357,0,849702,15.0201928891992,13440,2.7738499820920213
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0833,849705,850234,0,850763,20.908164468815396,13440,3.086859374142492
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0834,850764,851173,1,851582,66.4721958716196,13440,4.211715600005972
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0835,851737,852234,0,852732,191.964510557632,13440,5.262506288875234
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0836,852773,853249,1,853726,1.8789654748140503,13440,1.0574310194824301
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0837,853910,854436,0,854962,0.486712126458708,13440,0.396567055231809
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0838,855038,855754,0,856471,0.13576606204156,13440,0.12730736779075397
Block208,845501,858941,0,1.0,K12DH,ECDH10B_0839,856654,857784,0,858915,4.51617520016993,13440,1.707684721603938
Block211,861063,868667,0,1.0,K12DH,ECDH10B_0842,861119,861763,1,862408,233.47417587604198,7604,5.457345457626237
Block211,861063,868667,0,1.0,K12DH,ECDH10B_0843,862495,863015,0,863535,1004.88412000388,7604,6.913622155161995
Block211,861063,868667,0,1.0,K12DH,ECDH10B_0844,863532,864109,0,864686,666.941866661435,7604,6.504201143793732
Block211,861063,868667,0,1.0,K12DH,ECDH10B_0845,864673,865050,0,865428,193.05121179721002,7604,5.268122102563312
Block211,861063,868667,0,1.0,K12DH,ECDH10B_0846,865421,865759,0,866098,207.81772468151797,7604,5.34146174072712
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0849,870195,870689,0,871184,230.206830351402,4854,5.443312679404231
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0850,871206,871462,0,871718,46.3029301948807,4854,3.85657224273093
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0851,871721,871963,0,872206,18.4476347433192,4854,2.9677254556424306
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0852,872199,872321,0,872444,0.634009097813515,4854,0.4910365642396395
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0853,872446,872672,0,872898,35.4222997730904,4854,3.5951812181897105
Block214,868929,873783,0,1.0,K12DH,ECDH10B_0854,873035,873387,0,873739,238.37995408151298,4854,5.478052055622635
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0855,873944,874300,0,874657,2.5129745726275696,11278,1.2564631351782378
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0856,874693,875171,1,875649,1.5164885010836595,11278,0.9228644778153975
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0857,875649,876269,1,876890,5.49090187794605,11278,1.870401485305746
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0858,876887,877267,1,877648,4.07558671096421,11278,1.6244421263175184
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0859,877781,877986,0,878191,112.694218786893,11278,4.73351255326231
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0860,878153,878706,1,879259,10.7307286007181,11278,2.4622117750345893
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0861,879270,879836,1,880403,8.987529187945581,11278,2.3013372335357403
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0862,880396,881264,1,882132,28.3433100028788,11278,3.379064581719036
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0863,882125,882624,1,883123,22.278658423402906,11278,3.1475369933419883
Block215,873933,885211,0,1.0,K12DH,ECDH10B_0864,883123,883458,1,883794,16.026907445197597,11278,2.8347948836568686
Block218,886119,890591,0,1.0,K12DH,ECDH10B_0867,886221,887296,0,888371,83.1076366607019,4472,4.432097367383197
Block218,886119,890591,0,1.0,K12DH,ECDH10B_0868,888399,888880,0,889361,71.6785413768956,4472,4.286046174213975
