ATCC_names,BW_names,DH_names,MG_names,ATCC_GSE94978_1,ATCC_GSE94978_2,BW25113_GSE73673_6,BW25113_GSE73673_7,BW25113_GSE73673_8,BW25113_GSE85914,K12DH_GSE98890_1,K12DH_GSE98890_2,K12MG_GSE114917_LP1,K12MG_GSE114917_LP2,K12MG_GSE114917_LP3,K12MG_GSE114917_LP4,K12MG_GSE40313_1,K12MG_GSE40313_2,K12MG_GSE54199_DNA,K12MG_GSE54199_RNA,K12MG_GSE60522_1,K12MG_GSE60522_2,K12MG_GSE60522_3
DR76_RS10535,BW25113_RS20715,ECDH10B_RS21300,b3992,635.0,1103.0,265.0,96.0,158.0,261.0,8.0,13.0,15.0,8.0,12.0,8.0,4.0,9.0,89644.5,18445.5,1647.0,818.0,1504.0
DR76_RS10540,BW25113_RS20720,ECDH10B_RS21305,b3993,696.0,1074.0,250.0,80.0,124.0,165.0,6.0,27.0,8.0,14.0,2.0,14.0,2.0,4.0,78550.5,11627.0,1116.0,606.0,1029.0
DR76_RS10545,BW25113_RS20725,ECDH10B_RS21310,b3994,2879.0,4440.0,872.0,290.0,403.0,517.0,94.0,325.0,50.0,59.0,45.0,61.0,9.0,14.0,234963.0,37994.0,3655.0,1956.0,3469.0
DR76_RS10550,BW25113_RS20730,ECDH10B_RS21315,b3995,1875.0,2018.0,289.0,85.0,128.0,171.0,298.0,1619.0,282.0,275.0,227.0,148.0,52.0,76.0,76043.5,58609.5,381.0,274.0,396.0
DR76_RS10555,BW25113_RS20735,ECDH10B_RS21320,b3996,1086.0,1174.0,356.0,115.0,170.0,308.0,240.0,395.0,136.0,122.0,87.0,142.0,48.0,68.0,87854.0,57293.5,326.0,329.0,340.0
DR76_RS10560,BW25113_RS20740,ECDH10B_RS21325,b3997,4004.0,7288.0,475.0,165.0,257.0,138.0,593.0,2323.0,760.0,825.0,622.0,690.0,98.0,142.0,132167.5,82656.0,586.0,428.0,526.0
DR76_RS10565,BW25113_RS20745,ECDH10B_RS21330,b3998,1537.0,2178.0,54.0,19.0,29.0,95.0,159.0,503.0,270.0,293.0,186.0,286.0,58.0,81.0,85705.5,33071.5,125.0,103.0,101.0
DR76_RS10570,BW25113_RS20750,ECDH10B_RS21335,b3999,2842.0,3254.0,34.0,26.0,22.0,79.0,269.0,762.0,415.0,470.0,340.0,472.0,51.0,79.0,121255.5,98582.0,547.0,442.0,555.0
DR76_RS10575,BW25113_RS20755,ECDH10B_RS21340,b4000,19347.0,74645.0,18.0,13.0,17.0,1512.0,2775.0,9274.0,2907.0,3378.0,2829.0,1898.0,332.0,489.0,58775.5,1339413.5,3188.0,2856.0,3700.0
DR76_RS10580,BW25113_RS20760,ECDH10B_RS21345,b4001,2763.0,1493.0,46.0,26.0,36.0,41.0,118.0,538.0,160.0,145.0,115.0,150.0,91.0,141.0,91472.0,36635.5,258.0,210.0,212.0
DR76_RS10595,BW25113_RS20775,ECDH10B_RS21360,b4004,979.0,883.0,8.0,4.0,3.0,0.0,138.0,475.0,98.0,131.0,83.0,72.0,54.0,105.0,147981.5,27401.5,32.0,34.0,21.0
DR76_RS10600,BW25113_RS20780,ECDH10B_RS21365,b4005,1589.0,4684.0,18.0,5.0,6.0,174.0,626.0,1023.0,164.0,146.0,126.0,293.0,39.0,52.0,132923.5,48926.5,2045.0,2030.0,1557.0
DR76_RS10605,BW25113_RS20785,ECDH10B_RS21370,b4006,2317.0,5302.0,40.0,28.0,27.0,185.0,710.0,1695.0,229.0,231.0,181.0,457.0,27.0,53.0,166327.5,68804.5,1853.0,1858.0,1325.0
DR76_RS10630,BW25113_RS20810,ECDH10B_RS21405,b4011,125.0,111.0,636952.0,311655.0,338453.0,3.0,28.0,85.0,6.0,8.0,3.0,5.0,9.0,13.0,66339.5,24289.5,0.0,0.0,0.0
DR76_RS10635,BW25113_RS20815,ECDH10B_RS21410,b4012,202.0,186.0,6.0,7.0,7.0,6.0,14.0,98.0,19.0,21.0,23.0,20.0,16.0,22.0,53612.5,31285.5,22.0,16.0,5.0
DR76_RS10645,BW25113_RS20825,ECDH10B_RS21420,b4014,4496.0,2141.0,76.0,31.0,36.0,12164.0,519.0,1545.0,552.0,955.0,411.0,687.0,3490.0,5537.0,219798.5,37276.5,15629.0,9090.0,15809.0
DR76_RS10650,BW25113_RS20830,ECDH10B_RS21425,b4015,2201.0,538.0,665.0,351.0,403.0,2340.0,911.0,1602.0,923.0,1394.0,835.0,947.0,2836.0,4168.0,157762.5,28413.0,4750.0,3124.0,4981.0
DR76_RS10660,BW25113_RS20845,ECDH10B_RS21440,b4018,4921.0,3967.0,9.0,2.0,2.0,399.0,462.0,1254.0,460.0,371.0,301.0,430.0,519.0,770.0,113418.0,67428.5,52.0,71.0,75.0
DR76_RS10680,BW25113_RS20855,ECDH10B_RS21450,b4020,855.0,712.0,120.0,65.0,61.0,23.0,151.0,520.0,225.0,230.0,148.0,196.0,59.0,81.0,209645.5,40563.0,271.0,185.0,225.0
DR76_RS10685,BW25113_RS20860,ECDH10B_RS21455,b4021,2018.0,15504.0,14.0,9.0,9.0,17.0,170.0,1995.0,1266.0,1295.0,1040.0,762.0,56.0,66.0,87355.5,45398.5,77.0,49.0,44.0
DR76_RS10740,BW25113_RS20875,ECDH10B_RS21470,b4024,2280.0,1464.0,33.0,24.0,13.0,1352.0,316.0,1420.0,217.0,179.0,135.0,143.0,31.0,65.0,167668.0,49465.5,5265.0,4399.0,4438.0
DR76_RS10745,BW25113_RS20880,ECDH10B_RS21475,b4025,8530.0,19464.0,680.0,473.0,463.0,495.0,2347.0,8942.0,3788.0,4461.0,3500.0,3304.0,322.0,615.0,279464.0,414019.5,3767.0,2729.0,3360.0
DR76_RS10750,BW25113_RS20885,ECDH10B_RS21480,b4026,507.0,309.0,156.0,82.0,100.0,23.0,3.0,11.0,2.0,5.0,4.0,0.0,2.0,4.0,25093.0,1550.5,0.0,0.0,1.0
DR76_RS10755,BW25113_RS20890,ECDH10B_RS21485,b4027,172.0,48.0,298.0,201.0,193.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,85332.5,8857.0,6.0,11.0,8.0
DR76_RS10760,BW25113_RS20895,ECDH10B_RS21490,b4028,111.0,44.0,380.0,225.0,253.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,91046.5,11002.0,14.0,1.0,2.0
DR76_RS10765,BW25113_RS20900,ECDH10B_RS21495,b4029,270.0,218.0,12.0,5.0,11.0,6.0,34.0,62.0,17.0,9.0,15.0,9.0,19.0,15.0,250171.0,30899.0,12.0,10.0,13.0
DR76_RS10780,BW25113_RS20920,ECDH10B_RS21510,b4030,247.0,174.0,1.0,1.0,0.0,942.0,29.0,105.0,7.0,7.0,5.0,4.0,8.0,11.0,77568.0,11782.0,63.0,27.0,73.0
DR76_RS10785,BW25113_RS20930,ECDH10B_RS21520,b4032,266.0,490.0,15.0,5.0,6.0,17.0,54.0,263.0,232.0,227.0,217.0,158.0,14.0,16.0,109539.5,32170.5,59.0,57.0,85.0
DR76_RS10790,BW25113_RS20935,ECDH10B_RS21525,b4033,177.0,563.0,7.0,2.0,2.0,12.0,124.0,474.0,618.0,622.0,439.0,285.0,10.0,13.0,204111.0,102730.0,83.0,50.0,77.0
DR76_RS10795,BW25113_RS20940,ECDH10B_RS21530,b4034,185.0,4441.0,7.0,0.0,1.0,83.0,606.0,2359.0,2830.0,3044.0,2314.0,1564.0,126.0,199.0,188344.0,288280.0,205.0,220.0,197.0
DR76_RS10805,BW25113_RS20950,ECDH10B_RS21540,b4035,75.0,880.0,8.0,2.0,2.0,15.0,343.0,606.0,644.0,656.0,481.0,294.0,12.0,11.0,139430.5,127337.5,52.0,94.0,73.0
DR76_RS10810,BW25113_RS20955,ECDH10B_RS21545,b4036,295.0,4251.0,7.0,2.0,2.0,29.0,618.0,2389.0,2399.0,2674.0,2121.0,1422.0,81.0,117.0,221744.5,187153.5,181.0,226.0,272.0
DR76_RS10815,BW25113_RS20960,ECDH10B_RS21550,b4037,353.0,1915.0,3.0,1.0,0.0,32.0,176.0,825.0,596.0,671.0,478.0,397.0,20.0,45.0,118132.0,79639.5,101.0,93.0,97.0
DR76_RS24085,BW25113_RS01840,ECDH10B_RS01595,b0356,1165.0,2080.0,12.0,13.0,13.0,116.0,2884.0,9601.0,362.0,391.0,320.0,402.0,45.0,55.0,100155.0,33114.5,3388.0,3918.0,2149.0
DR76_RS24080,BW25113_RS01845,ECDH10B_RS01600,b0357,318.0,478.0,8.0,8.0,4.0,55.0,569.0,1330.0,72.0,80.0,69.0,64.0,16.0,21.0,23644.0,18919.5,1789.0,2048.0,1077.0
DR76_RS10820,BW25113_RS20975,ECDH10B_RS21565,b4039,1712.0,1238.0,1.0,0.0,0.0,105.0,155.0,536.0,123.0,122.0,88.0,128.0,81.0,144.0,64879.5,70793.0,290.0,242.0,284.0
DR76_RS10825,BW25113_RS20980,ECDH10B_RS21570,b4040,1571.0,1117.0,1.0,1.0,0.0,59.0,233.0,665.0,292.0,305.0,219.0,273.0,105.0,150.0,126610.0,90797.0,325.0,316.0,321.0
DR76_RS10830,BW25113_RS20985,ECDH10B_RS21575,b4041,11926.0,13842.0,89.0,32.0,26.0,130.0,1834.0,5697.0,2047.0,2009.0,1675.0,2021.0,328.0,482.0,289096.5,215534.0,1475.0,1218.0,1106.0
DR76_RS10835,BW25113_RS20990,ECDH10B_RS21580,b4042,1203.0,1548.0,19.0,9.0,14.0,260.0,115.0,275.0,134.0,134.0,132.0,152.0,36.0,33.0,51628.0,28788.0,173.0,146.0,157.0
DR76_RS10840,BW25113_RS20995,ECDH10B_RS21585,b4043,30198.0,33609.0,37.0,19.0,24.0,28.0,990.0,3001.0,1688.0,1834.0,1446.0,1290.0,393.0,599.0,90927.0,338686.0,2947.0,2638.0,2692.0
DR76_RS10845,BW25113_RS21000,ECDH10B_RS21590,b4044,3418.0,2731.0,92.0,35.0,46.0,6.0,134.0,302.0,173.0,164.0,135.0,203.0,39.0,49.0,162554.0,97361.0,118.0,119.0,154.0
DR76_RS10850,BW25113_RS21005,ECDH10B_RS21595,b4045,1006.0,882.0,24.0,13.0,13.0,69.0,67.0,203.0,98.0,105.0,76.0,46.0,295.0,352.0,42386.0,38621.0,10.0,2.0,10.0
DR76_RS10855,BW25113_RS21010,ECDH10B_RS21600,b4046,2639.0,2283.0,21.0,6.0,18.0,201.0,266.0,929.0,412.0,368.0,362.0,318.0,116.0,183.0,76752.0,38344.5,48.0,46.0,54.0
DR76_RS10865,BW25113_RS21030,ECDH10B_RS21620,b4050,170.0,111.0,0.0,0.0,0.0,58.0,108.0,288.0,9.0,8.0,2.0,10.0,5.0,12.0,32370.5,15262.0,4.0,4.0,5.0
DR76_RS10975,BW25113_RS21060,ECDH10B_RS21650,b4055,4822.0,13578.0,232.0,70.0,112.0,10.0,233.0,1349.0,2510.0,2621.0,1820.0,1282.0,87.0,128.0,107634.0,58151.5,34.0,43.0,28.0
DR76_RS10980,BW25113_RS21065,ECDH10B_RS21655,b4056,3456.0,3591.0,22.0,7.0,6.0,1804.0,103.0,543.0,261.0,322.0,260.0,177.0,199.0,381.0,67557.5,109072.5,186.0,117.0,195.0
DR76_RS10985,BW25113_RS21070,ECDH10B_RS21660,b4057,1532.0,1759.0,0.0,0.0,0.0,28.0,81.0,363.0,194.0,227.0,157.0,137.0,124.0,191.0,47838.5,28403.0,135.0,99.0,145.0
DR76_RS11000,BW25113_RS21085,ECDH10B_RS21675,b4060,499.0,221.0,12.0,0.0,9.0,7.0,87.0,199.0,29.0,13.0,17.0,50.0,20.0,15.0,32603.5,10734.5,8.0,14.0,18.0
DR76_RS11010,BW25113_RS21095,ECDH10B_RS21685,b4062,1001.0,2104.0,4.0,0.0,2.0,11.0,422.0,3656.0,28.0,31.0,20.0,174.0,718.0,475.0,41832.0,25493.0,411.0,253.0,423.0
DR76_RS11015,BW25113_RS21100,ECDH10B_RS21690,b4063,239.0,285.0,12.0,4.0,1.0,6.0,21.0,84.0,26.0,22.0,18.0,13.0,2.0,8.0,68745.0,9576.5,34.0,25.0,25.0
DR76_RS11045,BW25113_RS21120,ECDH10B_RS21710,b4067,438.0,480.0,19.0,11.0,12.0,5.0,0.0,0.0,44.0,90.0,29.0,49.0,27.0,59.0,193762.5,37531.5,207.0,158.0,174.0
DR76_RS11050,BW25113_RS21125,ECDH10B_RS21715,b4068,101.0,82.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,10.0,6.0,11.0,10.0,10.0,44852.5,4546.5,55.0,26.0,36.0
DR76_RS11055,BW25113_RS21130,ECDH10B_RS21720,b4069,807.0,544.0,3.0,2.0,3.0,181.0,0.0,0.0,92.0,245.0,88.0,237.0,114.0,176.0,250987.0,44276.0,281.0,208.0,244.0
DR76_RS11060,BW25113_RS21135,ECDH10B_RS21725,b4070,11103.0,23258.0,13.0,4.0,3.0,23.0,0.0,0.0,5952.0,7125.0,5553.0,3102.0,226.0,308.0,230903.0,118079.0,73.0,50.0,46.0
DR76_RS11070,BW25113_RS21145,ECDH10B_RS21745,b4072,1462.0,3002.0,7.0,4.0,1.0,1.0,4.0,16.0,1176.0,1292.0,1046.0,682.0,84.0,96.0,81747.5,15769.0,1.0,1.0,2.0
DR76_RS11075,BW25113_RS21150,ECDH10B_RS21750,b4073,3055.0,6300.0,5.0,3.0,1.0,0.0,8.0,12.0,1294.0,1449.0,1123.0,850.0,111.0,129.0,114583.5,71382.5,7.0,18.0,15.0
DR76_RS11080,BW25113_RS21155,ECDH10B_RS21755,b4074,1012.0,1724.0,5.0,0.0,2.0,1.0,11.0,30.0,351.0,276.0,253.0,228.0,44.0,49.0,197898.5,73320.5,17.0,8.0,11.0
DR76_RS11085,BW25113_RS21160,ECDH10B_RS21760,b4075,218.0,356.0,2.0,0.0,1.0,3.0,0.0,3.0,21.0,13.0,8.0,15.0,8.0,13.0,55225.0,13489.0,0.0,1.0,4.0
DR76_RS11090,BW25113_RS21165,ECDH10B_RS21765,b4076,261.0,391.0,1.0,0.0,0.0,1.0,5.0,20.0,58.0,66.0,53.0,44.0,6.0,10.0,74142.0,10586.0,9.0,2.0,6.0
DR76_RS11095,BW25113_RS21170,ECDH10B_RS21770,b4077,7123.0,8713.0,12.0,3.0,2.0,54.0,1653.0,5281.0,391.0,384.0,262.0,472.0,139.0,187.0,154677.5,73889.0,548.0,325.0,406.0
DR76_RS11130,BW25113_RS21180,ECDH10B_RS21780,b4079,33342.0,35058.0,77.0,35.0,43.0,3.0,142.0,713.0,1964.0,2237.0,1728.0,1084.0,422.0,617.0,271722.0,106775.5,126.0,102.0,113.0
DR76_RS11140,BW25113_RS21190,ECDH10B_RS21790,b4080,91.0,147.0,23.0,16.0,17.0,1.0,5.0,16.0,4.0,7.0,5.0,4.0,4.0,7.0,180111.5,16132.0,0.0,3.0,4.0
DR76_RS11145,BW25113_RS21195,ECDH10B_RS21795,b4081,177.0,242.0,12.0,6.0,4.0,1.0,7.0,17.0,11.0,4.0,18.0,9.0,3.0,12.0,239534.0,39912.0,6.0,3.0,7.0
DR76_RS11150,BW25113_RS21200,ECDH10B_RS21800,b4082,20.0,61.0,2.0,0.0,0.0,0.0,3.0,4.0,9.0,1.0,3.0,2.0,8.0,3.0,125505.5,18321.5,0.0,5.0,0.0
DR76_RS11160,BW25113_RS21210,ECDH10B_RS21810,b4083,56.0,69.0,2.0,2.0,1.0,1.0,5.0,11.0,1.0,3.0,2.0,3.0,1.0,2.0,258154.0,21605.0,1.0,7.0,6.0
DR76_RS11165,BW25113_RS21215,ECDH10B_RS21815,b4084,90.0,255.0,4.0,0.0,1.0,10.0,4.0,41.0,24.0,26.0,18.0,13.0,16.0,15.0,111897.0,23868.5,26.0,25.0,30.0
DR76_RS11170,BW25113_RS21220,ECDH10B_RS21820,b4085,60.0,156.0,1.0,1.0,0.0,2.0,1.0,23.0,10.0,10.0,8.0,9.0,5.0,6.0,106265.5,25936.5,11.0,11.0,5.0
DR76_RS11175,BW25113_RS21225,ECDH10B_RS21825,b4086,52.0,80.0,6.0,3.0,0.0,1.0,0.0,29.0,11.0,11.0,14.0,3.0,5.0,11.0,129972.0,20321.5,36.0,20.0,26.0
DR76_RS11180,BW25113_RS21230,ECDH10B_RS21830,b4087,87.0,202.0,9.0,1.0,0.0,0.0,11.0,115.0,17.0,18.0,7.0,12.0,8.0,8.0,315534.0,41175.5,2.0,8.0,8.0
DR76_RS11185,BW25113_RS21235,ECDH10B_RS21835,b4088,157.0,434.0,7.0,2.0,1.0,2.0,34.0,279.0,47.0,72.0,35.0,43.0,18.0,31.0,159142.0,27734.5,21.0,12.0,26.0
DR76_RS11195,BW25113_RS21245,ECDH10B_RS21845,b4090,83.0,157.0,4.0,2.0,0.0,3.0,17.0,58.0,9.0,8.0,6.0,11.0,10.0,18.0,71416.0,25360.0,39.0,38.0,45.0
DR76_RS11210,BW25113_RS21260,ECDH10B_RS21860,b4093,89.0,117.0,3.0,1.0,1.0,37.0,5.0,13.0,17.0,16.0,18.0,24.0,10.0,13.0,47620.0,5504.5,15.0,12.0,15.0
DR76_RS11215,BW25113_RS21265,ECDH10B_RS21865,b4094,21.0,56.0,7.0,3.0,2.0,23.0,2.0,5.0,6.0,2.0,4.0,5.0,3.0,5.0,70388.0,9252.5,2.0,1.0,0.0
DR76_RS11220,BW25113_RS21270,ECDH10B_RS21870,b4095,50.0,73.0,17.0,9.0,14.0,1.0,6.0,11.0,4.0,11.0,7.0,5.0,2.0,2.0,145748.5,18654.5,0.0,2.0,6.0
DR76_RS11225,BW25113_RS21275,ECDH10B_RS21875,b4096,38.0,67.0,4.0,4.0,3.0,4.0,3.0,4.0,11.0,23.0,19.0,23.0,10.0,11.0,90217.0,14681.0,3.0,5.0,10.0
DR76_RS11230,BW25113_RS21280,ECDH10B_RS21880,b4097,25.0,66.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,97676.0,10847.0,1.0,6.0,4.0
DR76_RS11235,BW25113_RS21285,ECDH10B_RS21885,b4098,24.0,45.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,105164.5,14830.5,0.0,5.0,0.0
DR76_RS11240,BW25113_RS21290,ECDH10B_RS21890,b4099,21.0,61.0,4.0,3.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,114103.5,17197.0,6.0,1.0,1.0
DR76_RS11245,BW25113_RS21295,ECDH10B_RS21895,b4100,9.0,29.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,2.0,2.0,75218.5,8016.0,0.0,0.0,4.0
DR76_RS11250,BW25113_RS21300,ECDH10B_RS21900,b4101,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,36115.5,3181.0,0.0,0.0,1.0
DR76_RS11255,BW25113_RS21305,ECDH10B_RS21905,b4102,11.0,13.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,4.0,1.0,2.0,87965.5,9396.0,5.0,0.0,1.0
DR76_RS11265,BW25113_RS21315,ECDH10B_RS21915,b4105,22.0,34.0,2.0,0.0,1.0,1.0,4.0,16.0,0.0,1.0,0.0,3.0,2.0,2.0,141290.0,21468.5,20.0,9.0,16.0
DR76_RS11270,BW25113_RS21320,ECDH10B_RS21920,b4106,23.0,40.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,101348.0,13712.5,3.0,1.0,2.0
DR76_RS11275,BW25113_RS21325,ECDH10B_RS21925,b4107,127.0,90.0,0.0,0.0,0.0,286.0,6.0,27.0,7.0,15.0,9.0,5.0,13.0,10.0,67918.5,11658.0,5.0,5.0,17.0
DR76_RS11280,BW25113_RS21330,ECDH10B_RS21930,b4108,1626.0,1679.0,0.0,0.0,0.0,87.0,93.0,344.0,221.0,195.0,133.0,255.0,10.0,26.0,62466.5,73568.0,763.0,515.0,562.0
DR76_RS11290,BW25113_RS21340,ECDH10B_RS21940,b4110,2628.0,1901.0,9.0,1.0,2.0,11.0,11.0,4.0,10.0,7.0,6.0,11.0,6.0,6.0,97581.0,24239.0,756.0,475.0,579.0
DR76_RS11295,BW25113_RS21345,ECDH10B_RS21945,b4111,10326.0,6836.0,17.0,1.0,7.0,348.0,963.0,2848.0,1408.0,1355.0,1052.0,1856.0,327.0,586.0,246784.0,201594.5,1227.0,937.0,1205.0
DR76_RS11310,BW25113_RS21360,ECDH10B_RS21960,b4113,1324.0,1919.0,79.0,31.0,34.0,122.0,90.0,205.0,234.0,228.0,188.0,135.0,40.0,73.0,81451.0,22086.5,761.0,532.0,571.0
DR76_RS11315,BW25113_RS21365,ECDH10B_RS21965,b4114,1415.0,2040.0,46.0,21.0,21.0,7.0,37.0,68.0,14.0,16.0,8.0,12.0,8.0,13.0,258393.5,44984.0,382.0,241.0,200.0
DR76_RS11320,BW25113_RS21370,ECDH10B_RS21970,b4115,195.0,395.0,13.0,8.0,5.0,2.0,13.0,63.0,58.0,64.0,45.0,38.0,8.0,18.0,167374.0,33853.0,2.0,7.0,4.0
DR76_RS11335,BW25113_RS21385,ECDH10B_RS21985,b4118,1769.0,2132.0,10.0,2.0,4.0,177.0,235.0,1136.0,137.0,171.0,123.0,48.0,41.0,65.0,150490.5,28388.0,12.0,8.0,8.0
DR76_RS11355,BW25113_RS21410,ECDH10B_RS22010,b4122,39417.0,86256.0,21.0,5.0,7.0,4.0,80.0,849.0,742.0,807.0,699.0,553.0,90.0,151.0,186503.5,95105.0,9.0,12.0,13.0
DR76_RS11360,BW25113_RS21415,ECDH10B_RS22015,b4123,22748.0,37523.0,8.0,2.0,2.0,9.0,57.0,556.0,778.0,843.0,623.0,399.0,38.0,74.0,166685.0,72656.0,4.0,11.0,4.0
DR76_RS11375,BW25113_RS21430,ECDH10B_RS22030,b4125,4673.0,2897.0,14.0,13.0,8.0,34.0,301.0,975.0,278.0,254.0,188.0,249.0,105.0,202.0,233923.5,72343.0,169.0,146.0,124.0
DR76_RS11380,BW25113_RS21435,ECDH10B_RS22035,b4126,64.0,110.0,12.0,4.0,3.0,105.0,1.0,21.0,15.0,8.0,8.0,3.0,18.0,35.0,45666.0,14469.5,11.0,10.0,25.0
DR76_RS11385,BW25113_RS21440,ECDH10B_RS22040,b4127,181.0,329.0,2.0,2.0,4.0,105.0,29.0,68.0,44.0,61.0,34.0,31.0,34.0,49.0,54189.0,28245.5,66.0,33.0,74.0
DR76_RS11400,BW25113_RS21455,ECDH10B_RS22055,b4129,9461.0,22317.0,60.0,32.0,28.0,90.0,388.0,1113.0,4861.0,5485.0,4085.0,3566.0,709.0,1191.0,285254.5,1215040.5,599.0,404.0,569.0
DR76_RS11410,BW25113_RS21465,ECDH10B_RS22065,b4131,2143.0,1980.0,23.0,5.0,5.0,2.0,16.0,23.0,19.0,18.0,10.0,12.0,88.0,194.0,394002.0,415376.0,13.0,13.0,12.0
DR76_RS11415,BW25113_RS21470,ECDH10B_RS22070,b4132,592.0,369.0,4.0,0.0,5.0,0.0,4.0,11.0,2.0,1.0,3.0,1.0,34.0,24.0,224364.0,92540.5,4.0,5.0,3.0
DR76_RS11420,BW25113_RS21475,ECDH10B_RS22075,b4133,715.0,611.0,3.0,0.0,0.0,21.0,50.0,207.0,63.0,68.0,40.0,51.0,9.0,22.0,273374.0,53524.0,0.0,5.0,8.0
DR76_RS11435,BW25113_RS21485,ECDH10B_RS22085,b4135,1529.0,2729.0,4.0,5.0,5.0,1336.0,158.0,690.0,180.0,193.0,147.0,164.0,69.0,135.0,81467.0,42429.0,271.0,233.0,327.0
DR76_RS11440,BW25113_RS21490,ECDH10B_RS22090,b4136,3263.0,3123.0,84.0,43.0,40.0,67.0,317.0,954.0,295.0,261.0,216.0,315.0,82.0,126.0,204794.5,60009.0,700.0,469.0,620.0
DR76_RS11445,BW25113_RS21495,ECDH10B_RS22095,b4137,839.0,849.0,22.0,11.0,11.0,67.0,29.0,185.0,87.0,68.0,58.0,59.0,33.0,35.0,44933.5,25957.5,45.0,47.0,65.0
DR76_RS11450,BW25113_RS21500,ECDH10B_RS22100,b4138,50028.0,117832.0,35.0,17.0,11.0,120.0,1068.0,9501.0,14048.0,15383.0,12474.0,9041.0,2706.0,3738.0,189614.5,594809.5,4891.0,4006.0,4025.0
DR76_RS11455,BW25113_RS21505,ECDH10B_RS22105,b4139,305814.0,727270.0,152.0,67.0,78.0,62.0,7649.0,40301.0,45486.0,49644.0,39402.0,25652.0,7364.0,10620.0,252826.5,1913165.5,323.0,317.0,290.0
DR76_RS11460,BW25113_RS21510,ECDH10B_RS22110,b4140,530.0,936.0,54.0,20.0,24.0,4.0,64.0,802.0,104.0,79.0,55.0,67.0,23.0,45.0,75163.0,74044.0,49.0,41.0,43.0
DR76_RS11465,BW25113_RS21515,ECDH10B_RS22115,b4141,645.0,547.0,45.0,14.0,27.0,69.0,93.0,238.0,61.0,33.0,27.0,38.0,37.0,44.0,178119.5,61168.0,345.0,266.0,352.0
DR76_RS11470,BW25113_RS21520,ECDH10B_RS22120,b4142,1519.0,12198.0,16.0,4.0,10.0,1610.0,541.0,3697.0,1044.0,1068.0,786.0,848.0,74.0,104.0,48781.5,263334.0,14192.0,9065.0,10488.0
DR76_RS11475,BW25113_RS21525,ECDH10B_RS22125,b4143,10314.0,99889.0,36.0,18.0,21.0,832.0,4231.0,31196.0,4597.0,5107.0,3784.0,4228.0,573.0,899.0,253994.5,995862.0,49460.0,35231.0,36490.0
DR76_RS11480,BW25113_RS21530,ECDH10B_RS22130,b4144,2787.0,5659.0,391.0,254.0,238.0,57.0,532.0,1937.0,774.0,921.0,675.0,480.0,194.0,200.0,40349.0,43185.5,961.0,701.0,934.0
DR76_RS11485,BW25113_RS21535,ECDH10B_RS22135,b4145,806.0,873.0,513.0,336.0,358.0,4.0,14.0,38.0,79.0,40.0,53.0,54.0,17.0,29.0,144124.5,37669.0,30.0,12.0,33.0
DR76_RS11495,BW25113_RS21545,ECDH10B_RS22145,b4147,4987.0,8361.0,1.0,0.0,0.0,193.0,2328.0,6157.0,1606.0,1456.0,1101.0,2324.0,197.0,315.0,96861.5,298805.5,2509.0,2299.0,1891.0
DR76_RS11500,BW25113_RS21550,ECDH10B_RS22150,b4410,117.0,101.0,1.0,0.0,0.0,9.0,9.0,18.0,23.0,29.0,21.0,56.0,4.0,18.0,16546.5,11385.5,71.0,47.0,62.0
DR76_RS11505,BW25113_RS21555,ECDH10B_RS22155,b4411,97.0,94.0,6.0,7.0,5.0,1307.0,31.0,108.0,54.0,60.0,41.0,58.0,581.0,459.0,24900.0,10774.0,15.0,12.0,26.0
DR76_RS11515,BW25113_RS21565,ECDH10B_RS22165,b4149,225.0,315.0,31.0,15.0,17.0,458.0,59.0,183.0,139.0,123.0,101.0,64.0,77.0,116.0,65846.0,16990.0,74.0,47.0,106.0
DR76_RS11525,BW25113_RS21575,ECDH10B_RS22175,b4151,16601.0,33760.0,22.0,12.0,10.0,82.0,57.0,2268.0,3446.0,3932.0,3097.0,2233.0,438.0,656.0,40286.5,278799.0,9.0,4.0,8.0
DR76_RS11530,BW25113_RS21580,ECDH10B_RS22180,b4152,16230.0,30726.0,11.0,8.0,7.0,32.0,344.0,6580.0,3377.0,3855.0,2871.0,2521.0,347.0,698.0,54806.5,175405.0,16.0,15.0,27.0
DR76_RS11540,BW25113_RS21590,ECDH10B_RS22190,b4154,111838.0,186105.0,65.0,31.0,46.0,105.0,6286.0,42433.0,30011.0,33555.0,27808.0,18031.0,2794.0,4203.0,187109.5,520904.0,150.0,121.0,139.0
