"block"	"start"	"end"	"midpoint"	"gbk_start"	"gbk_end"	"gbk_midpoint"	"block_t_stat"	"block_t_confinf1"	"block_t_confinf2"	"block_avg_exp_invert"	"block_avg_exp_noninvert"	"block_avg_len_invert"	"block_avg_len_noninvert"	"inversion"	"rev_comp"	"strain"	"gbk_strand"	"test"	"pvalue"	"allSig"	"pvalueOld"	"non_bidir_midpoint"	"sig"	"G_HNS_binding"
"128"	"Block50"	192775	216000	1409410.5	202560	203348	1407977	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	202954	0	0
"129"	"Block50"	192775	216000	1409410.5	203348	204496	1408945	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	203922	0	0
"130"	"Block50"	192775	216000	1409410.5	204493	205089	1409814	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	204791	0	0
"131"	"Block50"	192775	216000	1409410.5	205126	208608	1411890	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	206867	0	0
"132"	"Block50"	192775	216000	1409410.5	208621	209580	1414123	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	209100.5	0	0
"133"	"Block50"	192775	216000	1409410.5	209679	211820	1415772	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	210749.5	0	0
"134"	"Block50"	192775	216000	1409410.5	211877	212266	1417094	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	212071.5	0	0
"135"	"Block50"	192775	216000	1409410.5	212331	213629	1418003	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	212980	0	0
"136"	"Block50"	192775	216000	1409410.5	213678	213932	1418828	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	213805	0	0
"137"	"Block50"	192775	216000	1409410.5	214291	214836	1419586	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	214563.5	0	0
"138"	"Block50"	192775	216000	1409410.5	214833	215255	1420067	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	215044	0	0
"139"	"Block50"	192775	216000	1409410.5	215269	215979	1420647	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	215624	0	0
"140"	"Block52"	216174	217024	1421622	216179	217003	1421614	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	216591	0	0
"141"	"Block53"	217033	223617	1425348	217057	218775	1422939	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	217916	0	0
"142"	"Block53"	217033	223617	1425348	218887	219594	1424263	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	219240.5	0	0
"143"	"Block53"	217033	223617	1425348	219591	219995	1424816	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	219793	0	0
"144"	"Block53"	217033	223617	1425348	220113	220928	1425543	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	220520.5	0	0
"145"	"Block53"	217033	223617	1425348	220968	221621	1426317	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	221294.5	0	0
"146"	"Block53"	217033	223617	1425348	221614	222645	1427152	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	222129.5	0	0
"147"	"Block53"	217033	223617	1425348	222833	223408	1428143	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	223120.5	0	0
"148"	"Block60"	228774	231965	1435392.5	229167	229970	1434591	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	229568.5	0	0
"149"	"Block60"	228774	231965	1435392.5	229967	230881	1435447	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	230424	0	0
"150"	"Block60"	228774	231965	1435392.5	231122	231922	1436545	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	231522	0	0
"151"	"Block61"	231980	237012	1439519	232597	233955	1438299	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	233276	0	0
"152"	"Block61"	231980	237012	1439519	234027	234782	1439427	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	234404.5	0	0
"153"	"Block61"	231980	237012	1439519	234816	235538	1440200	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	235177	0	0
"154"	"Block61"	231980	237012	1439519	235535	236002	1440791	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	235768.5	0	0
"155"	"Block61"	231980	237012	1439519	236067	236798	1441455	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	0	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	236432.5	0	0
"156"	"Block62"	239447	245944	1447718.5	240343	240816	1445602	"0.720085166986352"	"-158.36415207118"	"277.192745947071"	"188.204357673068"	"128.790060735123"	"6496"	"6497"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	240579.5	0	0
"157"	"Block62"	239447	245944	1447718.5	240859	243303	1447104	"0.720085166986352"	"-158.36415207118"	"277.192745947071"	"188.204357673068"	"128.790060735123"	"6496"	"6497"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	242081	0	0
"158"	"Block62"	239447	245944	1447718.5	243543	244121	1448855	"0.720085166986352"	"-158.36415207118"	"277.192745947071"	"188.204357673068"	"128.790060735123"	"6496"	"6497"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	243832	0	0
"159"	"Block62"	239447	245944	1447718.5	244327	245094	1449733	"0.720085166986352"	"-158.36415207118"	"277.192745947071"	"188.204357673068"	"128.790060735123"	"6496"	"6497"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	244710.5	0	0
"160"	"Block62"	239447	245944	1447718.5	245065	245805	1450458	"0.720085166986352"	"-158.36415207118"	"277.192745947071"	"188.204357673068"	"128.790060735123"	"6496"	"6497"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	245435	0	0
"161"	"Block73"	253686	257906	1460819	254259	255716	1460010	"0.502231451227166"	"-1330.67278886447"	"1770.15866002198"	"530.785775608208"	"311.04284002945"	"4220"	"4220"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	254987.5	0	0
"162"	"Block73"	253686	257906	1460819	255977	256435	1461229	"0.502231451227166"	"-1330.67278886447"	"1770.15866002198"	"530.785775608208"	"311.04284002945"	"4220"	"4220"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	256206	0	0
"163"	"Block98"	361288	364321	1567827.5	361926	363179	1567575	"NA"	"NA"	"NA"	"3.78237694041581"	"2.61441116337842"	"3033"	"3033"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	362552.5	0	0
"164"	"Block99"	366420	367579	1572022.5	366428	367510	1571992	"NA"	"NA"	"NA"	"74.2783720870509"	"34.3238028252101"	"1159"	"1159"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	366969	0	0
"165"	"Block101"	376706	377320	1582036	376772	377311	1582064	"NA"	"NA"	"NA"	"42.916245414701"	"40.3079444308327"	"614"	"614"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	377041.5	0	0
"166"	"Block105"	377534	380019	1583799.5	378462	379571	1584039	"-1.23273105798025"	"-757.441894823343"	"263.485419984384"	"41.5434691907274"	"288.521706610207"	"2484"	"2485"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	379016.5	0	0
"167"	"Block105"	377534	380019	1583799.5	379606	379881	1584766	"-1.23273105798025"	"-757.441894823343"	"263.485419984384"	"41.5434691907274"	"288.521706610207"	"2484"	"2485"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	379743.5	0	0
"168"	"Block123"	383921	388551	1591259	384059	384616	1589360	"0.163737532965995"	"-1.71587409814233"	"1.99773344766049"	"2.09340259108493"	"1.95247291632585"	"4622"	"4630"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	384337.5	0	0
"169"	"Block123"	383921	388551	1591259	385232	386194	1590736	"0.163737532965995"	"-1.71587409814233"	"1.99773344766049"	"2.09340259108493"	"1.95247291632585"	"4622"	"4630"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	385713	0	0
"170"	"Block123"	383921	388551	1591259	386207	386974	1591613	"0.163737532965995"	"-1.71587409814233"	"1.99773344766049"	"2.09340259108493"	"1.95247291632585"	"4622"	"4630"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	386590.5	0	0
"171"	"Block123"	383921	388551	1591259	386971	387798	1592407	"0.163737532965995"	"-1.71587409814233"	"1.99773344766049"	"2.09340259108493"	"1.95247291632585"	"4622"	"4630"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	387384.5	0	0
"172"	"Block129"	394442	401277	1602882.5	394506	395129	1599840	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	394817.5	0	0
"173"	"Block129"	394442	401277	1602882.5	395130	396287	1600731	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	395708.5	0	0
"174"	"Block129"	394442	401277	1602882.5	396639	397859	1602272	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	397249	0	0
"175"	"Block129"	394442	401277	1602882.5	397872	398966	1603442	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	398419	0	0
"176"	"Block129"	394442	401277	1602882.5	399025	399333	1604202	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	399179	0	0
"177"	"Block129"	394442	401277	1602882.5	399593	399805	1604722	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	399699	0	0
"178"	"Block129"	394442	401277	1602882.5	399829	400923	1605399	"0.819395748628363"	"-56.0940185744118"	"117.025576523482"	"75.2799172137166"	"44.8141382391815"	"6834"	"6835"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	400376	0	0
"179"	"Block130"	401454	411116	1611308	401747	403162	1607477	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	402454.5	0	0
"180"	"Block130"	401454	411116	1611308	403281	403601	1608464	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	403441	0	0
"181"	"Block130"	401454	411116	1611308	403703	404818	1609283	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	404260.5	0	0
"182"	"Block130"	401454	411116	1611308	404835	405644	1610262	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	405239.5	0	0
"183"	"Block130"	401454	411116	1611308	405764	406222	1611016	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	405993	0	0
"184"	"Block130"	401454	411116	1611308	406405	406929	1611690	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	406667	0	0
"185"	"Block130"	401454	411116	1611308	406979	407170	1612097	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	407074.5	0	0
"186"	"Block130"	401454	411116	1611308	407428	408105	1612789	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	407766.5	0	0
"187"	"Block130"	401454	411116	1611308	408177	408461	1613342	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	408319	0	0
"188"	"Block130"	401454	411116	1611308	409108	410019	1614586	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	409563.5	0	0
"189"	"Block130"	401454	411116	1611308	410144	411052	1615621	"0.101391635770928"	"-36.9286315630406"	"40.6971302888148"	"63.6550299764817"	"61.7707806135946"	"9662"	"9662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	410598	0	0
"190"	"Block132"	411325	424917	1623144	412607	415753	1619203	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	414180	0	0
"191"	"Block132"	411325	424917	1623144	415750	416952	1621374	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	416351	0	0
"192"	"Block132"	411325	424917	1623144	417142	417831	1622509	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	417486.5	0	0
"193"	"Block132"	411325	424917	1623144	417889	419184	1623559	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	418536.5	0	0
"194"	"Block132"	411325	424917	1623144	419591	420910	1625273	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	420250.5	0	0
"195"	"Block132"	411325	424917	1623144	420986	422359	1626695	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	421672.5	0	0
"196"	"Block132"	411325	424917	1623144	422518	424332	1628448	"0.548442595347832"	"-36.532821976549"	"61.9280543085631"	"71.4110428548107"	"58.7134266888036"	"13589"	"13592"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	423425	0	0
"197"	"Block133"	424940	430602	1632794	425011	426081	1630569	"-0.478528167243495"	"-282.23020579267"	"180.074017118128"	"229.513823379859"	"280.59191771713"	"5661"	"5662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	425546	0	0
"198"	"Block133"	424940	430602	1632794	426137	427264	1631723	"-0.478528167243495"	"-282.23020579267"	"180.074017118128"	"229.513823379859"	"280.59191771713"	"5661"	"5662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	426700.5	0	0
"199"	"Block133"	424940	430602	1632794	427287	427619	1632476	"-0.478528167243495"	"-282.23020579267"	"180.074017118128"	"229.513823379859"	"280.59191771713"	"5661"	"5662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	427453	0	0
"200"	"Block133"	424940	430602	1632794	427647	429494	1633593	"-0.478528167243495"	"-282.23020579267"	"180.074017118128"	"229.513823379859"	"280.59191771713"	"5661"	"5662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	428570.5	0	0
"201"	"Block133"	424940	430602	1632794	429505	430476	1635013	"-0.478528167243495"	"-282.23020579267"	"180.074017118128"	"229.513823379859"	"280.59191771713"	"5661"	"5662"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	429990.5	0	0
"202"	"Block137"	431153	438148	1639673.5	432312	432851	1637604	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	432581.5	0	0
"203"	"Block137"	431153	438148	1639673.5	433002	433451	1638249	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	433226.5	0	0
"204"	"Block137"	431153	438148	1639673.5	433455	434558	1639029	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	434006.5	0	0
"205"	"Block137"	431153	438148	1639673.5	434647	435117	1639905	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	434882	0	0
"206"	"Block137"	431153	438148	1639673.5	435137	435556	1640369	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	435346.5	0	0
"207"	"Block137"	431153	438148	1639673.5	435634	436611	1641145	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	436122.5	0	0
"208"	"Block137"	431153	438148	1639673.5	436589	437107	1641871	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	436848	0	0
"209"	"Block137"	431153	438148	1639673.5	437161	438135	1642671	"0.0640799189729793"	"-91.9967874044365"	"97.4542661685752"	"132.235392532516"	"129.506653150446"	"6995"	"6995"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	437648	0	0
"210"	"Block138"	438275	445244	1646782.5	438315	440177	1644269	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	439246	0	0
"211"	"Block138"	438275	445244	1646782.5	440202	441101	1645674	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	440651.5	0	0
"212"	"Block138"	438275	445244	1646782.5	441101	441343	1646245	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	441222	0	0
"213"	"Block138"	438275	445244	1646782.5	441549	442997	1647296	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	442273	0	0
"214"	"Block138"	438275	445244	1646782.5	443051	443641	1648369	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	443346	0	0
"215"	"Block138"	438275	445244	1646782.5	443604	444515	1649082	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	444059.5	0	0
"216"	"Block138"	438275	445244	1646782.5	444683	445174	1649951	"-0.00589760572888862"	"-93.241284299624"	"92.7507478416184"	"142.417779709745"	"142.663047938748"	"6969"	"6969"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	444928.5	0	0
"217"	"Block140"	445328	464379	1659876.5	446815	447705	1652283	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	447260	0	0
"218"	"Block140"	445328	464379	1659876.5	447717	448046	1652904	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	447881.5	0	0
"219"	"Block140"	445328	464379	1659876.5	448046	448660	1653376	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	448353	0	0
"220"	"Block140"	445328	464379	1659876.5	448650	450641	1654668	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	449645.5	0	0
"221"	"Block140"	445328	464379	1659876.5	450663	451610	1656159	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	451136.5	0	0
"222"	"Block140"	445328	464379	1659876.5	452070	453545	1657830	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	452807.5	0	0
"223"	"Block140"	445328	464379	1659876.5	453589	454167	1658901	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	453878	0	0
"224"	"Block140"	445328	464379	1659876.5	454472	454789	1659653	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	454630.5	0	0
"225"	"Block140"	445328	464379	1659876.5	455133	456431	1660805	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	455782	0	0
"226"	"Block140"	445328	464379	1659876.5	456677	457300	1662011	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	456988.5	0	0
"227"	"Block140"	445328	464379	1659876.5	457426	458700	1663086	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	458063	0	0
"228"	"Block140"	445328	464379	1659876.5	458888	461242	1665088	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	460065	0	0
"229"	"Block140"	445328	464379	1659876.5	461451	461723	1666610	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	461587	0	0
"230"	"Block140"	445328	464379	1659876.5	461915	463786	1667873	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	462850.5	0	0
"231"	"Block140"	445328	464379	1659876.5	463937	464308	1669145	"-0.452446331218931"	"-384.543683536652"	"243.236634911499"	"487.711140900159"	"558.364665212735"	"19050"	"19051"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	464122.5	0	0
"232"	"Block141"	464455	480036	1677268.5	464852	465547	1670222	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	465199.5	0	0
"233"	"Block141"	464455	480036	1677268.5	465612	467312	1671485	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	1	"block_w_pvalue"	1	"no"	1	466462	0	0
"234"	"Block141"	464455	480036	1677268.5	467412	468230	1672844	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	467821	0	0
"235"	"Block141"	464455	480036	1677268.5	468383	468841	1673635	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	468612	0	0
"236"	"Block141"	464455	480036	1677268.5	468871	470643	1674780	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	469757	0	0
"237"	"Block141"	464455	480036	1677268.5	470636	472417	1676549	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	471526.5	0	0
"238"	"Block141"	464455	480036	1677268.5	472598	472936	1677790	"0.76224014358547"	"-13.2647537384207"	"29.5105936481555"	"51.1527125098646"	"43.0297925549972"	"15581"	"15581"	1	0	"K12MG"	0	"block_w_pvalue"	1	"no"	1	472767	0	0
