block	taxa	start	end	rev_comp	inversion
Block280NZ_CP009072	4196739	4197464	1	1
Block280	NZ_CP009273	1088217	1088942	0	1
Block280	NC_010473	1145912	1146637	0	1
Block280	U00096	1092761	1093486	0	1
Block281NZ_CP009072	4196029	4196726	1	1
Block281	NZ_CP009273	1088955	1089652	0	1
Block281	NC_010473	1147986	1148683	0	1
Block281	U00096	1093499	1094196	0	1
Block282NZ_CP009072	4083489	4086655	1	1
Block282	NZ_CP009273	1093116	1096282	0	1
Block282	NC_010473	1152328	1155494	0	1
Block282	U00096	1097660	1100826	0	1
Block283NZ_CP009072	4079781	4083464	1	1
Block283	NZ_CP009273	1096306	1099991	0	1
Block283	NC_010473	1155518	1159203	0	1
Block283	U00096	1100850	1104535	0	1
Block284NZ_CP009072	4070753	4079777	1	1
Block284	NZ_CP009273	1099992	1109016	0	1
Block284	NC_010473	1159204	1168228	0	1
Block284	U00096	1104536	1113560	0	1
Block285	NZ_CP009072	4065009	4070748	1	1
Block285	NZ_CP009273	1109022	1114761	0	1
Block285	NC_010473	1168234	1173973	0	1
Block285	U00096	1113566	1119305	0	1
Block286NZ_CP009072	4063725	4064965	1	1
Block286	NZ_CP009273	1114804	1116047	0	1
Block286	NC_010473	1174016	1175259	0	1
Block286	U00096	1119348	1120591	0	1
Block287NZ_CP009072	4063088	4063242	1	1
Block287	NZ_CP009273	1116529	1116683	0	1
Block287	NC_010473	1175741	1175895	0	1
Block287	U00096	1121073	1121227	0	1
Block288NZ_CP009072	4053469	4063016	1	1
Block288	NZ_CP009273	1116752	1126299	0	1
Block288	NC_010473	1175964	1185511	0	1
Block288	U00096	1121296	1130843	0	1
Block289NZ_CP009072	4043149	4053443	1	1
Block289	NZ_CP009273	1126324	1136621	0	1
Block289	NC_010473	1185536	1195833	0	1
Block289	U00096	1130868	1141165	0	1
Block290NZ_CP009072	4032420	4043146	1	1
Block290	NZ_CP009273	1136625	1147352	0	1
Block290	NC_010473	1195837	1206564	0	1
Block290	U00096	1141169	1151896	0	1
Block291NZ_CP009072	4016949	4031893	1	1
Block291	NZ_CP009273	1147880	1162825	0	1
Block291	NC_010473	1207092	1222037	0	1
Block291	U00096	1152424	1167369	0	1
Block292NZ_CP009072	4013924	4016805	1	1
Block292	NZ_CP009273	1162952	1165833	0	1
Block292	NC_010473	1222164	1225045	0	1
Block292	U00096	1167496	1170377	0	1
Block293NZ_CP009072	4003966	4013919	1	1
Block293	NZ_CP009273	1165839	1175793	0	1
Block293	NC_010473	1225051	1235005	0	1
Block293	U00096	1170383	1180337	0	1
Block294NZ_CP009072	4000662	4003913	1	1
Block294	NZ_CP009273	1175845	1179097	0	1
Block294	NC_010473	1235057	1238309	0	1
Block294	U00096	1180389	1183641	0	1
Block295NZ_CP009072	3944218	3951102	1	1
Block295	NZ_CP009273	1179102	1185986	0	1
Block295	NC_010473	1238314	1245198	0	1
Block295	U00096	1183646	1190530	0	1
Block296NZ_CP009072	3938529	3944092	1	1
Block296	NZ_CP009273	1186111	1191674	0	1
Block296	NC_010473	1245323	1250886	0	1
Block296	U00096	1190655	1196218	0	1
Block297NZ_CP009072	3938397	3938506	1	1
Block297	NZ_CP009273	1206901	1207010	0	1
Block297	NC_010473	1250909	1251018	0	1
Block297	U00096	1211445	1211554	0	1
Block298NZ_CP009072	3885881	3885925	1	1
Block298	NZ_CP009273	1207039	1207083	0	1
Block298	NC_010473	1251047	1251091	0	1
Block298	U00096	1211583	1211627	0	1
Block299NZ_CP009072	3881294	3885779	1	1
Block299	NZ_CP009273	1208049	1212534	0	1
Block299	NC_010473	1252057	1256542	0	1
Block299	U00096	1212593	1217078	0	1
Block2NZ_CP009072	1037333	1037370	1	1
Block2	NZ_CP009273	5564	5601	0	1
Block2	NC_010473	5564	5601	0	1
Block2	U00096	5564	5601	0	1
Block300NZ_CP009072	3881103	3881245	1	1
Block300	NZ_CP009273	1212579	1212721	0	1
Block300	NC_010473	1256587	1256729	0	1
Block300	U00096	1217123	1217265	0	1
Block301NZ_CP009072	3879124	3881079	1	1
Block301	NZ_CP009273	1213413	1215370	0	1
Block301	NC_010473	1257421	1259378	0	1
Block301	U00096	1217957	1219914	0	1
Block302NZ_CP009072	3879009	3879105	1	1
Block302	NZ_CP009273	1215388	1215484	0	1
Block302	NC_010473	1259396	1259492	0	1
Block302	U00096	1219932	1220028	0	1
Block303NZ_CP009072	3878539	3879003	1	1
Block303	NZ_CP009273	1215491	1215957	0	1
Block303	NC_010473	1259499	1259965	0	1
Block303	U00096	1220035	1220501	0	1
Block304NZ_CP009072	3878307	3878538	1	1
Block304	NZ_CP009273	1216693	1216924	0	1
Block304	NC_010473	1260701	1260932	0	1
Block304	U00096	1221237	1221468	0	1
Block305NZ_CP009072	3878092	3878297	1	1
Block305	NZ_CP009273	1217327	1217532	0	1
Block305	NC_010473	1261335	1261540	0	1
Block305	U00096	1221871	1222076	0	1
Block306NZ_CP009072	3877913	3877994	1	1
Block306	NZ_CP009273	1217629	1217710	0	1
Block306	NC_010473	1261637	1261718	0	1
Block306	U00096	1222173	1222254	0	1
Block307NZ_CP009072	3876516	3877874	1	1
Block307	NZ_CP009273	1217748	1219107	0	1
Block307	NC_010473	1261756	1263115	0	1
Block307	U00096	1222292	1223651	0	1
Block308NZ_CP009072	3876183	3876494	1	1
Block308	NZ_CP009273	1219128	1219439	0	1
Block308	NC_010473	1263136	1263447	0	1
Block308	U00096	1223672	1223983	0	1
Block309NZ_CP009072	3873171	3876175	1	1
Block309	NZ_CP009273	1219446	1222450	0	1
Block309	NC_010473	1263454	1266458	0	1
Block309	U00096	1223990	1226994	0	1
Block30NZ_CP009072	4690357	4690403	1	1
Block30	NZ_CP009273	135243	135289	0	1
Block30	NC_010473	112860	112906	0	1
Block30	U00096	138756	138802	0	1
Block310NZ_CP009072	3870342	3873117	1	1
Block310	NZ_CP009273	1222487	1225262	0	1
Block310	NC_010473	1266495	1269270	0	1
Block310	U00096	1227031	1229806	0	1
Block311NZ_CP009072	3870300	3870331	1	1
Block311	NZ_CP009273	1225477	1225508	0	1
Block311	NC_010473	1269485	1269516	0	1
Block311	U00096	1230021	1230052	0	1
Block312NZ_CP009072	3865994	3870203	1	1
Block312	NZ_CP009273	1226099	1230309	0	1
Block312	NC_010473	1270107	1274317	0	1
Block312	U00096	1230643	1234853	0	1
Block313NZ_CP009072	3865197	3865978	1	1
Block313	NZ_CP009273	1230324	1231105	0	1
Block313	NC_010473	1274332	1275113	0	1
Block313	U00096	1234868	1235649	0	1
Block314NZ_CP009072	3860781	3865008	1	1
Block314	NZ_CP009273	1231183	1235410	0	1
Block314	NC_010473	1275191	1279418	0	1
Block314	U00096	1235727	1239954	0	1
Block315NZ_CP009072	3856017	3860696	1	1
Block315	NZ_CP009273	1235824	1240503	0	1
Block315	NC_010473	1279832	1284511	0	1
Block315	U00096	1240368	1245047	0	1
Block316NZ_CP009072	3841978	3849218	1	1
Block316	NZ_CP009273	1241192	1248433	0	1
Block316	NC_010473	1285200	1292441	0	1
Block316	U00096	1245736	1252977	0	1
Block317NZ_CP009072	3829110	3841553	1	1
Block317	NZ_CP009273	1252189	1264632	0	1
Block317	NC_010473	1296197	1308640	0	1
Block317	U00096	1256733	1269176	0	1
Block318NZ_CP009072	3828959	3828999	1	1
Block318	NZ_CP009273	1264740	1264780	0	1
Block318	NC_010473	1308748	1308788	0	1
Block318	U00096	1269284	1269324	0	1
Block319NZ_CP009072	3828922	3828956	1	1
Block319	NZ_CP009273	1264782	1264816	0	1
Block319	NC_010473	1308790	1308824	0	1
Block319	U00096	1269326	1269360	0	1
Block320NZ_CP009072	3828720	3828745	1	1
Block320	NZ_CP009273	1266062	1266087	0	1
Block320	NC_010473	1310070	1310095	0	1
Block320	U00096	1270606	1270631	0	1
Block321NZ_CP009072	3826995	3828532	1	1
Block321	NZ_CP009273	1266274	1267811	0	1
Block321	NC_010473	1310282	1311819	0	1
Block321	U00096	1270818	1272355	0	1
Block322NZ_CP009072	3820014	3826974	1	1
Block322	NZ_CP009273	1267844	1274804	0	1
Block322	NC_010473	1311852	1318812	0	1
Block322	U00096	1272388	1279348	0	1
Block323NZ_CP009072	3813029	3820009	1	1
Block323	NZ_CP009273	1274932	1281912	0	1
Block323	NC_010473	1318940	1325920	0	1
Block323	U00096	1279476	1286456	0	1
Block324NZ_CP009072	3805754	3805778	1	1
Block324	NZ_CP009273	1282159	1282183	0	1
Block324	NC_010473	1326167	1326191	0	1
Block324	U00096	1286703	1286727	0	1
Block325NZ_CP009072	3805791	3805813	1	1
Block325	NZ_CP009273	1282302	1282324	0	1
Block325	NC_010473	1326310	1326332	0	1
Block325	U00096	1286846	1286868	0	1
Block326NZ_CP009072	3805636	3805669	1	1
Block326	NZ_CP009273	1282803	1282836	0	1
Block326	NC_010473	1326811	1326844	0	1
Block326	U00096	1287347	1287380	0	1
Block327NZ_CP009072	3799756	3805433	1	1
Block327	NZ_CP009273	1283214	1288891	0	1
Block327	NC_010473	1327222	1332899	0	1
Block327	U00096	1287758	1293435	0	1
Block328NZ_CP009072	3798839	3799267	1	1
Block328	NZ_CP009273	1289381	1289809	0	1
Block328	NC_010473	1333389	1333817	0	1
Block328	U00096	1293925	1294353	0	1
Block329NZ_CP009072	3793539	3797624	1	1
Block329	NZ_CP009273	1290868	1294953	0	1
Block329	NC_010473	1334876	1338961	0	1
Block329	U00096	1295412	1299497	0	1
Block330NZ_CP009072	3793178	3793538	1	1
Block330	NZ_CP009273	1294954	1295314	0	1
Block330	NC_010473	1338962	1339322	0	1
Block330	U00096	1300697	1301057	0	1
Block331NZ_CP009072	3784432	3793177	1	1
Block331	NZ_CP009273	1295315	1304060	0	1
Block331	NC_010473	1340100	1348845	0	1
Block331	U00096	1301058	1309803	0	1
Block332NZ_CP009072	3782831	3783672	1	1
Block332	NZ_CP009273	1304820	1305661	0	1
Block332	NC_010473	1397983	1398824	0	1
Block332	U00096	1310563	1311404	0	1
Block333NZ_CP009072	3778521	3782830	1	1
Block333	NZ_CP009273	1305665	1309975	0	1
Block333	NC_010473	1398828	1403138	0	1
Block333	U00096	1311408	1315718	0	1
Block334NZ_CP009072	3767852	3778498	1	1
Block334	NZ_CP009273	1310317	1320969	0	1
Block334	NC_010473	1403480	1414132	0	1
Block334	U00096	1316060	1326712	0	1
Block335NZ_CP009072	3758893	3767830	1	1
Block335	NZ_CP009273	1320989	1329926	0	1
Block335	NC_010473	1414152	1423089	0	1
Block335	U00096	1326732	1335669	0	1
Block336NZ_CP009072	3752846	3758868	1	1
Block336	NZ_CP009273	1329965	1335987	0	1
Block336	NC_010473	1423128	1429150	0	1
Block336	U00096	1335708	1341730	0	1
Block337NZ_CP009072	3750205	3752845	1	1
Block337	NZ_CP009273	1335990	1338631	0	1
Block337	NC_010473	1429153	1431794	0	1
Block337	U00096	1341733	1344374	0	1
Block338NZ_CP009072	3747755	3750200	1	1
Block338	NZ_CP009273	1338637	1341082	0	1
Block338	NC_010473	1431800	1434245	0	1
Block338	U00096	1344380	1346825	0	1
Block339NZ_CP009072	3744351	3747748	1	1
Block339	NZ_CP009273	1341090	1344488	0	1
Block339	NC_010473	1434253	1437651	0	1
Block339	U00096	1346833	1350231	0	1
Block340NZ_CP009072	3743435	3744347	1	1
Block340	NZ_CP009273	1344491	1345403	0	1
Block340	NC_010473	1437654	1438566	0	1
Block340	U00096	1350234	1351146	0	1
Block342NZ_CP009072	3729448	3735515	1	1
Block342	NZ_CP009273	1346094	1352161	0	1
Block342	NC_010473	1439257	1445324	0	1
Block342	U00096	1351837	1357904	0	1
Block345NZ_CP009072	3729396	3729440	1	1
Block345	NZ_CP009273	1361020	1361064	0	1
Block345	NC_010473	1454183	1454227	0	1
Block345	U00096	1366763	1366807	0	1
Block346NZ_CP009072	3726185	3729348	1	1
Block346	NZ_CP009273	1361101	1364265	0	1
Block346	NC_010473	1454264	1457428	0	1
Block346	U00096	1366844	1370008	0	1
Block347NZ_CP009072	3714414	3726153	1	1
Block347	NZ_CP009273	1364296	1376035	0	1
Block347	NC_010473	1457459	1469198	0	1
Block347	U00096	1370039	1381778	0	1
Block348NZ_CP009072	3713386	3714334	1	1
Block348	NZ_CP009273	1376114	1377062	0	1
Block348	NC_010473	1469277	1470225	0	1
Block348	U00096	1381857	1382805	0	1
Block349NZ_CP009072	3705534	3713224	1	1
Block349	NZ_CP009273	1377284	1384974	0	1
Block349	NC_010473	1470447	1478137	0	1
Block349	U00096	1383027	1390717	0	1
Block350NZ_CP009072	3699544	3704863	1	1
Block350	NZ_CP009273	1384980	1390299	0	1
Block350	NC_010473	1478143	1483462	0	1
Block350	U00096	1390723	1396042	0	1
Block351NZ_CP009072	3696450	3699481	1	1
Block351	NZ_CP009273	1391561	1394592	0	1
Block351	NC_010473	1484724	1487755	0	1
Block351	U00096	1397304	1400335	0	1
Block352NZ_CP009072	3696035	3696188	1	1
Block352	NZ_CP009273	1399927	1400080	0	1
Block352	NC_010473	1493090	1493243	0	1
Block352	U00096	1405670	1405823	0	1
Block353NZ_CP009072	3688003	3694244	1	1
Block353	NZ_CP009273	1400233	1406474	0	1
Block353	NC_010473	1493396	1499637	0	1
Block353	U00096	1405976	1412217	0	1
Block354NZ_CP009072	3998248	3998426	1	1
Block354	NZ_CP009273	1409946	1410124	0	1
Block354	NC_010473	1503109	1503287	0	1
Block354	U00096	1415689	1415867	0	1
Block355NZ_CP009072	3998110	3998132	1	1
Block355	NZ_CP009273	1410198	1410220	0	1
Block355	NC_010473	1503361	1503383	0	1
Block355	U00096	1415941	1415963	0	1
Block357NZ_CP009072	3996999	3997379	1	1
Block357	NZ_CP009273	1410957	1411337	0	1
Block357	NC_010473	1504120	1504500	0	1
Block357	U00096	1416700	1417080	0	1
Block358NZ_CP009072	3996006	3996048	1	1
Block358	NZ_CP009273	1412629	1412671	0	1
Block358	NC_010473	1505792	1505834	0	1
Block358	U00096	1418372	1418414	0	1
Block361NZ_CP009072	3994765	3994864	1	1
Block361	NZ_CP009273	1413771	1413870	0	1
Block361	NC_010473	1506934	1507033	0	1
Block361	U00096	1419514	1419613	0	1
Block362NZ_CP009072	3993366	3993388	1	1
Block362	NZ_CP009273	1414934	1414956	0	1
Block362	NC_010473	1508097	1508119	0	1
Block362	U00096	1420677	1420699	0	1
Block363NZ_CP009072	3991414	3991437	1	1
Block363	NZ_CP009273	1416767	1416790	0	1
Block363	NC_010473	1509930	1509953	0	1
Block363	U00096	1422510	1422533	0	1
Block364NZ_CP009072	3990749	3990780	1	1
Block364	NZ_CP009273	1417416	1417447	0	1
Block364	NC_010473	1510579	1510610	0	1
Block364	U00096	1423159	1423190	0	1
Block365NZ_CP009072	3915395	3915764	1	1
Block365	NZ_CP009273	1417456	1417825	0	1
Block365	NC_010473	1510619	1510988	0	1
Block365	U00096	1423199	1423568	0	1
Block368NZ_CP009072	3955497	3955564	1	1
Block368	NZ_CP009273	1423767	1423834	0	1
Block368	NC_010473	1516930	1516997	0	1
Block368	U00096	1429510	1429577	0	1
Block370NZ_CP009072	3955185	3955258	1	1
Block370	NZ_CP009273	1424073	1424146	0	1
Block370	NC_010473	1517236	1517309	0	1
Block370	U00096	1429816	1429889	0	1
Block372NZ_CP009072	3955032	3955102	1	1
Block372	NZ_CP009273	1424229	1424299	0	1
Block372	NC_010473	1517392	1517462	0	1
Block372	U00096	1429972	1430042	0	1
Block374NZ_CP009072	3954690	3954721	1	1
Block374	NZ_CP009273	1424610	1424641	0	1
Block374	NC_010473	1517773	1517804	0	1
Block374	U00096	1430353	1430384	0	1
Block376NZ_CP009072	3953499	3953530	1	1
Block376	NZ_CP009273	1426188	1426219	0	1
Block376	NC_010473	1519351	1519382	0	1
Block376	U00096	1431931	1431962	0	1
Block378NZ_CP009072	3953397	3953461	1	1
Block378	NZ_CP009273	1426257	1426321	0	1
Block378	NC_010473	1519420	1519484	0	1
Block378	U00096	1432000	1432064	0	1
Block380NZ_CP009072	3952861	3952913	1	1
Block380	NZ_CP009273	1426754	1426806	0	1
Block380	NC_010473	1519917	1519969	0	1
Block380	U00096	1432497	1432549	0	1
Block381NZ_CP009072	4661355	4661453	1	1
Block381	NZ_CP009273	1426807	1426905	0	1
Block381	NC_010473	1519970	1520068	0	1
Block381	U00096	1432550	1432648	0	1
Block382NZ_CP009072	3952520	3952749	1	1
Block382	NZ_CP009273	1426918	1427147	0	1
Block382	NC_010473	1520081	1520310	0	1
Block382	U00096	1432661	1432890	0	1
Block384	NZ_CP009072	3522421	3522693	0	1
Block384NZ_CP009273	1627206	1627478	1	1
Block384	NC_010473	1720598	1720870	1	1
Block384	U00096	1434073	1434345	0	1
Block386NZ_CP009072	3674888	3686019	1	1
Block386	NZ_CP009273	1429369	1440501	0	1
Block386	NC_010473	1523731	1534863	0	1
Block386	U00096	1435112	1446244	0	1
Block387NZ_CP009072	3674371	3674580	1	1
Block387	NZ_CP009273	1459620	1459829	0	1
Block387	NC_010473	1553982	1554191	0	1
Block387	U00096	1465363	1465572	0	1
Block388NZ_CP009072	3674173	3674296	1	1
Block388	NZ_CP009273	1459901	1460027	0	1
Block388	NC_010473	1554263	1554389	0	1
Block388	U00096	1465644	1465770	0	1
Block389NZ_CP009072	3673900	3674108	1	1
Block389	NZ_CP009273	1460089	1460297	0	1
Block389	NC_010473	1554451	1554659	0	1
Block389	U00096	1465832	1466040	0	1
Block390NZ_CP009072	3667381	3667403	1	1
Block390	NZ_CP009273	1467322	1467344	0	1
Block390	NC_010473	1561684	1561706	0	1
Block390	U00096	1473065	1473087	0	1
Block391NZ_CP009072	3666748	3666848	1	1
Block391	NZ_CP009273	1467877	1467977	0	1
Block391	NC_010473	1562239	1562339	0	1
Block391	U00096	1473620	1473720	0	1
Block392NZ_CP009072	3666404	3666437	1	1
Block392	NZ_CP009273	1468288	1468321	0	1
Block392	NC_010473	1562650	1562683	0	1
Block392	U00096	1474031	1474064	0	1
Block393NZ_CP009072	3665342	3666285	1	1
Block393	NZ_CP009273	1468429	1469372	0	1
Block393	NC_010473	1562791	1563734	0	1
Block393	U00096	1474172	1475115	0	1
Block394NZ_CP009072	3665309	3665340	1	1
Block394	NZ_CP009273	1469373	1469404	0	1
Block394	NC_010473	1563735	1563766	0	1
Block394	U00096	1475116	1475147	0	1
Block395NZ_CP009072	3655666	3665079	1	1
Block395	NZ_CP009273	1471876	1481289	0	1
Block395	NC_010473	1566238	1575651	0	1
Block395	U00096	1477619	1487032	0	1
Block396NZ_CP009072	3652728	3655641	1	1
Block396	NZ_CP009273	1481313	1484226	0	1
Block396	NC_010473	1575675	1578588	0	1
Block396	U00096	1487056	1489969	0	1
Block397NZ_CP009072	3650692	3652714	1	1
Block397	NZ_CP009273	1484239	1486261	0	1
Block397	NC_010473	1578601	1580623	0	1
Block397	U00096	1489982	1492004	0	1
Block399NZ_CP009072	3642056	3650655	1	1
Block399	NZ_CP009273	1487931	1496530	0	1
Block399	NC_010473	1582293	1590892	0	1
Block399	U00096	1493674	1502273	0	1
Block400NZ_CP009072	3641169	3642028	1	1
Block400	NZ_CP009273	1496557	1497416	0	1
Block400	NC_010473	1590919	1591778	0	1
Block400	U00096	1502300	1503159	0	1
Block401NZ_CP009072	3636856	3641154	1	1
Block401	NZ_CP009273	1499179	1503477	0	1
Block401	NC_010473	1593541	1597839	0	1
Block401	U00096	1504922	1509220	0	1
Block402NZ_CP009072	3627484	3636836	1	1
Block402	NZ_CP009273	1503942	1513295	0	1
Block402	NC_010473	1598304	1607657	0	1
Block402	U00096	1509685	1519038	0	1
Block403NZ_CP009072	3627292	3627386	1	1
Block403	NZ_CP009273	1514725	1514819	0	1
Block403	NC_010473	1609087	1609181	0	1
Block403	U00096	1520468	1520562	0	1
Block404NZ_CP009072	3621743	3627171	1	1
Block404	NZ_CP009273	1515244	1520672	0	1
Block404	NC_010473	1609606	1615034	0	1
Block404	U00096	1520987	1526415	0	1
Block405NZ_CP009072	3621305	3621730	1	1
Block405	NZ_CP009273	1520684	1521109	0	1
Block405	NC_010473	1615046	1615471	0	1
Block405	U00096	1526427	1526852	0	1
Block406NZ_CP009072	3620902	3620943	1	1
Block406	NZ_CP009273	1526033	1526074	0	1
Block406	NC_010473	1620395	1620436	0	1
Block406	U00096	1531776	1531817	0	1
Block407NZ_CP009072	3608225	3608733	1	1
Block407	NZ_CP009273	1527578	1528086	0	1
Block407	NC_010473	1621940	1622448	0	1
Block407	U00096	1533321	1533829	0	1
Block408NZ_CP009072	3607163	3608163	1	1
Block408	NZ_CP009273	1528146	1529146	0	1
Block408	NC_010473	1622508	1623508	0	1
Block408	U00096	1533889	1534889	0	1
Block410NZ_CP009072	3606126	3606979	1	1
Block410	NZ_CP009273	1529330	1530183	0	1
Block410	NC_010473	1623692	1624545	0	1
Block410	U00096	1535073	1535926	0	1
Block411NZ_CP009072	3599411	3606087	1	1
Block411	NZ_CP009273	1530221	1536897	0	1
Block411	NC_010473	1624583	1631259	0	1
Block411	U00096	1535964	1542640	0	1
Block412NZ_CP009072	3597793	3599382	1	1
Block412	NZ_CP009273	1536913	1538502	0	1
Block412	NC_010473	1631275	1632864	0	1
Block412	U00096	1542656	1544245	0	1
Block413NZ_CP009072	3596766	3597783	1	1
Block413	NZ_CP009273	1540466	1541484	0	1
Block413	NC_010473	1634828	1635846	0	1
Block413	U00096	1546209	1547227	0	1
Block414NZ_CP009072	3595469	3596704	1	1
Block414	NZ_CP009273	1541545	1542780	0	1
Block414	NC_010473	1635907	1637142	0	1
Block414	U00096	1547288	1548523	0	1
Block416NZ_CP009072	3591792	3595344	1	1
Block416	NZ_CP009273	1542905	1546457	0	1
Block416	NC_010473	1637267	1640819	0	1
Block416	U00096	1548648	1552200	0	1
Block417NZ_CP009072	3591489	3591784	1	1
Block417	NZ_CP009273	1546643	1546938	0	1
Block417	NC_010473	1641005	1641300	0	1
Block417	U00096	1552386	1552681	0	1
Block418NZ_CP009072	3586794	3591062	1	1
Block418	NZ_CP009273	1547047	1551315	0	1
Block418	NC_010473	1641409	1645677	0	1
Block418	U00096	1552790	1557058	0	1
Block419NZ_CP009072	3584038	3586677	1	1
Block419	NZ_CP009273	1557521	1560160	0	1
Block419	NC_010473	1651883	1654522	0	1
Block419	U00096	1563264	1565903	0	1
Block420NZ_CP009072	3583991	3584020	1	1
Block420	NZ_CP009273	1560709	1560738	0	1
Block420	NC_010473	1655071	1655100	0	1
Block420	U00096	1566452	1566481	0	1
Block421NZ_CP009072	3583782	3583968	1	1
Block421	NZ_CP009273	1561447	1561633	0	1
Block421	NC_010473	1655809	1655995	0	1
Block421	U00096	1567190	1567376	0	1
Block422NZ_CP009072	3583749	3583778	1	1
Block422	NZ_CP009273	1561636	1561665	0	1
Block422	NC_010473	1655998	1656027	0	1
Block422	U00096	1567379	1567408	0	1
Block423NZ_CP009072	3580151	3583683	1	1
Block423	NZ_CP009273	1561719	1565251	0	1
Block423	NC_010473	1656081	1659613	0	1
Block423	U00096	1567462	1570994	0	1
Block424NZ_CP009072	3578853	3579378	1	1
Block424	NZ_CP009273	1566024	1566550	0	1
Block424	NC_010473	1660386	1660912	0	1
Block424	U00096	1571767	1572293	0	1
Block425NZ_CP009072	3567389	3578814	1	1
Block425	NZ_CP009273	1566588	1578013	0	1
Block425	NC_010473	1660950	1672375	0	1
Block425	U00096	1572331	1583756	0	1
Block426NZ_CP009072	3564546	3567378	1	1
Block426	NZ_CP009273	1578023	1580855	0	1
Block426	NC_010473	1672385	1675217	0	1
Block426	U00096	1583766	1586598	0	1
Block427NZ_CP009072	3563385	3564506	1	1
Block427	NZ_CP009273	1580890	1582011	0	1
Block427	NC_010473	1675252	1676373	0	1
Block427	U00096	1586633	1587754	0	1
Block428NZ_CP009072	3562384	3563333	1	1
Block428	NZ_CP009273	1582062	1583011	0	1
Block428	NC_010473	1676424	1677373	0	1
Block428	U00096	1587805	1588754	0	1
Block429NZ_CP009072	3561060	3561413	1	1
Block429	NZ_CP009273	1583982	1584335	0	1
Block429	NC_010473	1677374	1677727	0	1
Block429	U00096	1589725	1590078	0	1
Block430NZ_CP009072	3557624	3557737	1	1
Block430	NZ_CP009273	1584377	1584490	0	1
Block430	NC_010473	1677769	1677882	0	1
Block430	U00096	1590120	1590233	0	1
Block431NZ_CP009072	3555027	3555056	1	1
Block431	NZ_CP009273	1585006	1585035	0	1
Block431	NC_010473	1678398	1678427	0	1
Block431	U00096	1590749	1590778	0	1
Block432NZ_CP009072	3553294	3554897	1	1
Block432	NZ_CP009273	1585163	1586766	0	1
Block432	NC_010473	1678555	1680158	0	1
Block432	U00096	1590906	1592509	0	1
Block433NZ_CP009072	3551185	3553151	1	1
Block433	NZ_CP009273	1601505	1603471	0	1
Block433	NC_010473	1694897	1696863	0	1
Block433	U00096	1607248	1609214	0	1
Block434NZ_CP009072	3548518	3551168	1	1
Block434	NZ_CP009273	1603498	1606148	0	1
Block434	NC_010473	1696890	1699540	0	1
Block434	U00096	1609241	1611891	0	1
Block435NZ_CP009072	3546091	3547858	1	1
Block435	NZ_CP009273	1606310	1608077	0	1
Block435	NC_010473	1699702	1701469	0	1
Block435	U00096	1612053	1613820	0	1
Block436NZ_CP009072	3544093	3546089	1	1
Block436	NZ_CP009273	1608078	1610074	0	1
Block436	NC_010473	1701470	1703466	0	1
Block436	U00096	1613821	1615817	0	1
Block437NZ_CP009072	3541359	3543977	1	1
Block437	NZ_CP009273	1611194	1613812	0	1
Block437	NC_010473	1704586	1707204	0	1
Block437	U00096	1616937	1619555	0	1
Block438NZ_CP009072	3540705	3541357	1	1
Block438	NZ_CP009273	1613813	1614465	0	1
Block438	NC_010473	1707205	1707857	0	1
Block438	U00096	1619556	1620208	0	1
Block439NZ_CP009072	3531843	3534419	1	1
Block439	NZ_CP009273	1614504	1617080	0	1
Block439	NC_010473	1707896	1710472	0	1
Block439	U00096	1620247	1622823	0	1
Block440NZ_CP009072	3530474	3531754	1	1
Block440	NZ_CP009273	1617168	1618449	0	1
Block440	NC_010473	1710560	1711841	0	1
Block440	U00096	1622911	1624192	0	1
Block441NZ_CP009072	3530410	3530433	1	1
Block441	NZ_CP009273	1619468	1619491	0	1
Block441	NC_010473	1712860	1712883	0	1
Block441	U00096	1625211	1625234	0	1
Block442NZ_CP009072	3526190	3530330	1	1
Block442	NZ_CP009273	1619570	1623710	0	1
Block442	NC_010473	1712962	1717102	0	1
Block442	U00096	1625313	1629453	0	1
Block443NZ_CP009072	3523284	3526171	1	1
Block443	NZ_CP009273	1623728	1626615	0	1
Block443	NC_010473	1717120	1720007	0	1
Block443	U00096	1629471	1632358	0	1
Block445NZ_CP009072	3520845	3520897	1	1
Block445	NZ_CP009273	1629002	1629054	0	1
Block445	NC_010473	1722394	1722446	0	1
Block445	U00096	1634745	1634797	0	1
Block447NZ_CP009072	3520325	3520349	1	1
Block447	NZ_CP009273	1629553	1629577	0	1
Block447	NC_010473	1722945	1722969	0	1
Block447	U00096	1635296	1635320	0	1
Block450NZ_CP009072	3496076	3497130	1	1
Block450	NZ_CP009273	1631369	1632423	0	1
Block450	NC_010473	1724761	1725815	0	1
Block450	U00096	1637112	1638166	0	1
Block451NZ_CP009072	3493614	3496021	1	1
Block451	NZ_CP009273	1632477	1634884	0	1
Block451	NC_010473	1725869	1728276	0	1
Block451	U00096	1638220	1640627	0	1
Block452NZ_CP009072	3492468	3493533	1	1
Block452	NZ_CP009273	1634964	1636029	0	1
Block452	NC_010473	1728356	1729421	0	1
Block452	U00096	1640707	1641772	0	1
Block453NZ_CP009072	3492139	3492161	1	1
Block453	NZ_CP009273	1636597	1636619	0	1
Block453	NC_010473	1729989	1730011	0	1
Block453	U00096	1642340	1642362	0	1
Block454NZ_CP009072	3490550	3492059	1	1
Block454	NZ_CP009273	1636697	1638206	0	1
