Control_rep1,Control_rep2,GSE114917_LP1,GSE114917_LP2,GSE114917_LP3,GSE114917_LP4,GSE40313_1,GSE40313_2,GSE54199_DNA,GSE54199_RNA,GSE60522_1,GSE60522_2,GSE60522_3,Locus_tag,Single_block,block,block_by_end,block_by_start,block_order,diff,end,gbk_end,gbk_gene_id,gbk_locus_tag,gbk_midpoint,gbk_old_locus_tag,gbk_start,gbk_strand,gene_id,inversion,overlaps,raw_exp,replicates,rev_comp,start,strain,taxa
60.0,114.0,,,,,,,,,,,,ECDH10B_0133,True,Block43,Block43,Block43,42.0,117.0,147549,147548,fhuB,ECDH10B_RS00675,146557,,145566,0,fhuB_locusTag_ECDH10B_0133,0.0,False,,,0,142731,K12DH,NC_010473
1049.0,4064.0,,,,,,,,,,,,ECDH10B_0134,True,Block46,Block46,Block46,45.0,9.0,157725,148986,hemL,ECDH10B_RS00680,148346,,147706,1,hemL_locusTag_ECDH10B_0134,0.0,False,,,0,147704,K12DH,NC_010473
139.0,376.0,,,,,,,,,,,,ECDH10B_0135,True,Block46,Block46,Block46,45.0,9.0,157725,150632,clcA,ECDH10B_RS00685,149921,,149211,0,clcA_locusTag_ECDH10B_0135,0.0,False,,,0,147704,K12DH,NC_010473
386.0,947.0,,,,,,,,,,,,ECDH10B_0136,True,Block46,Block46,Block46,45.0,9.0,157725,151058,erpA,ECDH10B_RS00690,150886,,150714,0,yadR_locusTag_ECDH10B_0136,0.0,False,,,0,147704,K12DH,NC_010473
71.0,155.0,,,,,,,,,,,,ECDH10B_0137,True,Block46,Block46,Block46,45.0,9.0,157725,151728,,ECDH10B_RS00695,151416,,151105,1,yadS_locusTag_ECDH10B_0137,0.0,False,,,0,147704,K12DH,NC_010473
65.0,115.0,,,,,,,,,,,,ECDH10B_0138,True,Block46,Block46,Block46,45.0,9.0,157725,152566,btuF,ECDH10B_RS00700,152166,,151766,1,btuF_locusTag_ECDH10B_0138,0.0,False,,,0,147704,K12DH,NC_010473
854.0,2301.0,,,,,,,,,,,,ECDH10B_0139,True,Block46,Block46,Block46,45.0,9.0,157725,153257,mtnN,ECDH10B_RS00705,152908,,152559,1,pfs_locusTag_ECDH10B_0139,0.0,False,,,0,147704,K12DH,NC_010473
180.0,752.0,,,,,,,,,,,,ECDH10B_0140,True,Block46,Block46,Block46,45.0,9.0,157725,154858,dgt,ECDH10B_RS00710,154099,,153341,0,dgt_locusTag_ECDH10B_0140,0.0,False,,,0,147704,K12DH,NC_010473
1004.0,3215.0,,,,,,,,,,,,ECDH10B_0141,True,Block46,Block46,Block46,45.0,9.0,157725,156412,degP,ECDH10B_RS00715,155700,,154988,0,degP_locusTag_ECDH10B_0141,0.0,False,,,0,147704,K12DH,NC_010473
216.0,576.0,,,,,,,,,,,,ECDH10B_0142,True,Block46,Block46,Block46,45.0,9.0,157725,157724,,ECDH10B_RS00720,157145,,156567,0,cdaR_locusTag_ECDH10B_0142,0.0,False,,,0,147704,K12DH,NC_010473
286.0,2179.0,,,,,,,,,,,,ECDH10B_0143,True,Block47,Block47,Block47,46.0,86.0,158348,158199,,ECDH10B_RS00725,158006,,157813,1,yaeH_locusTag_ECDH10B_0143,0.0,False,,,0,157811,K12DH,NC_010473
1106.0,3804.0,,,,,,,,,,,,ECDH10B_0145,True,Block48,Block48,Block48,47.0,843.0,164708,160051,dapD,ECDH10B_RS00735,159639,,159227,1,dapD_locusTag_ECDH10B_0145,0.0,False,,,0,159191,K12DH,NC_010473
314.0,1410.0,,,,,,,,,,,,ECDH10B_0146,True,Block48,Block48,Block48,47.0,843.0,164708,162754,glnD,ECDH10B_RS00740,161418,,160082,1,glnD_locusTag_ECDH10B_0146,0.0,False,,,0,159191,K12DH,NC_010473
1332.0,4251.0,,,,,,,,,,,,ECDH10B_0147,True,Block48,Block48,Block48,47.0,843.0,164708,163610,map,ECDH10B_RS00745,163213,,162816,1,map_locusTag_ECDH10B_0147,0.0,False,,,0,159191,K12DH,NC_010473
11626.0,34723.0,,,,,,,,,,,,ECDH10B_0149,True,Block48,Block48,Block48,47.0,843.0,164708,164703,rpsB,ECDH10B_RS00750,164340,,163978,0,rpsB_locusTag_ECDH10B_0149,0.0,False,,,0,159191,K12DH,NC_010473
9550.0,23591.0,,,,,,,,,,,,ECDH10B_0150,True,Block49,Block49,Block49,48.0,134.0,166733,165812,tsf,ECDH10B_RS00755,165386,,164961,0,tsf_locusTag_ECDH10B_0150,0.0,False,,,0,164842,K12DH,NC_010473
994.0,1938.0,,,,,,,,,,,,ECDH10B_0151,True,Block49,Block49,Block49,48.0,134.0,166733,166684,pyrH,ECDH10B_RS00760,166321,,165959,0,pyrH_locusTag_ECDH10B_0151,0.0,False,,,0,164842,K12DH,NC_010473
1967.0,7818.0,,,,,,,,,,,,ECDH10B_0152,True,Block50,Block50,Block50,49.0,146.0,190104,167533,frr,ECDH10B_RS00765,167254,,166976,0,frr_locusTag_ECDH10B_0152,0.0,False,,,0,166879,K12DH,NC_010473
357.0,666.0,,,,,,,,,,,,ECDH10B_0153,True,Block50,Block50,Block50,49.0,146.0,190104,168821,ispC,ECDH10B_RS00770,168223,,167625,0,dxr_locusTag_ECDH10B_0153,0.0,False,,,0,166879,K12DH,NC_010473
607.0,1229.0,,,,,,,,,,,,ECDH10B_0154,True,Block50,Block50,Block50,49.0,146.0,190104,169768,ispU,ECDH10B_RS00775,169389,,169010,0,ispU_locusTag_ECDH10B_0154,0.0,False,,,0,166879,K12DH,NC_010473
336.0,764.0,,,,,,,,,,,,ECDH10B_0155,True,Block50,Block50,Block50,49.0,146.0,190104,170638,cdsA,ECDH10B_RS00780,170209,,169781,0,cdsA_locusTag_ECDH10B_0155,0.0,False,,,0,166879,K12DH,NC_010473
914.0,1885.0,,,,,,,,,,,,ECDH10B_0156,True,Block50,Block50,Block50,49.0,146.0,190104,172002,rseP,ECDH10B_RS00785,171326,,170650,0,rseP_locusTag_ECDH10B_0156,0.0,False,,,0,166879,K12DH,NC_010473
4123.0,11581.0,,,,,,,,,,,,ECDH10B_0157,True,Block50,Block50,Block50,49.0,146.0,190104,174464,bamA,ECDH10B_RS00790,173248,,172032,0,ecfK_locusTag_ECDH10B_0157,0.0,False,,,0,166879,K12DH,NC_010473
1506.0,3742.0,,,,,,,,,,,,ECDH10B_0158,True,Block50,Block50,Block50,49.0,146.0,190104,175071,skp,ECDH10B_RS00795,174828,,174586,0,skp_locusTag_ECDH10B_0158,0.0,False,,,0,166879,K12DH,NC_010473
1948.0,3421.0,,,,,,,,,,,,ECDH10B_0159,True,Block50,Block50,Block50,49.0,146.0,190104,176100,lpxD,ECDH10B_RS00800,175587,,175075,0,lpxD_locusTag_ECDH10B_0159,0.0,False,,,0,166879,K12DH,NC_010473
688.0,1090.0,,,,,,,,,,,,ECDH10B_0160,True,Block50,Block50,Block50,49.0,146.0,190104,176660,fabZ,ECDH10B_RS00805,176432,,176205,0,fabZ_locusTag_ECDH10B_0160,0.0,False,,,0,166879,K12DH,NC_010473
926.0,1993.0,,,,,,,,,,,,ECDH10B_0161,True,Block50,Block50,Block50,49.0,146.0,190104,177452,lpxA,ECDH10B_RS00810,177058,,176664,0,lpxA_locusTag_ECDH10B_0161,0.0,False,,,0,166879,K12DH,NC_010473
365.0,572.0,,,,,,,,,,,,ECDH10B_0162,True,Block50,Block50,Block50,49.0,146.0,190104,178600,lpxB,ECDH10B_RS00815,178026,,177452,0,lpxB_locusTag_ECDH10B_0162,0.0,False,,,0,166879,K12DH,NC_010473
183.0,197.0,,,,,,,,,,,,ECDH10B_0163,True,Block50,Block50,Block50,49.0,146.0,190104,179193,rnhB,ECDH10B_RS00820,178895,,178597,0,rnhB_locusTag_ECDH10B_0163,0.0,False,,,0,166879,K12DH,NC_010473
1290.0,1933.0,,,,,,,,,,,,ECDH10B_0164,True,Block50,Block50,Block50,49.0,146.0,190104,182712,dnaE,ECDH10B_RS00825,180971,,179230,0,dnaE_locusTag_ECDH10B_0164,0.0,False,,,0,166879,K12DH,NC_010473
2093.0,4676.0,,,,,,,,,,,,ECDH10B_0165,True,Block50,Block50,Block50,49.0,146.0,190104,183684,accA,ECDH10B_RS00830,183204,,182725,0,accA_locusTag_ECDH10B_0165,0.0,False,,,0,166879,K12DH,NC_010473
185.0,384.0,,,,,,,,,,,,ECDH10B_0166,True,Block50,Block50,Block50,49.0,146.0,190104,185924,ldcC,ECDH10B_RS00835,184853,,183783,0,ldcC_locusTag_ECDH10B_0166,0.0,False,,,0,166879,K12DH,NC_010473
32.0,126.0,,,,,,,,,,,,ECDH10B_0167,True,Block50,Block50,Block50,49.0,146.0,190104,186370,,ECDH10B_RS00840,186175,,185981,0,yaeR_locusTag_ECDH10B_0167,0.0,False,,,0,166879,K12DH,NC_010473
213.0,423.0,,,,,,,,,,,,ECDH10B_0168,True,Block50,Block50,Block50,49.0,146.0,190104,187733,tilS,ECDH10B_RS00845,187084,,186435,0,tilS_locusTag_ECDH10B_0168,0.0,False,,,0,166879,K12DH,NC_010473
30.0,247.0,,,,,,,,,,,,ECDH10B_0169,True,Block50,Block50,Block50,49.0,146.0,190104,188042,rof,ECDH10B_RS00850,187912,,187782,1,rof_locusTag_ECDH10B_0169,0.0,False,,,0,166879,K12DH,NC_010473
5.0,48.0,,,,,,,,,,,,ECDH10B_0170,True,Block50,Block50,Block50,49.0,146.0,190104,188229,,ECDH10B_RS00855,188129,,188029,1,yaeP_locusTag_ECDH10B_0170,0.0,False,,,0,166879,K12DH,NC_010473
80.0,221.0,,,,,,,,,,,,ECDH10B_0171,True,Block50,Block50,Block50,49.0,146.0,190104,188940,,ECDH10B_RS00860,188667,,188395,0,yaeQ_locusTag_ECDH10B_0171,0.0,False,,,0,166879,K12DH,NC_010473
31.0,79.0,,,,,,,,,,,,ECDH10B_0172,True,Block50,Block50,Block50,49.0,146.0,190104,189359,arfB,ECDH10B_RS00865,189148,,188937,0,yaeJ_locusTag_ECDH10B_0172,0.0,False,,,0,166879,K12DH,NC_010473
142.0,482.0,,,,,,,,,,,,ECDH10B_0173,True,Block50,Block50,Block50,49.0,146.0,190104,190083,nlpE,ECDH10B_RS00870,189728,,189373,0,nlpE_locusTag_ECDH10B_0173,0.0,False,,,0,166879,K12DH,NC_010473
22.0,69.0,,,,,,,,,,,,ECDH10B_0174,True,Block52,Block52,Block52,51.0,85.0,191128,191107,,ECDH10B_RS00875,190695,,190283,1,yaeF_locusTag_ECDH10B_0174,0.0,False,,,0,190278,K12DH,NC_010473
3958.0,9764.0,,,,,,,,,,,,ECDH10B_0175,True,Block53,Block53,Block53,52.0,9.0,197721,192879,proS,ECDH10B_RS00880,192020,,191161,1,proS_locusTag_ECDH10B_0175,0.0,False,,,0,191137,K12DH,NC_010473
130.0,369.0,,,,,,,,,,,,ECDH10B_0176,True,Block53,Block53,Block53,52.0,9.0,197721,193698,tsaA,ECDH10B_RS00885,193344,,192991,1,yaeB_locusTag_ECDH10B_0176,0.0,False,,,0,191137,K12DH,NC_010473
155.0,732.0,,,,,,,,,,,,ECDH10B_0177,True,Block53,Block53,Block53,52.0,9.0,197721,194099,rcsF,ECDH10B_RS00890,193897,,193695,1,rcsF_locusTag_ECDH10B_0177,0.0,False,,,0,191137,K12DH,NC_010473
724.0,3635.0,,,,,,,,,,,,ECDH10B_0178,True,Block53,Block53,Block53,52.0,9.0,197721,195032,metQ,ECDH10B_RS00895,194624,,194217,1,metQ_locusTag_ECDH10B_0178,0.0,False,,,0,191137,K12DH,NC_010473
182.0,504.0,,,,,,,,,,,,ECDH10B_0179,True,Block53,Block53,Block53,52.0,9.0,197721,195725,metI,ECDH10B_RS00900,195398,,195072,1,metI_locusTag_ECDH10B_0179,0.0,False,,,0,191137,K12DH,NC_010473
321.0,1541.0,,,,,,,,,,,,ECDH10B_0180,True,Block53,Block53,Block53,52.0,9.0,197721,196749,metN,ECDH10B_RS00905,196233,,195718,1,metN_locusTag_ECDH10B_0180,0.0,False,,,0,191137,K12DH,NC_010473
346.0,1298.0,,,,,,,,,,,,ECDH10B_0181,True,Block53,Block53,Block53,52.0,9.0,197721,197512,gmhB,ECDH10B_RS00910,197224,,196937,0,gmhB_locusTag_ECDH10B_0181,0.0,False,,,0,191137,K12DH,NC_010473
16.0,19.0,,,,,,,,,,,,ECDH10B_0183,True,Block57,Block57,Block57,56.0,-546.0,201031,199561,,ECDH10B_RS00920,199523,,199485,0,ileV_locusTag_ECDH10B_0183,0.0,True,,,0,198286,K12DH,NC_010473
1.0,1.0,,,,,,,,,,,,ECDH10B_0184,True,Block57,Block57,Block57,56.0,-546.0,201031,199679,,ECDH10B_RS00925,199641,,199604,0,alaV_locusTag_ECDH10B_0184,0.0,True,,,0,198286,K12DH,NC_010473
0.0,2.0,,,,,,,,,,,,ECDH10B_0187,True,Block60,Block60,Block60,59.0,8.0,206069,203108,,ECDH10B_RS00940,203070,,203032,0,aspU_locusTag_ECDH10B_0187,0.0,False,,,0,202878,K12DH,NC_010473
80.0,232.0,,,,,,,,,,,,ECDH10B_0188,True,Block60,Block60,Block60,59.0,8.0,206069,204074,dkgB,ECDH10B_RS00945,203672,,203271,0,dkgB_locusTag_ECDH10B_0188,0.0,False,,,0,202878,K12DH,NC_010473
61.0,233.0,,,,,,,,,,,,ECDH10B_0189,True,Block60,Block60,Block60,59.0,8.0,206069,204985,,ECDH10B_RS00950,204528,,204071,1,yafC_locusTag_ECDH10B_0189,0.0,False,,,0,202878,K12DH,NC_010473
253.0,1050.0,,,,,,,,,,,,ECDH10B_0190,True,Block60,Block60,Block60,59.0,8.0,206069,206026,,ECDH10B_RS00955,205626,,205226,0,yafD_locusTag_ECDH10B_0190,0.0,False,,,0,202878,K12DH,NC_010473
459.0,1232.0,,,,,,,,,,,,ECDH10B_0192,True,Block61,Block61,Block61,60.0,15.0,211116,208059,mltD,ECDH10B_RS00965,207380,,206701,1,mltD_locusTag_ECDH10B_0192,0.0,False,,,0,206084,K12DH,NC_010473
78.0,260.0,,,,,,,,,,,,ECDH10B_0193,True,Block61,Block61,Block61,60.0,15.0,211116,208886,gloB,ECDH10B_RS00970,208508,,208131,1,gloB_locusTag_ECDH10B_0193,0.0,False,,,0,206084,K12DH,NC_010473
63.0,386.0,,,,,,,,,,,,ECDH10B_0194,True,Block61,Block61,Block61,60.0,15.0,211116,209642,,ECDH10B_RS00975,209281,,208920,0,yafS_locusTag_ECDH10B_0194,0.0,False,,,0,206084,K12DH,NC_010473
139.0,338.0,,,,,,,,,,,,ECDH10B_0195,True,Block61,Block61,Block61,60.0,15.0,211116,210106,rnhA,ECDH10B_RS00980,209872,,209639,1,rnhA_locusTag_ECDH10B_0195,0.0,False,,,0,206084,K12DH,NC_010473
268.0,846.0,,,,,,,,,,,,ECDH10B_0196,True,Block61,Block61,Block61,60.0,15.0,211116,210902,dnaQ,ECDH10B_RS00985,210536,,210171,0,dnaQ_locusTag_ECDH10B_0196,0.0,False,,,0,206084,K12DH,NC_010473
9.0,24.0,,,,,,,,,,,,ECDH10B_0197,True,Block61,Block61,Block61,60.0,15.0,211116,211111,,ECDH10B_RS00990,211073,,211035,0,aspV_locusTag_ECDH10B_0197,0.0,False,,,0,206084,K12DH,NC_010473
105.0,377.0,,,,,,,,,,,,ECDH10B_0202,True,Block62,Block62,Block62,61.0,2435.0,220048,214920,ivy,ECDH10B_RS01020,214683,,214447,0,ivy_locusTag_ECDH10B_0202,1.0,False,,,0,213551,K12DH,NC_010473
128.0,349.0,,,,,,,,,,,,ECDH10B_0203,True,Block62,Block62,Block62,61.0,2435.0,220048,217407,,ECDH10B_RS01025,216185,,214963,1,fadE_locusTag_ECDH10B_0203,1.0,False,,,0,213551,K12DH,NC_010473
592.0,3047.0,,,,,,,,,,,,ECDH10B_0204,True,Block62,Block62,Block62,61.0,2435.0,220048,218225,lpcA,ECDH10B_RS01030,217936,,217647,0,gmhA_locusTag_ECDH10B_0204,1.0,False,,,0,213551,K12DH,NC_010473
271.0,964.0,,,,,,,,,,,,ECDH10B_0205,True,Block62,Block62,Block62,61.0,2435.0,220048,219198,,ECDH10B_RS01035,218814,,218431,0,yafJ_locusTag_ECDH10B_0205,1.0,False,,,0,213551,K12DH,NC_010473
482.0,991.0,,,,,,,,,,,,ECDH10B_0206,True,Block62,Block62,Block62,61.0,2435.0,220048,219909,,ECDH10B_RS01040,219539,,219169,1,yafK_locusTag_ECDH10B_0206,1.0,False,,,0,213551,K12DH,NC_010473
6.0,25.0,,,,,,,,,,,,ECDH10B_0212,True,Block68,Block68,Block68,67.0,114.0,226056,224931,lafU,ECDH10B_RS01070,224538,,224146,0,lafU_locusTag_ECDH10B_0212,1.0,False,,,0,222480,K12DH,NC_010473
2518.0,10607.0,,,,,,,,,,,,ECDH10B_0219,True,Block73,Block73,Block73,72.0,2.0,232010,229820,pepD,ECDH10B_RS01105,229091,,228363,1,pepD_locusTag_ECDH10B_0219,1.0,False,,,0,227790,K12DH,NC_010473
544.0,849.0,,,,,,,,,,,,ECDH10B_0220,True,Block73,Block73,Block73,72.0,2.0,232010,230539,gpt,ECDH10B_RS01110,230310,,230081,0,gpt_locusTag_ECDH10B_0220,1.0,False,,,0,227790,K12DH,NC_010473
419.0,1276.0,,,,,,,,,,,,ECDH10B_0221,True,Block73,Block73,Block73,72.0,2.0,232010,231875,frsA,ECDH10B_RS01115,231253,,230631,0,frsA_locusTag_ECDH10B_0221,1.0,False,,,0,227790,K12DH,NC_010473
5.0,16.0,,,,,,,,,,,,ECDH10B_0223,True,Block74,Block74,Block74,73.0,7.0,233690,233428,phoE,ECDH10B_RS01125,232900,,232373,1,phoE_locusTag_ECDH10B_0223,1.0,False,,,0,232017,K12DH,NC_010473
354.0,1519.0,,,,,,,,,,,,ECDH10B_0225,True,Block75,Block75,Block75,74.0,91.0,236275,236084,proA,ECDH10B_RS01135,235457,,234831,0,proA_locusTag_ECDH10B_0225,1.0,False,,,0,233781,K12DH,NC_010473
9.0,60.0,,,,,,,,,,,,ECDH10B_0226,True,Block75,Block75,Block75,74.0,91.0,236275,236274,,ECDH10B_RS01140,236236,,236199,0,thrW_locusTag_ECDH10B_0226,1.0,False,,,0,233781,K12DH,NC_010473
39.0,74.0,,,,,,,,,,,,ECDH10B_0243,True,Block79,Block79,Block79,78.0,1198.0,245678,245517,,ECDH10B_RS01210,245304,,245092,0,insO-1_locusTag_ECDH10B_0243,0.0,False,,,0,245077,K12DH,NC_010473
35.0,187.0,,,,,,,,,,,,ECDH10B_0275,True,Block81,Block81,Block81,80.0,21725.0,278502,278379,,ECDH10B_RS01395,278072,,277765,0,yagU_locusTag_ECDH10B_0275,1.0,False,,,0,277673,K12DH,NC_010473
3.0,24.0,,,,,,,,,,,,ECDH10B_0276,True,Block82,Block82,Block82,81.0,63.0,279150,278956,,ECDH10B_RS01400,278791,,278627,1,ykgJ_locusTag_ECDH10B_0276,1.0,False,,,0,278565,K12DH,NC_010473
6.0,47.0,,,,,,,,,,,,ECDH10B_0277,True,Block83,Block83,Block83,82.0,39.0,286590,279979,,ECDH10B_RS01405,279624,,279269,1,yagV_locusTag_ECDH10B_0277,1.0,False,,,0,279189,K12DH,NC_010473
16.0,98.0,,,,,,,,,,,,ECDH10B_0278,True,Block83,Block83,Block83,82.0,39.0,286590,281591,ecpD,ECDH10B_RS01410,280769,,279948,1,yagW_locusTag_ECDH10B_0278,1.0,False,,,0,279189,K12DH,NC_010473
23.0,31.0,,,,,,,,,,,,ECDH10B_0279,True,Block83,Block83,Block83,82.0,39.0,286590,284106,,ECDH10B_RS01415,282843,,281581,1,yagX_locusTag_ECDH10B_0279,1.0,False,,,0,279189,K12DH,NC_010473
3.0,6.0,,,,,,,,,,,,ECDH10B_0280,True,Block83,Block83,Block83,82.0,39.0,286590,284800,,ECDH10B_RS01420,284466,,284132,1,matC_locusTag_ECDH10B_0280,1.0,False,,,0,279189,K12DH,NC_010473
26.0,84.0,,,,,,,,,,,,ECDH10B_0281,True,Block83,Block83,Block83,82.0,39.0,286590,285445,ecpA,ECDH10B_RS01425,285151,,284858,1,matB_locusTag_ECDH10B_0281,1.0,False,,,0,279189,K12DH,NC_010473
3.0,5.0,,,,,,,,,,,,ECDH10B_0282,True,Block83,Block83,Block83,82.0,39.0,286590,286062,ecpR,ECDH10B_RS01430,285791,,285520,1,matA_locusTag_ECDH10B_0282,1.0,False,,,0,279189,K12DH,NC_010473
2.0,26.0,,,,,,,,,,,,ECDH10B_0283,True,Block84,Block84,Block84,83.0,162.0,287615,287113,,ECDH10B_RS01435,286999,,286886,0,ykgL_locusTag_ECDH10B_0283,1.0,False,,,0,286752,K12DH,NC_010473
0.0,1.0,,,,,,,,,,,,ECDH10B_0284,True,Block84,Block84,Block84,83.0,162.0,287615,287288,rpmJ,ECDH10B_RS01440,287218,,287148,1,rpmJ_locusTag_ECDH10B_0284,1.0,False,,,0,286752,K12DH,NC_010473
2.0,25.0,,,,,,,,,,,,ECDH10B_0285,True,Block84,Block84,Block84,83.0,162.0,287615,287551,,ECDH10B_RS01445,287419,,287288,1,rpmE2_locusTag_ECDH10B_0285,1.0,False,,,0,286752,K12DH,NC_010473
2.0,10.0,,,,,,,,,,,,ECDH10B_0290,True,Block91,Block91,Block91,90.0,51.0,294982,293093,rclC,ECDH10B_RS01475,292796,,292500,1,ykgB_locusTag_ECDH10B_0290,1.0,False,,,0,292400,K12DH,NC_010473
1.0,0.0,,,,,,,,,,,,ECDH10B_0291,True,Block91,Block91,Block91,90.0,51.0,294982,293341,,ECDH10B_RS01480,293223,,293105,1,ykgI_locusTag_ECDH10B_0291,1.0,False,,,0,292400,K12DH,NC_010473
4.0,38.0,,,,,,,,,,,,ECDH10B_0292,True,Block91,Block91,Block91,90.0,51.0,294982,294775,,ECDH10B_RS01485,294112,,293450,1,ykgC_locusTag_ECDH10B_0292,1.0,False,,,0,292400,K12DH,NC_010473
119.0,669.0,,,,,,,,,,,,ECDH10B_0294,True,Block92,Block92,Block92,91.0,27.0,300203,297101,,ECDH10B_RS01495,296741,,296382,0,ykgE_locusTag_ECDH10B_0294,1.0,False,,,0,295009,K12DH,NC_010473
228.0,903.0,,,,,,,,,,,,ECDH10B_0295,True,Block92,Block92,Block92,91.0,27.0,300203,298539,,ECDH10B_RS01500,297825,,297112,0,ykgF_locusTag_ECDH10B_0295,1.0,False,,,0,295009,K12DH,NC_010473
38.0,304.0,,,,,,,,,,,,ECDH10B_0296,True,Block92,Block92,Block92,91.0,27.0,300203,299227,,ECDH10B_RS01505,298879,,298532,0,ykgG_locusTag_ECDH10B_0296,1.0,False,,,0,295009,K12DH,NC_010473
6.0,5.0,,,,,,,,,,,,ECDH10B_0297,True,Block92,Block92,Block92,91.0,27.0,300203,300138,,ECDH10B_RS01515,299804,,299470,1,ykgH_locusTag_ECDH10B_0297,1.0,False,,,0,295009,K12DH,NC_010473
177.0,285.0,,,,,,,,,,,,ECDH10B_0298,True,Block93,Block93,Block93,92.0,43.0,307134,302021,betA,ECDH10B_RS01520,301186,,300351,1,betA_locusTag_ECDH10B_0298,1.0,False,,,0,300246,K12DH,NC_010473
176.0,280.0,,,,,,,,,,,,ECDH10B_0299,True,Block93,Block93,Block93,92.0,43.0,307134,303507,betB,ECDH10B_RS01525,302771,,302035,1,betB_locusTag_ECDH10B_0299,1.0,False,,,0,300246,K12DH,NC_010473
72.0,96.0,,,,,,,,,,,,ECDH10B_0300,True,Block93,Block93,Block93,92.0,43.0,307134,304108,betI,ECDH10B_RS01530,303814,,303521,1,betI_locusTag_ECDH10B_0300,1.0,False,,,0,300246,K12DH,NC_010473
130.0,178.0,,,,,,,,,,,,ECDH10B_0301,True,Block93,Block93,Block93,92.0,43.0,307134,306270,betT,ECDH10B_RS01535,305253,,304237,0,betT_locusTag_ECDH10B_0301,1.0,False,,,0,300246,K12DH,NC_010473
45.0,119.0,,,,,,,,,,,,ECDH10B_0303,True,Block94,Block94,Block94,93.0,175.0,313971,309207,,ECDH10B_RS01550,308741,,308275,1,yahB_locusTag_ECDH10B_0303,1.0,False,,,0,307309,K12DH,NC_010473
1.0,5.0,,,,,,,,,,,,ECDH10B_0304,True,Block94,Block94,Block94,93.0,175.0,313971,309796,,ECDH10B_RS01555,309547,,309299,1,yahC_locusTag_ECDH10B_0304,1.0,False,,,0,307309,K12DH,NC_010473
6.0,25.0,,,,,,,,,,,,ECDH10B_0305,True,Block94,Block94,Block94,93.0,175.0,313971,310659,,ECDH10B_RS01560,310356,,310054,0,yahD_locusTag_ECDH10B_0305,1.0,False,,,0,307309,K12DH,NC_010473
0.0,8.0,,,,,,,,,,,,ECDH10B_0306,True,Block94,Block94,Block94,93.0,175.0,313971,311562,,ECDH10B_RS01565,311130,,310699,0,yahE_locusTag_ECDH10B_0306,1.0,False,,,0,307309,K12DH,NC_010473
3.0,10.0,,,,,,,,,,,,ECDH10B_0307,True,Block94,Block94,Block94,93.0,175.0,313971,313099,fdrA,ECDH10B_RS01570,312325,,311552,0,yahF_locusTag_ECDH10B_0307,1.0,False,,,0,307309,K12DH,NC_010473
109.0,384.0,,,,,,,,,,,,ECDH10B_0309,True,Block101,Block101,Block101,94.0,1290.0,315875,315866,,ECDH10B_RS01585,315596,,315327,0,yaiL_locusTag_ECDH10B_0309,1.0,False,,,0,315261,K12DH,NC_010473
946.0,3195.0,,,,,,,,,,,,ECDH10B_0310,True,Block105,Block105,Block105,98.0,11.0,318574,316923,,ECDH10B_RS01590,316506,,316090,1,frmB_locusTag_ECDH10B_0310,1.0,False,,,0,316089,K12DH,NC_010473
2884.0,9601.0,,,,,,,,,,,,ECDH10B_0311,True,Block105,Block105,Block105,98.0,11.0,318574,318126,,ECDH10B_RS01595,317571,,317017,1,frmA_locusTag_ECDH10B_0311,1.0,False,,,0,316089,K12DH,NC_010473
569.0,1330.0,,,,,,,,,,,,ECDH10B_0312,True,Block105,Block105,Block105,98.0,11.0,318574,318436,frmR,ECDH10B_RS01600,318298,,318161,1,frmR_locusTag_ECDH10B_0312,1.0,False,,,0,316089,K12DH,NC_010473
3.0,5.0,,,,,,,,,,,,ECDH10B_0320,True,Block123,Block123,Block123,116.0,15.0,327106,323171,,ECDH10B_RS01635,322892,,322614,1,yaiS_locusTag_ECDH10B_0320,1.0,False,,,0,322476,K12DH,NC_010473
5.0,4.0,,,,,,,,,,,,ECDH10B_0321,True,Block123,Block123,Block123,116.0,15.0,327106,324749,tauA,ECDH10B_RS01640,324268,,323787,0,tauA_locusTag_ECDH10B_0321,1.0,False,,,0,322476,K12DH,NC_010473
0.0,5.0,,,,,,,,,,,,ECDH10B_0322,True,Block123,Block123,Block123,116.0,15.0,327106,325529,tauB,ECDH10B_RS01645,325145,,324762,0,tauB_locusTag_ECDH10B_0322,1.0,False,,,0,322476,K12DH,NC_010473
1.0,6.0,,,,,,,,,,,,ECDH10B_0323,True,Block123,Block123,Block123,116.0,15.0,327106,326353,tauC,ECDH10B_RS01650,325939,,325526,0,tauC_locusTag_ECDH10B_0323,1.0,False,,,0,322476,K12DH,NC_010473
680.0,2534.0,,,,,,,,,,,,ECDH10B_0325,True,Block125,Block125,Block125,118.0,52.0,328448,328282,hemB,ECDH10B_RS01660,327795,,327308,1,hemB_locusTag_ECDH10B_0325,1.0,False,,,0,327306,K12DH,NC_010473
3.0,27.0,,,,,,,,,,,,ECDH10B_0332,True,Block129,Block129,Block129,122.0,3.0,339832,333684,iprA,ECDH10B_RS01695,333372,,333061,0,yaiV_locusTag_ECDH10B_0332,1.0,False,,,0,332997,K12DH,NC_010473
143.0,402.0,,,,,,,,,,,,ECDH10B_0333,True,Block129,Block129,Block129,122.0,3.0,339832,334842,,ECDH10B_RS01700,334263,,333685,1,ampH_locusTag_ECDH10B_0333,1.0,False,,,0,332997,K12DH,NC_010473
