qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
sp|P07654|PSTA_ECOLI	tr|A0A0H2VF79|A0A0H2VF79_ECOL6	pstA	pstA	3908548.0	4409581.0	3909439.0	4410472.0	b3726	c4651
sp|P07658|FDHF_ECOLI	tr|A0A0H2VD45|A0A0H2VD45_ECOL6	fdhF	fdhF	4297218.0		4299366.0		b4079	c5625
sp|P07762|GLGB_ECOLI	sp|Q8FCR7|GLGB_ECOL6	glgB	glgB	3571315.0	4007300.0	3573502.0	4009487.0	b3432	c4219
sp|P07813|SYL_ECOLI	sp|Q8FJY9|SYL_ECOL6	leuS	leuS	672200.0	712191.0	674783.0	714774.0	b0642	c0733
sp|P07822|FHUD_ECOLI	tr|A0A0H2V481|A0A0H2V481_ECOL6	fhuD	fhuD	170574.0	181036.0	171465.0	181927.0	b0152	c0187
sp|P07862|DDLB_ECOLI	sp|Q8FL63|DDLB_ECOL6	ddlB	ddlB	102232.0	106059.0	103153.0	106980.0	b0092	c0110
sp|P07913|TDH_ECOLI	sp|Q8FCA2|TDH_ECOL6	tdh	tdh	3790319.0	4224504.0	3791345.0	4225530.0	b3616	c4443
sp|P08142|ILVB_ECOLI	tr|A0A0H2VF53|A0A0H2VF53_ECOL6	ilvB	ilvB	3851095.0	4357280.0	3852784.0	4358969.0	b3671	c4596
sp|P08178|PUR5_ECOLI	sp|Q8FF72|PUR5_ECOL6	purM	purM	2621196.0	2878160.0	2622234.0	2879198.0	b2499	c3017
sp|P08179|PUR3_ECOLI	tr|A0A0H2V9D8|A0A0H2V9D8_ECOL6	purN	purN	2622233.0	2879197.0	2622872.0	2879836.0	b2500	c3018
sp|P08189|FIMF_ECOLI	tr|A0A0H2VDQ4|A0A0H2VDQ4_ECOL6	fimF	fimF	4547741.0	5142471.0	4548272.0	5143002.0	b4318	c5397
sp|P08190|FIMG_ECOLI	tr|A0A0H2VGH2|A0A0H2VGH2_ECOL6	fimG	fimG	4548284.0	5143014.0	4548788.0	5143518.0	b4319	c5399
sp|P08191|FIMH_ECOLI	tr|A0A0H2VDU7|A0A0H2VDU7_ECOL6	fimH	fimH	4548807.0	5143537.0	4549710.0	5144440.0	b4320	c5400
sp|P08192|FOLC_ECOLI	tr|A0A0H2VAL9|A0A0H2VAL9_ECOL6	folC	folC	2431673.0	2713473.0	2432942.0	2714742.0	b2315	c2860
sp|P08200|IDH_ECOLI	tr|A0A0H2V8T7|A0A0H2V8T7_ECOL6	icd	icdA	1195122.0		1196373.0		b1136	c1517
sp|P08201|NIRB_ECOLI	tr|A0A0H2VBR9|A0A0H2VBR9_ECOL6	nirB	nirB	3494010.0	3925398.0	3496554.0	3927942.0	b3365	c4141
sp|P08202|ARAA_ECOLI	sp|Q8FL89|ARAA_ECOL6	araA	araA	66834.0	69348.0	68337.0	70851.0	b0062	c0074
sp|P08203|ARAD_ECOLI	tr|A0A0H2V408|A0A0H2V408_ECOL6	araD	araD	65854.0	4188561.0	66550.0	4189257.0	b0061	c0073
sp|P08204|ARAB_ECOLI	sp|Q8FL88|ARAB_ECOL6	araB	araB	68347.0	70861.0	70048.0	72562.0	b0063	c0075
sp|P08244|PYRF_ECOLI	sp|Q8FHU2|PYRF_ECOL6	pyrF	pyrF	1341920.0	1586213.0	1342658.0	1586951.0	b1281	c1750
sp|P08245|YCIH_ECOLI	tr|A0A0H2V6Z6|A0A0H2V6Z6_ECOL6	yciH	yciH	1342657.0	1586950.0	1342984.0	1587277.0	b1282	c1751
sp|P08312|SYFA_ECOLI	sp|P67036|SYFA_ECOL6	pheS	pheS	1797958.0	1953926.0	1798942.0	1954910.0	b1714	c2112
sp|P08337|MUTT_ECOLI	tr|A0A0H2V431|A0A0H2V431_ECOL6	mutT	mutT	111043.0	114870.0	111433.0	115269.0	b0099	c0117
sp|P08368|CREB_ECOLI	tr|A0A0H2VGK3|A0A0H2VGK3_ECOL6	creB	creB	4636006.0	5225782.0	4636696.0	5226472.0	b4398	c5485
sp|P08369|CRED_ECOLI	tr|A0A0H2VFJ3|A0A0H2VFJ3_ECOL6	creD	creD	4638177.0	5227953.0	4639530.0	5229306.0	b4400	c5487
sp|P08370|YGDB_ECOLI	tr|A0A0H2VAF0|A0A0H2VAF0_ECOL6	ygdB	ygdB	2962748.0		2963156.0		b2824	c3418
sp|P08371|PPDB_ECOLI	tr|A0A0H2VCM5|A0A0H2VCM5_ECOL6	ppdB	ppdB	2963152.0		2963716.0		b2825	c3419
sp|P08372|PPDC_ECOLI	tr|A0A0H2VA56|A0A0H2VA56_ECOL6	ppdC	ppdC	2962440.0		2962764.0		b2823	c3417
sp|P08373|MURB_ECOLI	sp|Q8FB88|MURB_ECOL6	murB	murB	4172056.0	4704304.0	4173085.0	4705333.0	b3972	c4931
sp|P08390|USG_ECOLI	tr|A0A0H2V9C3|A0A0H2V9C3_ECOL6	usg	usg	2435635.0		2436649.0		b2319	c2864
sp|P08394|RECB_ECOLI	tr|A0A0H2VA78|A0A0H2VA78_ECOL6	recB	recB	2952460.0	3259780.0	2956003.0	3263323.0	b2820	c3414
sp|P08395|SPPA_ECOLI	tr|A0A0H2V813|A0A0H2V813_ECOL6	sppA	sppA	1848836.0	2006065.0	1850693.0	2007922.0	b1766	c2170
sp|P08400|PHOR_ECOLI	tr|A0A0H2V5G6|A0A0H2V5G6_ECOL6	phoR	phoR	417888.0	491954.0	419184.0	493250.0	b0400	c0509
sp|P08401|CREC_ECOLI	tr|A0A0H2VDZ7|A0A0H2VDZ7_ECOL6	creC	creC	4636695.0	5226471.0	4638120.0	5227896.0	b4399	c5486
sp|P08506|DACC_ECOLI	tr|A0A0H2V6B0|A0A0H2V6B0_ECOL6	dacC	dacC	880726.0	901620.0	881929.0	902823.0	b0839	c0924
sp|P08550|CVPA_ECOLI	tr|A0A0H2V9B8|A0A0H2V9B8_ECOL6	cvpA	cvpA	2430274.0	2711801.0	2430763.0	2712290.0	b2313	c2857
sp|P08555|DSDX_ECOLI	sp|A0A0H2VAP9|DSDX_ECOL6	dsdX	dsdX	2477846.0	2760234.0	2479184.0	2761572.0	b2365	c2900
sp|P08622|DNAJ_ECOLI	sp|Q8FLC5|DNAJ_ECOL6	dnaJ	dnaJ	14167.0	14950.0	15298.0	16081.0	b0015	c0020
sp|P08660|AK3_ECOLI	tr|A0A0H2VFN0|A0A0H2VFN0_ECOL6	lysC	lysC	4231883.0	4767557.0	4233233.0	4768907.0	b4024	c4990
sp|P08722|PTV3B_ECOLI	tr|A0A0H2VF75|A0A0H2VF75_ECOL6	bglF	bglF	3903719.0	4404847.0	3905597.0	4406722.0	b3722	c4644
sp|P08997|MASY_ECOLI	tr|A0A0H2VFL6|A0A0H2VFL6_ECOL6	aceB	aceB	4215477.0	4746664.0	4217079.0	4748266.0	b4014	c4971
sp|P09029|PURK_ECOLI	tr|A0A0H2V5N2|A0A0H2V5N2_ECOL6	purK	purK	551526.0	620166.0	552594.0	621234.0	b0522	c0636
sp|P09030|EX3_ECOLI	tr|A0A0H2VA25|A0A0H2VA25_ECOL6	xthA	xthA	1832427.0	1986272.0	1833234.0	1987079.0	b1749	c2150
sp|P09099|XYLB_ECOLI	tr|A0A0H2VEL7|A0A0H2VEL7_ECOL6	xylB	xylB	3727916.0	4165549.0	3729371.0	4167004.0	b3564	c4384
sp|P09126|HEM4_ECOLI	tr|A0A0H2VE85|A0A0H2VE85_ECOL6	hemD	hemD	3989087.0	4489287.0	3989828.0	4490028.0	b3804	c4723
sp|P09147|GALE_ECOLI	tr|A0A0H2V5E4|A0A0H2V5E4_ECOL6	galE	galE	791038.0	2393681.0	792055.0	2394689.0	b0759	c0835
sp|P09148|GAL7_ECOLI	tr|A0A0H2V5C3|A0A0H2V5C3_ECOL6	galT	galT	789982.0	811559.0	791029.0	812606.0	b0758	c0834
sp|P09151|LEU1_ECOLI	sp|Q8FL75|LEU1_ECOL6	leuA	leuA	81957.0	85788.0	83529.0	87360.0	b0074	c0091
sp|P09155|RND_ECOLI	tr|A0A0H2V985|A0A0H2V985_ECOL6	rnd	rnd	1886863.0	2038535.0	1887991.0	2039651.0	b1804	c2208
sp|P09158|SPEE_ECOLI	sp|P66833|SPEE_ECOL6	speE	speE	135597.0	145926.0	136464.0	146793.0	b0121	c0150
sp|P09163|YJAB_ECOLI	tr|A0A0H2VDA7|A0A0H2VDA7_ECOL6	yjaB	yjaB	4213679.0		4214123.0		b4012	c4969
sp|P09169|OMPT_ECOLI	tr|A0A0H2V511|A0A0H2V511_ECOL6	ompT	ompT	584679.0	629099.0	585633.0	630053.0	b0565	c0652
sp|P09184|VSR_ECOLI	tr|A0A0H2VAJ2|A0A0H2VAJ2_ECOL6	vsr	vsr	2030447.0	2182216.0	2030918.0	2182687.0	b1960	c2379
sp|P09323|PTW3C_ECOLI	tr|A0A0H2V7A6|A0A0H2V7A6_ECOL6	nagE	nagE	703943.0	736677.0	705890.0	738624.0	b0679	c0755
sp|P09348|MOTA_ECOLI	tr|A0A0H2V815|A0A0H2V815_ECOL6	motA	motA	1976251.0	2125704.0	1977139.0	2126592.0	b1890	c2305
sp|P09372|GRPE_ECOLI	sp|Q8FEY9|GRPE_ECOL6	grpE	grpE	2750114.0	3012700.0	2750708.0	3013294.0	b2614	c3135
sp|P09373|PFLB_ECOLI	tr|A0A0H2VB14|A0A0H2VB14_ECOL6	pflB	tdcE	951271.0	3699503.0	953554.0	3701798.0	b0903	c3872
sp|P09377|RHAS_ECOLI	sp|Q8CXW5|RHAS_ECOL6	rhaS	rhaS	4097735.0	4617392.0	4098572.0	4618229.0	b3905	c4855
sp|P09378|RHAR_ECOLI	sp|Q8FBD7|RHAR_ECOL6	rhaR	rhaR	4098645.0	4618212.0	4099494.0	4619151.0	b3906	c4856
sp|P09391|GLPG_ECOLI	sp|Q8FCS5|GLPG_ECOL6	glpG	glpG	3560621.0	3987246.0	3561452.0	3988077.0	b3424	c4201
sp|P09394|GLPQ_ECOLI	tr|A0A0H2VAH7|A0A0H2VAH7_ECOL6	glpQ	glpQ	2349934.0	2636487.0	2351011.0	2637564.0	b2239	c2780
sp|P09424|MTLD_ECOLI	sp|Q8FCB7|MTLD_ECOL6	mtlD	mtlD	3774423.0	4202096.0	3775572.0	4203245.0	b3600	c4417
sp|P09546|PUTA_ECOLI	tr|A0A0H2V5V1|A0A0H2V5V1_ECOL6	putA	putA	1074919.0	1108414.0	1078882.0	1112377.0	b1014	c1151
sp|P09549|DEDD_ECOLI	tr|A0A0H2V972|A0A0H2V972_ECOL6	dedD	dedD	2431021.0	2712821.0	2431684.0	2713484.0	b2314	c2859
sp|P09831|GLTB_ECOLI	tr|A0A0H2VCV0|A0A0H2VCV0_ECOL6	gltB	gltB	3354724.0	3788216.0	3359185.0	3792677.0	b3212	c3973
sp|P09832|GLTD_ECOLI	tr|A0A0H2VB52|A0A0H2VB52_ECOL6	gltD	gltD	3359197.0	3792689.0	3360616.0	3794108.0	b3213	c3974
sp|P09833|MODC_ECOLI	sp|Q8FJR4|MODC_ECOL6	modC	modC	796553.0	818131.0	797612.0	819190.0	b0765	c0842
sp|P09835|UHPB_ECOLI	tr|A0A0H2VCD4|A0A0H2VCD4_ECOL6	uhpB	uhpB	3848633.0	4353428.0	3850136.0	4354931.0	b3668	c4592
sp|P09836|UHPC_ECOLI	tr|A0A0H2VE25|A0A0H2VE25_ECOL6	uhpC	uhpC	3847304.0	4352099.0	3848624.0	4353419.0	b3667	c4591
sp|P09980|REP_ECOLI	tr|A0A0H2VE70|A0A0H2VE70_ECOL6	rep	rep	3960676.0	4460840.0	3962698.0	4462862.0	b3778	c4698
sp|P09996|YIDB_ECOLI	tr|A0A0H2VF64|A0A0H2VF64_ECOL6	yidB	yidB	3877066.0		3877465.0		b3698	c4620
sp|P0A698|UVRA_ECOLI	sp|Q8FB02|UVRA_ECOL6	uvrA	uvrA	4271048.0	4823607.0	4273871.0	4826430.0	b4058	c5048
sp|P0A6A0|UBIB_ECOLI	sp|Q8FBI8|UBIB_ECOL6	ubiB	ubiB	4020225.0	4546077.0	4021866.0	4547718.0	b3835	c4784
sp|P0A6A3|ACKA_ECOLI	sp|P0A6A4|ACKA_ECOL6	ackA	ackA	2413469.0	2695972.0	2414672.0	2697175.0	b2296	c2838
sp|P0A6A6|LEUC_ECOLI	sp|P0A6A7|LEUC_ECOL6	leuC	leuC	79463.0	83294.0	80864.0	84695.0	b0072	c0089
sp|P0A6A8|ACP_ECOLI	sp|P0A6A9|ACP_ECOL6	acpP	acpP	1151614.0	1295116.0	1151851.0	1295353.0	b1094	c1364, c1199
sp|P0A6B4|ALR1_ECOLI	sp|Q8FB20|ALR1_ECOL6	alr	alr	4265781.0	4804185.0	4266861.0	4805265.0	b4053	c5028
sp|P0A6B7|ISCS_ECOLI	sp|P0A6B8|ISCS_ECOL6	iscS	iscS	2660316.0	2928497.0	2661531.0	2929712.0	b2530	c3056
sp|P0A6C1|END4_ECOLI	sp|Q8FFU0|END4_ECOL6	nfo	nfo	2250839.0	2542532.0	2251697.0	2543390.0	b2159	c2694
sp|P0A6C5|ARGA_ECOLI	sp|P0A6C6|ARGA_ECOL6	argA	argA	2949241.0	3256561.0	2950573.0	3257893.0	b2818	c3412
sp|P0A6C8|ARGB_ECOLI	sp|P59298|ARGB_ECOL6	argB	argB	4156012.0	4682741.0	4156789.0	4683518.0	b3959	c4918
sp|P0A6D0|ARGR_ECOLI	sp|Q8FD52|ARGR_ECOL6	argR	argR	3384702.0	3808183.0	3385173.0	3808654.0	b3237	c3992, c5346
sp|P0A6D3|AROA_ECOLI	sp|Q8FJB6|AROA_ECOL6	aroA	aroA	958811.0	1009771.0	960095.0	1011055.0	b0908	c1046
sp|P0A6D5|YDIB_ECOLI	sp|P0A6D6|YDIB_ECOL6	ydiB	ydiB	1773788.0	1929754.0	1774655.0	1930621.0	nan	c2087
sp|P0A6D7|AROK_ECOLI	sp|P0A6D8|AROK_ECOL6	aroK	aroK	3518542.0	3944595.0	3519064.0	3945117.0	b3390	c4160
sp|P0A6E1|AROL_ECOLI	sp|P0A6E2|AROL_ECOL6	aroL	aroL	406404.0	480449.0	406929.0	480974.0	b0388	c0495
sp|P0A6E4|ASSY_ECOLI	sp|P0A6E5|ASSY_ECOL6	argG	argG	3318636.0	3752269.0	3319980.0	3753613.0	b3172	c3929
sp|P0A6E6|ATPE_ECOLI	sp|P0A6E7|ATPE_ECOL6	atpC	atpC	3915552.0	4416585.0	3915972.0	4417005.0	b3731	c4657
sp|P0A6E9|BIOD2_ECOLI	tr|A0A0H2V8R7|A0A0H2V8R7_ECOL6	bioD2	ynfK					b159	c1984
sp|P0A6F1|CARA_ECOLI	sp|Q8FLB1|CARA_ECOL6	carA	carA	29650.0	32277.0	30799.0	33426.0	b0032	c0040
sp|P0A6F3|GLPK_ECOLI	sp|Q8FBC3|GLPK_ECOL6	glpK	glpK	4115713.0	4635407.0	4117222.0	4636916.0	b3926	c4878
sp|P0A6F5|CH60_ECOLI	sp|P0A6F6|CH60_ECOL6	groL	groL	4371024.0	4980058.0	4372671.0	4981705.0	b4143	c5227
sp|P0A6F9|CH10_ECOLI	sp|P0A6G0|CH10_ECOL6	groS	groS	4370687.0		4370981.0		b4142	c5226
sp|P0A6G3|PNCC_ECOLI	sp|P0A6G4|PNCC_ECOL6	pncC	pncC	2823848.0	3106316.0	2824346.0	3106814.0	b2700	c3254
sp|P0A6G5|CITX_ECOLI	sp|Q8FK03|CITX_ECOL6	citX	citX	647483.0	688075.0	648035.0	688627.0	b0614	c0702
sp|P0A6G7|CLPP_ECOLI	sp|P0A6G8|CLPP_ECOL6	clpP	clpP	456676.0	530603.0	457300.0	531227.0	b0437	c0553
sp|P0A6H1|CLPX_ECOLI	sp|P0A6H2|CLPX_ECOL6	clpX	clpX	457425.0	531352.0	458700.0	532627.0	b0438	c0554
sp|P0A6H5|HSLU_ECOLI	sp|Q8FBC0|HSLU_ECOL6	hslU	hslU	4120415.0	4640109.0	4121747.0	4641441.0	b3931	c4884
sp|P0A6H8|CLSA_ECOLI	sp|P0A6H9|CLSA_ECOL6	clsA	clsA	1307184.0		1308645.0		b1249	c1713
sp|P0A6I0|KCY_ECOLI	sp|P0A6I1|KCY_ECOL6	cmk	cmk	961200.0	1012161.0	961884.0	1012845.0	b0910	c1048
sp|P0A6I3|COAA_ECOLI	sp|P0A6I4|COAA_ECOL6	coaA	coaA	4174075.0	4706323.0	4175026.0	4707274.0	b3974	c4933
sp|P0A6I6|COAD_ECOLI	sp|Q8FC88|COAD_ECOL6	coaD	coaD	3809824.0	4240822.0	3810304.0	4241302.0	b3634	c4458
sp|P0A6I9|COAE_ECOLI	sp|Q8FL55|COAE_ECOL6	coaE	coaE	112598.0	117737.0	113219.0	118358.0	b0103	c0123
sp|P0A6J1|CYSC_ECOLI	sp|Q8FEJ2|CYSC_ECOL6	cysC	cysC	2873386.0	3156596.0	2873992.0	3157202.0	b2750	c3317
sp|P0A6J3|CYSZ_ECOLI	sp|Q8FFB9|CYSZ_ECOL6	cysZ	cysZ	2531462.0	2812353.0	2532224.0	2813115.0	b2413	c2947
sp|P0A6J5|DADA_ECOLI	sp|P0A6J6|DADA_ECOL6	dadA	dadA	1237570.0	1474997.0	1238869.0	1476296.0	b1189	c1638
sp|P0A6J8|DDLA_ECOLI	sp|Q8FKE3|DDLA_ECOL6	ddlA	ddlA	399828.0	473873.0	400923.0	474968.0	b0381	c0487
sp|P0A6K1|DAPF_ECOLI	sp|Q8FBN6|DAPF_ECOL6	dapF	dapF	3994761.0	4497520.0	3995586.0	4498345.0	b3809	c4730
sp|P0A6K3|DEF_ECOLI	sp|P0A6K4|DEF_ECOL6	def	def	3433689.0	3865056.0	3434199.0	3865566.0	b3287	c4047
sp|P0A6K6|DEOB_ECOLI	sp|P0A6K7|DEOB_ECOL6	deoB	deoB	4619602.0	5208271.0	4620826.0	5209495.0	b4383	c5467
sp|P0A6L0|DEOC_ECOLI	sp|P0A6L1|DEOC_ECOL6	deoC	deoC	4617322.0	5206040.0	4618102.0	5206820.0	b4381	c5465
sp|P0A6L2|DAPA_ECOLI	sp|P63943|DAPA_ECOL6	dapA	dapA	2598881.0	2869618.0	2599760.0	2870497.0	b2478	c3006
sp|P0A6L4|NANA_ECOLI	sp|Q8FD58|NANA1_ECOL6	nanA	nanA1	3372682.0		3373576.0		b3225	c3979
sp|P0A6L9|HSCB_ECOLI	sp|P0A6M0|HSCB_ECOL6	hscB	hscB	2658951.0	2927132.0	2659467.0	2927648.0	b2527	c3052
sp|P0A6M2|DSBB_ECOLI	sp|P59343|DSBB_ECOL6	dsbB	dsbB	1232499.0	1469814.0	1233030.0	1470345.0	b1185	c1633
sp|P0A6M4|DTD_ECOLI	sp|P0A6M5|DTD_ECOL6	dtd	dtd	4077014.0	4599116.0	4077452.0	4599554.0	b3887	c4834
sp|P0A6M8|EFG_ECOLI	sp|P0A6M9|EFG_ECOL6	fusA	fusA	3471399.0	3902787.0	3473514.0	3904902.0	b3340	c4112
sp|P0A6N4|EFP_ECOLI	sp|P0A6N5|EFP_ECOL6	efp	efp	4375698.0	4984419.0	4376265.0	4984986.0	b4147	c5232
sp|P0A6N8|EFPL_ECOLI	sp|P0A6N9|EFPL_ECOL6	yeiP	yeiP	2265449.0	2555984.0	2266022.0	2556557.0	b2171	c2708
sp|P0A6P1|EFTS_ECOLI	sp|P0A6P2|EFTS_ECOL6	tsf	tsf	190856.0	201031.0	191708.0	201883.0	b0170	c0206
sp|P0A6P5|DER_ECOLI	sp|Q8FF59|DER_ECOL6	der	der	2635883.0	2904509.0	2637356.0	2905982.0	b2511	c3033
sp|P0A6P7|ENGB_ECOLI	sp|P0A6P8|ENGB_ECOL6	engB	engB					b3865	c4812
sp|P0A6P9|ENO_ECOLI	sp|P0A6Q0|ENO_ECOL6	eno	eno	2906642.0	3182096.0	2907941.0	3183395.0	b2779	c3344
sp|P0A6Q3|FABA_ECOLI	sp|Q8FJ83|FABA_ECOL6	fabA	fabA	1015951.0	1059726.0	1016470.0	1060245.0	b0954	c1090
sp|P0A6Q6|FABZ_ECOLI	sp|P0A6Q7|FABZ_ECOL6	fabZ	fabZ	202100.0	212135.0	202556.0	212591.0	b0180	c0217
sp|P0A6R0|FABH_ECOLI	sp|P0A6R1|FABH_ECOL6	fabH	fabH	1148758.0	1292257.0	1149712.0	1293211.0	b1091	c1360
sp|P0A6R3|FIS_ECOLI	sp|P0A6R4|FIS_ECOL6	fis	fis	3411270.0	3843038.0	3411567.0	3843335.0	b3261	c4027
sp|P0A6S0|FLGH_ECOLI	sp|Q8CW55|FLGH_ECOL6	flgH	flgH	1135563.0	1279064.0	1136262.0	1279763.0	b1079	c1348
sp|P0A6S3|FLGI_ECOLI	sp|Q8CW54|FLGI_ECOL6	flgI	flgI	1136273.0	1279774.0	1137371.0	1280872.0	b1080	c1349
sp|P0A6S5|FTSB_ECOLI	sp|Q8FEJ4|FTSB_ECOL6	ftsB	ftsB	2872508.0	3155717.0	2872820.0	3156029.0	b2748	c3315
sp|P0A6S7|GPDA_ECOLI	sp|P0A6S8|GPDA_ECOL6	gpsA	gpsA	3782641.0	4216826.0	3783661.0	4217846.0	b3608	c4430
sp|P0A6T1|G6PI_ECOLI	sp|Q8FB44|G6PI_ECOL6	pgi	pgi	4233757.0	4769431.0	4235407.0	4771081.0	b4025	c4991
sp|P0A6T3|GAL1_ECOLI	sp|Q8FJS1|GAL1_ECOL6	galK	galK	788830.0	810407.0	789979.0	811556.0	b0757	c0833
sp|P0A6T5|GCH1_ECOLI	sp|P0A6T6|GCH1_ECOL6	folE	folE	2242983.0	2534678.0	2243652.0	2535347.0	b2153	c2688
sp|P0A6T9|GCSH_ECOLI	sp|Q8FE66|GCSH_ECOL6	gcvH	gcvH	3049159.0	3345111.0	3049549.0	3345501.0	b2904	c3484
sp|P0A6U3|MNMG_ECOLI	sp|P0A6U4|MNMG_ECOL6	mnmG	mnmG	3923743.0	4424776.0	3925633.0	4426666.0	b3741	c4669
sp|P0A6U5|RSMG_ECOLI	sp|P0A6U6|RSMG_ECOL6	rsmG	rsmG	3923056.0	4424089.0	3923680.0	4424713.0	b3740	c4668
sp|P0A6U8|GLGA_ECOLI	sp|P0A6U9|GLGA_ECOL6	glgA	glgA	3566599.0	4002584.0	3568033.0	4004018.0	b3429	c4216
sp|P0A6V1|GLGC_ECOLI	sp|P0A6V2|GLGC_ECOL6	glgC	glgC	3568032.0	4004017.0	3569328.0	4005313.0	b3430	c4217
sp|P0A6V5|GLPE_ECOLI	sp|P0A6V6|GLPE_ECOL6	glpE	glpE	3561496.0	3988121.0	3561823.0	3988448.0	b3425	c4202
sp|P0A6V8|GLK_ECOLI	sp|Q8FFD4|GLK_ECOL6	glk	glk	2508460.0	2790847.0	2509426.0	2791813.0	b2388	c2927
sp|P0A6W0|GLSA2_ECOLI	sp|P0A6W1|GLSA2_ECOL6	glsA2	glsA2					b152	c1947
sp|P0A6W3|MRAY_ECOLI	sp|P64257|MRAY_ECOL6	mraY	mraY	96001.0	99828.0	97084.0	100911.0	b0087	c0105
sp|P0A6W5|GREA_ECOLI	sp|P0A6W6|GREA_ECOL6	greA	greA	3328238.0	3761870.0	3328715.0	3762347.0	b3181	c3938
sp|P0A6W9|GSH1_ECOLI	sp|P0A6X0|GSH1_ECOL6	gshA	gshA	2814882.0	3097478.0	2816439.0	3099035.0	b2688	c3245
sp|P0A6X1|HEM1_ECOLI	sp|Q8FI03|HEM1_ECOL6	hemA	hemA	1263713.0	1503589.0	1264970.0	1504846.0	b1210	c1668
sp|P0A6X7|IHFA_ECOLI	sp|P0A6X8|IHFA_ECOL6	ihfA	ihfA	1795252.0	1951219.0	1795552.0	1951519.0	b1712	c2109
sp|P0A6Y1|IHFB_ECOLI	sp|P0A6Y2|IHFB_ECOL6	ihfB	ihfB	963827.0	1014788.0	964112.0	1015073.0	b0912	c1050
sp|P0A6Y5|HSLO_ECOLI	sp|P0A6Y6|HSLO_ECOL6	hslO	hslO	3529773.0	3955826.0	3530652.0	3956705.0	b3401	c4172
sp|P0A6Y8|DNAK_ECOLI	sp|P0A6Y9|DNAK_ECOL6	dnaK	dnaK	12162.0	12945.0	14079.0	14862.0	b0014	c0019
sp|P0A6Z1|HSCA_ECOLI	sp|Q8FF44|HSCA_ECOL6	hscA	hscA	2657084.0	2925265.0	2658935.0	2927116.0	b2526	c3051
sp|P0A6Z3|HTPG_ECOLI	sp|P0A6Z4|HTPG_ECOL6	htpG	htpG	495119.0	569769.0	496994.0	571644.0	b0473	c0593
sp|P0A6Z6|NIKR_ECOLI	sp|P0A6Z7|NIKR_ECOL6	nikR	nikR	3618587.0	4057242.0	3618989.0	4057644.0	b3481	c4274
sp|P0A700|HYPA_ECOLI	sp|Q8FEL9|HYPA_ECOL6	hypA	hypA	2850646.0	3561850.0	2850997.0	3562192.0	b2726	c3286
sp|P0A703|HYBF_ECOLI	sp|Q8FDM1|HYBF_ECOL6	hybF	hybF	3139976.0		3140318.0		b2991	c3728
sp|P0A705|IF2_ECOLI	sp|P59587|IF2_ECOL6	infB	infB	3313341.0	3746974.0	3316014.0	3749647.0	b3168	c3924
sp|P0A707|IF3_ECOLI	sp|P0A708|IF3_ECOL6	infC	infC	1800095.0	1956063.0	1800638.0	1956606.0	b1718	c2115
sp|P0A710|YCIB_ECOLI	sp|P59440|YCIB_ECOL6	yciB	yciB	1312350.0		1312890.0		b1254	c1720
sp|P0A712|KDGT_ECOLI	sp|P0A713|KDGT_ECOL6	kdgT	kdgT	4101689.0	4621347.0	4102673.0	4622331.0	b3909	c4861
sp|P0A715|KDSA_ECOLI	sp|Q8FHZ8|KDSA_ECOL6	kdsA	kdsA	1268164.0	1508040.0	1269019.0	1508895.0	b1215	c1674
sp|P0A717|KPRS_ECOLI	sp|P0A718|KPRS_ECOL6	prs	prs	1260927.0	1500803.0	1261875.0	1501751.0	b1207	c1665
sp|P0A720|KTHY_ECOLI	sp|Q8FIN9|KTHY_ECOL6	tmk	tmk	1155123.0		1155765.0		b1098	c1370
sp|P0A722|LPXA_ECOLI	sp|P0A723|LPXA_ECOL6	lpxA	lpxA	202559.0	212594.0	203348.0	213383.0	b0181	c0218
sp|P0A725|LPXC_ECOLI	sp|P0A726|LPXC_ECOL6	lpxC	lpxC	106556.0	110383.0	107474.0	111301.0	b0096	c0114
sp|P0A729|NTPPB_ECOLI	sp|Q8FIP6|NTPPB_ECOL6	yceF	yceF	1146010.0	1289510.0	1146595.0	1290095.0	b1087	c1356
sp|P0A731|MGSA_ECOLI	sp|Q8FJ74|MGSA_ECOL6	mgsA	mgsA	1026556.0	1070344.0	1027015.0	1070803.0	b0963	c1100
sp|P0A734|MINE_ECOLI	sp|P0A735|MINE_ECOL6	minE	minE	1224278.0	1462275.0	1224545.0	1462542.0	b1174	c1621
sp|P0A738|MOAC_ECOLI	sp|P0A739|MOAC_ECOL6	moaC	moaC	818569.0	841190.0	819055.0	841676.0	b0783	c0865
sp|P0A742|MSCL_ECOLI	sp|Q8FD11|MSCL_ECOL6	mscL	mscL	3438023.0	3869396.0	3438434.0	3869810.0	b3291	c4051
sp|P0A744|MSRA_ECOLI	sp|Q8FAG4|MSRA_ECOL6	msrA	msrA	4441537.0	5057434.0	4442176.0	5058073.0	b4219	c5317
sp|P0A746|MSRB_ECOLI	sp|P0A747|MSRB_ECOL6	msrB	msrB	1862015.0	2019245.0	1862429.0	2019659.0	b1778	c2183
sp|P0A749|MURA_ECOLI	sp|P0A750|MURA_ECOL6	murA	murA	3335234.0	3768727.0	3336494.0	3769987.0	b3189	c3947
sp|P0A752|NADD_ECOLI	sp|Q8FJZ1|NADD_ECOL6	nadD	nadD	669930.0	709921.0	670572.0	710563.0	b0639	c0730
