qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end
sp|P07649|TRUA_ECOLI	sp|P07649|TRUA_ECOLI	truA	truA	2434823.0	2440269.0	2435636.0	2441082.0
sp|P07650|TYPH_ECOLI	sp|P07650|TYPH_ECOLI	deoA	deoA	4618228.0	4622908.0	4619551.0	4624231.0
sp|P07654|PSTA_ECOLI	sp|P07654|PSTA_ECOLI	pstA	pstA	3908548.0	3727241.0	3909439.0	3728132.0
sp|P07762|GLGB_ECOLI	sp|P07762|GLGB_ECOLI	glgB	glgB	3571315.0	4066912.0	3573502.0	4069099.0
sp|P07813|SYL_ECOLI	sp|P07813|SYL_ECOLI	leuS	leuS	672200.0	672622.0	674783.0	675205.0
sp|P07821|FHUC_ECOLI	sp|P07821|FHUC_ECOLI	fhuC	fhuC	169777.0	169777.0	170575.0	170575.0
sp|P07822|FHUD_ECOLI	sp|P07822|FHUD_ECOLI	fhuD	fhuD	170574.0	170574.0	171465.0	171465.0
sp|P07862|DDLB_ECOLI	sp|P07862|DDLB_ECOLI	ddlB	ddlB	102232.0	102232.0	103153.0	103153.0
sp|P07913|TDH_ECOLI	sp|P07913|TDH_ECOLI	tdh	tdh	3790319.0	3849069.0	3791345.0	3850095.0
sp|P08142|ILVB_ECOLI	sp|P08142|ILVB_ECOLI	ilvB	ilvB	3851095.0	3787630.0	3852784.0	3789319.0
sp|P08178|PUR5_ECOLI	sp|P08178|PUR5_ECOLI	purM	purM	2621196.0	2619852.0	2622234.0	2620890.0
sp|P08179|PUR3_ECOLI	sp|P08179|PUR3_ECOLI	purN	purN	2622233.0	2620889.0	2622872.0	2621528.0
sp|P08189|FIMF_ECOLI	sp|P08189|FIMF_ECOLI	fimF	fimF	4547741.0	4552421.0	4548272.0	4552952.0
sp|P08190|FIMG_ECOLI	sp|P08190|FIMG_ECOLI	fimG	fimG	4548284.0	4552964.0	4548788.0	4553468.0
sp|P08191|FIMH_ECOLI	sp|P08191|FIMH_ECOLI	fimH	fimH	4548807.0	4553487.0	4549710.0	4554390.0
sp|P08192|FOLC_ECOLI	sp|P08192|FOLC_ECOLI	folC	folC	2431673.0	2437119.0	2432942.0	2438388.0
sp|P08194|GLPT_ECOLI	sp|P08194|GLPT_ECOLI	glpT	glpT	2351015.0	2355685.0	2352374.0	2357044.0
sp|P08200|IDH_ECOLI	sp|P08200|IDH_ECOLI	icd	icd	1195122.0	1196699.0	1196373.0	1197950.0
sp|P08201|NIRB_ECOLI	sp|P08201|NIRB_ECOLI	nirB	nirB	3494010.0	4143861.0	3496554.0	4146405.0
sp|P08202|ARAA_ECOLI	sp|P08202|ARAA_ECOLI	araA	araA	66834.0	66834.0	68337.0	68337.0
sp|P08203|ARAD_ECOLI	sp|P08203|ARAD_ECOLI	araD	araD	65854.0	3889633.0	66550.0	3890329.0
sp|P08204|ARAB_ECOLI	sp|P08204|ARAB_ECOLI	araB	araB	68347.0	68347.0	70048.0	70048.0
sp|P08244|PYRF_ECOLI	sp|P08244|PYRF_ECOLI	pyrF	pyrF	1341920.0	1343634.0	1342658.0	1344372.0
sp|P08245|YCIH_ECOLI	sp|P08245|YCIH_ECOLI	yciH	yciH	1342657.0	1344371.0	1342984.0	1344698.0
sp|P08312|SYFA_ECOLI	sp|P08312|SYFA_ECOLI	pheS	pheS	1797958.0	1799672.0	1798942.0	1800656.0
sp|P08331|CPDB_ECOLI	sp|P08331|CPDB_ECOLI	cpdB	cpdB	4434621.0	4439301.0	4436565.0	4441245.0
sp|P08337|MUTT_ECOLI	sp|P08337|MUTT_ECOLI	mutT	mutT	111043.0	111043.0	111433.0	111433.0
sp|P08365|CHPS_ECOLI	sp|P08365|CHPS_ECOLI	chpS	chpS	4448446.0	4453126.0	4448698.0	4453378.0
sp|P08368|CREB_ECOLI	sp|P08368|CREB_ECOLI	creB	creB	4636006.0	4640686.0	4636696.0	4641376.0
sp|P08370|YGDB_ECOLI	sp|P08370|YGDB_ECOLI	ygdB	ygdB	2962748.0		2963156.0	
sp|P08371|PPDB_ECOLI	sp|P08371|PPDB_ECOLI	ppdB	ppdB	2963152.0		2963716.0	
sp|P08372|PPDC_ECOLI	sp|P08372|PPDC_ECOLI	ppdC	ppdC	2962440.0		2962764.0	
sp|P08373|MURB_ECOLI	sp|P08373|MURB_ECOLI	murB	murB	4172056.0	3463595.0	4173085.0	3464624.0
sp|P08390|USG_ECOLI	sp|P08390|USG_ECOLI	usg	usg	2435635.0		2436649.0	
sp|P08395|SPPA_ECOLI	sp|P08395|SPPA_ECOLI	sppA	sppA	1848836.0	1850550.0	1850693.0	1852407.0
sp|P08400|PHOR_ECOLI	sp|P08400|PHOR_ECOLI	phoR	phoR	417888.0	417112.0	419184.0	418408.0
sp|P08401|CREC_ECOLI	sp|P08401|CREC_ECOLI	creC	creC	4636695.0	4641375.0	4638120.0	4642800.0
sp|P08506|DACC_ECOLI	sp|P08506|DACC_ECOLI	dacC	dacC	880726.0	881148.0	881929.0	882351.0
sp|P08550|CVPA_ECOLI	sp|P08550|CVPA_ECOLI	cvpA	cvpA	2430274.0	2435720.0	2430763.0	2436209.0
sp|P08555|DSDX_ECOLI	sp|P08555|DSDX_ECOLI	dsdX	dsdX	2477846.0	2483292.0	2479184.0	2484630.0
sp|P08622|DNAJ_ECOLI	sp|P08622|DNAJ_ECOLI	dnaJ	dnaJ	14167.0	14167.0	15298.0	15298.0
sp|P08660|AK3_ECOLI	sp|P08660|AK3_ECOLI	lysC	lysC	4231883.0	4235473.0	4233233.0	4236823.0
sp|P08722|PTV3B_ECOLI	sp|P08722|PTV3B_ECOLI	bglF	bglF	3903719.0	3731083.0	3905597.0	3732961.0
sp|P08956|T1RK_ECOLI	sp|P08956|T1RK_ECOLI	hsdR	hsdR	4583248.0	4587928.0	4586761.0	4591441.0
sp|P08957|T1MK_ECOLI	sp|P08957|T1MK_ECOLI	hsdM	hsdM	4581458.0	4586138.0	4583048.0	4587728.0
sp|P08997|MASY_ECOLI	sp|P08997|MASY_ECOLI	aceB	aceB	4215477.0	4219067.0	4217079.0	4220669.0
sp|P09029|PURK_ECOLI	sp|P09029|PURK_ECOLI	purK	purK	551526.0	550749.0	552594.0	551817.0
sp|P09030|EX3_ECOLI	sp|P09030|EX3_ECOLI	xthA	xthA	1832427.0	1834141.0	1833234.0	1834948.0
sp|P09053|AVTA_ECOLI	sp|P09053|AVTA_ECOLI	avtA	avtA	3739704.0	3899456.0	3740958.0	3900710.0
sp|P09099|XYLB_ECOLI	sp|P09099|XYLB_ECOLI	xylB	xylB	3727916.0	3911043.0	3729371.0	3912498.0
sp|P09126|HEM4_ECOLI	sp|P09126|HEM4_ECOLI	hemD	hemD	3989087.0	3646852.0	3989828.0	3647593.0
sp|P09127|HEMX_ECOLI	sp|P09127|HEMX_ECOLI	hemX	hemX	3987884.0	3647614.0	3989066.0	3648796.0
sp|P09147|GALE_ECOLI	sp|P09147|GALE_ECOLI	galE	galE	791038.0	791460.0	792055.0	792477.0
sp|P09148|GAL7_ECOLI	sp|P09148|GAL7_ECOLI	galT	galT	789982.0	790404.0	791029.0	791451.0
sp|P09151|LEU1_ECOLI	sp|P09151|LEU1_ECOLI	leuA	leuA	81957.0	81957.0	83529.0	83529.0
sp|P09152|NARG_ECOLI	sp|P19319|NARZ_ECOLI	narG	narZ	1279863.0	1540563.0	1283607.0	1544304.0
sp|P09153|TFAE_ECOLI	sp|P09153|TFAE_ECOLI	tfaE	tfaE	1208516.0		1209119.0	
sp|P09154|YMFS_ECOLI	sp|P09154|YMFS_ECOLI	ymfS	ymfS				
sp|P09155|RND_ECOLI	sp|P09155|RND_ECOLI	rnd	rnd	1886863.0	1888577.0	1887991.0	1889693.0
sp|P09158|SPEE_ECOLI	sp|P09158|SPEE_ECOLI	speE	speE	135597.0	135597.0	136464.0	136464.0
sp|P09162|YJAA_ECOLI	sp|P09162|YJAA_ECOLI	yjaA	yjaA	4213233.0		4213617.0	
sp|P09163|YJAB_ECOLI	sp|P09163|YJAB_ECOLI	yjaB	yjaB	4213679.0		4214123.0	
sp|P09169|OMPT_ECOLI	sp|P09169|OMPT_ECOLI	ompT	ompT	584679.0	583902.0	585633.0	584856.0
sp|P09184|VSR_ECOLI	sp|P09184|VSR_ECOLI	vsr	vsr	2030447.0	2032584.0	2030918.0	2033055.0
sp|P09348|MOTA_ECOLI	sp|P09348|MOTA_ECOLI	motA	motA	1976251.0	1977965.0	1977139.0	1978853.0
sp|P09372|GRPE_ECOLI	sp|P09372|GRPE_ECOLI	grpE	grpE	2750114.0	2748770.0	2750708.0	2749364.0
sp|P09373|PFLB_ECOLI	sp|P09373|PFLB_ECOLI	pflB	pflB	951271.0	951693.0	953554.0	953976.0
sp|P09377|RHAS_ECOLI	sp|P09377|RHAS_ECOLI	rhaS	rhaS	4097735.0	3538108.0	4098572.0	3538945.0
sp|P09378|RHAR_ECOLI	sp|P09378|RHAR_ECOLI	rhaR	rhaR	4098645.0	3537186.0	4099494.0	3538125.0
sp|P09391|GLPG_ECOLI	sp|P09391|GLPG_ECOLI	glpG	glpG	3560621.0	4078962.0	3561452.0	4079793.0
sp|P09394|GLPQ_ECOLI	sp|P09394|GLPQ_ECOLI	glpQ	glpQ	2349934.0	2354604.0	2351011.0	2355681.0
sp|P09424|MTLD_ECOLI	sp|P09424|MTLD_ECOLI	mtlD	mtlD	3774423.0	3864842.0	3775572.0	3865991.0
sp|P09546|PUTA_ECOLI	sp|P09546|PUTA_ECOLI	putA	putA	1074919.0	1075341.0	1078882.0	1079304.0
sp|P09549|DEDD_ECOLI	sp|P09549|DEDD_ECOLI	dedD	dedD	2431021.0	2436467.0	2431684.0	2437130.0
sp|P09551|ARGT_ECOLI	sp|P09551|ARGT_ECOLI	argT	argT	2427008.0	2432454.0	2427791.0	2433237.0
sp|P09557|DICB_ECOLI	sp|P09557|DICB_ECOLI	dicB	dicB	1649608.0	1651322.0	1649797.0	1651511.0
sp|P09831|GLTB_ECOLI	sp|P09831|GLTB_ECOLI	gltB	gltB	3354724.0	3354579.0	3359185.0	3359040.0
sp|P09832|GLTD_ECOLI	sp|P09832|GLTD_ECOLI	gltD	gltD	3359197.0	3359052.0	3360616.0	3360471.0
sp|P09833|MODC_ECOLI	sp|P09833|MODC_ECOLI	modC	modC	796553.0	796975.0	797612.0	798034.0
sp|P09835|UHPB_ECOLI	sp|P09835|UHPB_ECOLI	uhpB	uhpB	3848633.0	3790278.0	3850136.0	3791781.0
sp|P09836|UHPC_ECOLI	sp|P09836|UHPC_ECOLI	uhpC	uhpC	3847304.0	3791790.0	3848624.0	3793110.0
sp|P09980|REP_ECOLI	sp|P09980|REP_ECOLI	rep	rep	3960676.0	3673982.0	3962698.0	3676004.0
sp|P09996|YIDB_ECOLI	sp|P09996|YIDB_ECOLI	yidB	yidB	3877066.0		3877465.0	
sp|P0A698|UVRA_ECOLI	sp|P0A698|UVRA_ECOLI	uvrA	uvrA	4271048.0	4274638.0	4273871.0	4277461.0
sp|P0A6A0|UBIB_ECOLI	sp|P0A6A0|UBIB_ECOLI	ubiB	ubiB	4020225.0	3614814.0	4021866.0	3616455.0
sp|P0A6A3|ACKA_ECOLI	sp|P0A6A3|ACKA_ECOLI	ackA	ackA	2413469.0	2418915.0	2414672.0	2420118.0
sp|P0A6A6|LEUC_ECOLI	sp|P0A6A6|LEUC_ECOLI	leuC	leuC	79463.0	79463.0	80864.0	80864.0
sp|P0A6A8|ACP_ECOLI	sp|P0A6A8|ACP_ECOLI	acpP	acpP	1151614.0	1153191.0	1151851.0	1153428.0
sp|P0A6B4|ALR1_ECOLI	sp|P0A6B4|ALR1_ECOLI	alr	alr	4265781.0	4269371.0	4266861.0	4270451.0
sp|P0A6B7|ISCS_ECOLI	sp|P0A6B7|ISCS_ECOLI	iscS	iscS	2660316.0	2658972.0	2661531.0	2660187.0
sp|P0A6C1|END4_ECOLI	sp|P0A6C1|END4_ECOLI	nfo	nfo	2250839.0	2254173.0	2251697.0	2255031.0
sp|P0A6C8|ARGB_ECOLI	sp|P0A6C8|ARGB_ECOLI	argB	argB	4156012.0	3479891.0	4156789.0	3480668.0
sp|P0A6D0|ARGR_ECOLI	sp|P0A6D0|ARGR_ECOLI	argR	argR	3384702.0	3384557.0	3385173.0	3385028.0
sp|P0A6D3|AROA_ECOLI	sp|P0A6D3|AROA_ECOLI	aroA	aroA	958811.0	959233.0	960095.0	960517.0
sp|P0A6D5|YDIB_ECOLI	sp|P0A6D5|YDIB_ECOLI	ydiB	ydiB	1773788.0	1775502.0	1774655.0	1776369.0
sp|P0A6D7|AROK_ECOLI	sp|P0A6D7|AROK_ECOLI	aroK	aroK	3518542.0	4121351.0	3519064.0	4121873.0
sp|P0A6E1|AROL_ECOLI	sp|P0A6E1|AROL_ECOLI	aroL	aroL	406404.0	405628.0	406929.0	406153.0
sp|P0A6E4|ASSY_ECOLI	sp|P0A6E4|ASSY_ECOLI	argG	argG	3318636.0	3318491.0	3319980.0	3319835.0
sp|P0A6E6|ATPE_ECOLI	sp|P0A6E6|ATPE_ECOLI	atpC	atpC	3915552.0	3720708.0	3915972.0	3721128.0
sp|P0A6E9|BIOD2_ECOLI	sp|P0A6E9|BIOD2_ECOLI	bioD2	bioD2				
sp|P0A6F1|CARA_ECOLI	sp|P0A6F1|CARA_ECOLI	carA	carA	29650.0	29650.0	30799.0	30799.0
sp|P0A6F5|CH60_ECOLI	sp|P0A6F5|CH60_ECOLI	groL	groL	4371024.0	4375704.0	4372671.0	4377351.0
sp|P0A6F9|CH10_ECOLI	sp|P0A6F9|CH10_ECOLI	groS	groS	4370687.0		4370981.0	
sp|P0A6G3|PNCC_ECOLI	sp|P0A6G3|PNCC_ECOLI	pncC	pncC	2823848.0	2822504.0	2824346.0	2823002.0
sp|P0A6G5|CITX_ECOLI	sp|P0A6G5|CITX_ECOLI	citX	citX	647483.0	646706.0	648035.0	647258.0
sp|P0A6G7|CLPP_ECOLI	sp|P0A6G7|CLPP_ECOLI	clpP	clpP	456676.0	455900.0	457300.0	456524.0
sp|P0A6H1|CLPX_ECOLI	sp|P0A6H1|CLPX_ECOLI	clpX	clpX	457425.0	456649.0	458700.0	457924.0
sp|P0A6H5|HSLU_ECOLI	sp|P0A6H5|HSLU_ECOLI	hslU	hslU	4120415.0	3514933.0	4121747.0	3516265.0
sp|P0A6H8|CLSA_ECOLI	sp|P0A6H8|CLSA_ECOLI	clsA	clsA	1307184.0		1308645.0	
sp|P0A6I0|KCY_ECOLI	sp|P0A6I0|KCY_ECOLI	cmk	cmk	961200.0	961622.0	961884.0	962306.0
sp|P0A6I3|COAA_ECOLI	sp|P0A6I3|COAA_ECOLI	coaA	coaA	4174075.0	3461654.0	4175026.0	3462605.0
sp|P0A6I6|COAD_ECOLI	sp|P0A6I6|COAD_ECOLI	coaD	coaD	3809824.0	3830110.0	3810304.0	3830590.0
sp|P0A6I9|COAE_ECOLI	sp|P0A6I9|COAE_ECOLI	coaE	coaE	112598.0	112598.0	113219.0	113219.0
sp|P0A6J1|CYSC_ECOLI	sp|P0A6J1|CYSC_ECOLI	cysC	cysC	2873386.0	2872042.0	2873992.0	2872648.0
sp|P0A6J3|CYSZ_ECOLI	sp|P0A6J3|CYSZ_ECOLI	cysZ	cysZ	2531462.0	2536908.0	2532224.0	2537670.0
sp|P0A6J5|DADA_ECOLI	sp|P0A6J5|DADA_ECOLI	dadA	dadA	1237570.0	1239147.0	1238869.0	1240446.0
sp|P0A6J8|DDLA_ECOLI	sp|P0A6J8|DDLA_ECOLI	ddlA	ddlA	399828.0	399052.0	400923.0	400147.0
sp|P0A6K1|DAPF_ECOLI	sp|P0A6K1|DAPF_ECOLI	dapF	dapF	3994761.0	3641094.0	3995586.0	3641919.0
sp|P0A6K3|DEF_ECOLI	sp|P0A6K3|DEF_ECOLI	def	def	3433689.0	4206216.0	3434199.0	4206726.0
sp|P0A6K6|DEOB_ECOLI	sp|P0A6K6|DEOB_ECOLI	deoB	deoB	4619602.0	4624282.0	4620826.0	4625506.0
sp|P0A6L0|DEOC_ECOLI	sp|P0A6L0|DEOC_ECOLI	deoC	deoC	4617322.0	4622002.0	4618102.0	4622782.0
sp|P0A6L2|DAPA_ECOLI	sp|P0A6L2|DAPA_ECOLI	dapA	dapA	2598881.0	2597537.0	2599760.0	2598416.0
sp|P0A6L4|NANA_ECOLI	sp|P0A6L4|NANA_ECOLI	nanA	nanA	3372682.0	3372537.0	3373576.0	3373431.0
sp|P0A6L7|UXAB_ECOLI	sp|P0A6L7|UXAB_ECOLI	uxaB	uxaB	1609228.0	1610942.0	1610680.0	1612394.0
sp|P0A6L9|HSCB_ECOLI	sp|P0A6L9|HSCB_ECOLI	hscB	hscB	2658951.0	2657607.0	2659467.0	2658123.0
sp|P0A6M2|DSBB_ECOLI	sp|P0A6M2|DSBB_ECOLI	dsbB	dsbB	1232499.0	1234076.0	1233030.0	1234607.0
sp|P0A6M4|DTD_ECOLI	sp|P0A6M4|DTD_ECOLI	dtd	dtd	4077014.0	3559228.0	4077452.0	3559666.0
sp|P0A6N4|EFP_ECOLI	sp|P0A6N4|EFP_ECOLI	efp	efp	4375698.0	4380378.0	4376265.0	4380945.0
sp|P0A6N8|EFPL_ECOLI	sp|P0A6N8|EFPL_ECOLI	yeiP	yeiP	2265449.0	2268783.0	2266022.0	2269356.0
sp|P0A6P1|EFTS_ECOLI	sp|P0A6P1|EFTS_ECOLI	tsf	tsf	190856.0	190856.0	191708.0	191708.0
sp|P0A6P5|DER_ECOLI	sp|P0A6P5|DER_ECOLI	der	der	2635883.0	2634539.0	2637356.0	2636012.0
sp|P0A6P7|ENGB_ECOLI	sp|P0A6P7|ENGB_ECOLI	engB	engB				
sp|P0A6P9|ENO_ECOLI	sp|P0A6P9|ENO_ECOLI	eno	eno	2906642.0	2905298.0	2907941.0	2906597.0
sp|P0A6Q3|FABA_ECOLI	sp|P0A6Q3|FABA_ECOLI	fabA	fabA	1015951.0	1016373.0	1016470.0	1016892.0
sp|P0A6Q6|FABZ_ECOLI	sp|P0A6Q6|FABZ_ECOLI	fabZ	fabZ	202100.0	202100.0	202556.0	202556.0
sp|P0A6R0|FABH_ECOLI	sp|P0A6R0|FABH_ECOLI	fabH	fabH	1148758.0	1150335.0	1149712.0	1151289.0
sp|P0A6R3|FIS_ECOLI	sp|P0A6R3|FIS_ECOLI	fis	fis	3411270.0	3411125.0	3411567.0	3411422.0
sp|P0A6S0|FLGH_ECOLI	sp|P0A6S0|FLGH_ECOLI	flgH	flgH	1135563.0	1137140.0	1136262.0	1137839.0
sp|P0A6S3|FLGI_ECOLI	sp|P0A6S3|FLGI_ECOLI	flgI	flgI	1136273.0	1137850.0	1137371.0	1138948.0
sp|P0A6S5|FTSB_ECOLI	sp|P0A6S5|FTSB_ECOLI	ftsB	ftsB	2872508.0	2871164.0	2872820.0	2871476.0
sp|P0A6S7|GPDA_ECOLI	sp|P0A6S7|GPDA_ECOLI	gpsA	gpsA	3782641.0	3856753.0	3783661.0	3857773.0
sp|P0A6T1|G6PI_ECOLI	sp|P0A6T1|G6PI_ECOLI	pgi	pgi	4233757.0	4237347.0	4235407.0	4238997.0
sp|P0A6T3|GAL1_ECOLI	sp|P0A6T3|GAL1_ECOLI	galK	galK	788830.0	789252.0	789979.0	790401.0
sp|P0A6T5|GCH1_ECOLI	sp|P0A6T5|GCH1_ECOLI	folE	folE	2242983.0	2246317.0	2243652.0	2246986.0
sp|P0A6T9|GCSH_ECOLI	sp|P0A6T9|GCSH_ECOLI	gcvH	gcvH	3049159.0	3047815.0	3049549.0	3048205.0
sp|P0A6U3|MNMG_ECOLI	sp|P0A6U3|MNMG_ECOLI	mnmG	mnmG	3923743.0	3711047.0	3925633.0	3712937.0
sp|P0A6U5|RSMG_ECOLI	sp|P0A6U5|RSMG_ECOLI	rsmG	rsmG	3923056.0	3713000.0	3923680.0	3713624.0
sp|P0A6U8|GLGA_ECOLI	sp|P0A6U8|GLGA_ECOLI	glgA	glgA	3566599.0	4072381.0	3568033.0	4073815.0
sp|P0A6V1|GLGC_ECOLI	sp|P0A6V1|GLGC_ECOLI	glgC	glgC	3568032.0	4071086.0	3569328.0	4072382.0
sp|P0A6V5|GLPE_ECOLI	sp|P0A6V5|GLPE_ECOLI	glpE	glpE	3561496.0	4078591.0	3561823.0	4078918.0
sp|P0A6V8|GLK_ECOLI	sp|P0A6V8|GLK_ECOLI	glk	glk	2508460.0	2513906.0	2509426.0	2514872.0
sp|P0A6W0|GLSA2_ECOLI	sp|P0A6W0|GLSA2_ECOLI	glsA2	glsA2				
sp|P0A6W3|MRAY_ECOLI	sp|P0A6W3|MRAY_ECOLI	mraY	mraY	96001.0	96001.0	97084.0	97084.0
sp|P0A6W5|GREA_ECOLI	sp|P0A6W5|GREA_ECOLI	greA	greA	3328238.0	3328093.0	3328715.0	3328570.0
sp|P0A6W9|GSH1_ECOLI	sp|P0A6W9|GSH1_ECOLI	gshA	gshA	2814882.0	2813538.0	2816439.0	2815095.0
sp|P0A6X1|HEM1_ECOLI	sp|P0A6X1|HEM1_ECOLI	hemA	hemA	1263713.0	1265290.0	1264970.0	1266547.0
sp|P0A6X3|HFQ_ECOLI	sp|P0A6X3|HFQ_ECOLI	hfq	hfq	4400287.0	4404967.0	4400596.0	4405276.0
sp|P0A6X7|IHFA_ECOLI	sp|P0A6X7|IHFA_ECOLI	ihfA	ihfA	1795252.0	1796966.0	1795552.0	1797266.0
sp|P0A6Y1|IHFB_ECOLI	sp|P0A6Y1|IHFB_ECOLI	ihfB	ihfB	963827.0	964249.0	964112.0	964534.0
sp|P0A6Y5|HSLO_ECOLI	sp|P0A6Y5|HSLO_ECOLI	hslO	hslO	3529773.0	4109763.0	3530652.0	4110642.0
sp|P0A6Y8|DNAK_ECOLI	sp|P0A6Y8|DNAK_ECOLI	dnaK	dnaK	12162.0	12162.0	14079.0	14079.0
sp|P0A6Z1|HSCA_ECOLI	sp|P0A6Z1|HSCA_ECOLI	hscA	hscA	2657084.0	2655740.0	2658935.0	2657591.0
sp|P0A6Z3|HTPG_ECOLI	sp|P0A6Z3|HTPG_ECOLI	htpG	htpG	495119.0	494343.0	496994.0	496218.0
sp|P0A6Z6|NIKR_ECOLI	sp|P0A6Z6|NIKR_ECOLI	nikR	nikR	3618587.0	4021425.0	3618989.0	4021827.0
sp|P0A700|HYPA_ECOLI	sp|P0A700|HYPA_ECOLI	hypA	hypA	2850646.0	3138632.0	2850997.0	3138974.0
sp|P0A703|HYBF_ECOLI	sp|P0A703|HYBF_ECOLI	hybF	hybF	3139976.0		3140318.0	
sp|P0A705|IF2_ECOLI	sp|P0A705|IF2_ECOLI	infB	infB	3313341.0	3313196.0	3316014.0	3315869.0
sp|P0A707|IF3_ECOLI	sp|P0A707|IF3_ECOLI	infC	infC	1800095.0	1801809.0	1800638.0	1802352.0
sp|P0A710|YCIB_ECOLI	sp|P0A710|YCIB_ECOLI	yciB	yciB	1312350.0		1312890.0	
sp|P0A712|KDGT_ECOLI	sp|P0A712|KDGT_ECOLI	kdgT	kdgT	4101689.0	3534007.0	4102673.0	3534991.0
sp|P0A715|KDSA_ECOLI	sp|P0A715|KDSA_ECOLI	kdsA	kdsA	1268164.0	1269741.0	1269019.0	1270596.0
sp|P0A717|KPRS_ECOLI	sp|P0A717|KPRS_ECOLI	prs	prs	1260927.0	1262504.0	1261875.0	1263452.0
sp|P0A720|KTHY_ECOLI	sp|P0A720|KTHY_ECOLI	tmk	tmk	1155123.0		1155765.0	
sp|P0A722|LPXA_ECOLI	sp|P0A722|LPXA_ECOLI	lpxA	lpxA	202559.0	202559.0	203348.0	203348.0
sp|P0A725|LPXC_ECOLI	sp|P0A725|LPXC_ECOLI	lpxC	lpxC	106556.0	106556.0	107474.0	107474.0
sp|P0A729|NTPPB_ECOLI	sp|P0A729|NTPPB_ECOLI	yceF	yceF	1146010.0	1147587.0	1146595.0	1148172.0
sp|P0A731|MGSA_ECOLI	sp|P0A731|MGSA_ECOLI	mgsA	mgsA	1026556.0	1026978.0	1027015.0	1027437.0
sp|P0A734|MINE_ECOLI	sp|P0A734|MINE_ECOLI	minE	minE	1224278.0	1225855.0	1224545.0	1226122.0
sp|P0A738|MOAC_ECOLI	sp|P0A738|MOAC_ECOLI	moaC	moaC	818569.0	818991.0	819055.0	819477.0
sp|P0A742|MSCL_ECOLI	sp|P0A742|MSCL_ECOLI	mscL	mscL	3438023.0	4201981.0	3438434.0	4202392.0
sp|P0A744|MSRA_ECOLI	sp|P0A744|MSRA_ECOLI	msrA	msrA	4441537.0	4446217.0	4442176.0	4446856.0
sp|P0A746|MSRB_ECOLI	sp|P0A746|MSRB_ECOLI	msrB	msrB	1862015.0	1863729.0	1862429.0	1864143.0
sp|P0A749|MURA_ECOLI	sp|P0A749|MURA_ECOLI	murA	murA	3335234.0	3335089.0	3336494.0	3336349.0
sp|P0A752|NADD_ECOLI	sp|P0A752|NADD_ECOLI	nadD	nadD	669930.0	670352.0	670572.0	670994.0
sp|P0A754|KEFF_ECOLI	sp|P0A754|KEFF_ECOLI	kefF	kefF	47245.0	47245.0	47776.0	47776.0
sp|P0A756|KEFG_ECOLI	sp|P0A756|KEFG_ECOLI	kefG	kefG	3480606.0	4159257.0	3481161.0	4159809.0
sp|P0A759|NAGB_ECOLI	sp|P0A759|NAGB_ECOLI	nagB	nagB	702810.0	703232.0	703611.0	704033.0
sp|P0A761|NANE_ECOLI	sp|P0A761|NANE_ECOLI	nanE	nanE	3370346.0		3371036.0	
sp|P0A763|NDK_ECOLI	sp|P0A763|NDK_ECOLI	ndk	ndk	2644432.0	2643088.0	2644864.0	2643520.0
sp|P0A766|RSXA_ECOLI	sp|P0A766|RSXA_ECOLI	rsxA	rsxA	1705766.0	1707480.0	1706348.0	1708062.0
sp|P0A769|MNTH_ECOLI	sp|P0A769|MNTH_ECOLI	mntH	mntH	2511467.0		2512706.0	
sp|P0A772|NRDI_ECOLI	sp|P0A772|NRDI_ECOLI	nrdI	nrdI	2800964.0	2799620.0	2801375.0	2800031.0
sp|P0A776|RPPH_ECOLI	sp|P0A776|RPPH_ECOLI	rppH	rppH	2968446.0	2967102.0	2968977.0	2967633.0
sp|P0A780|NUSB_ECOLI	sp|P0A780|NUSB_ECOLI	nusB	nusB	435136.0	434360.0	435556.0	434780.0
sp|P0A784|ORN_ECOLI	sp|P0A784|ORN_ECOLI	orn	orn	4391603.0	4396283.0	4392149.0	4396829.0
sp|P0A786|PYRB_ECOLI	sp|P0A786|PYRB_ECOLI	pyrB	pyrB	4471459.0	4476139.0	4472395.0	4477075.0
sp|P0A790|PAND_ECOLI	sp|P0A790|PAND_ECOLI	panD	panD	146313.0	146313.0	146694.0	146694.0
sp|P0A794|PDXJ_ECOLI	sp|P0A794|PDXJ_ECOLI	pdxJ	pdxJ	2700997.0	2699653.0	2701729.0	2700385.0
sp|P0A796|PFKA_ECOLI	sp|P0A796|PFKA_ECOLI	pfkA	pfkA	4107551.0	3528166.0	4108514.0	3529129.0
sp|P0A799|PGK_ECOLI	sp|P0A799|PGK_ECOLI	pgk	pgk	3071458.0	3070114.0	3072622.0	3071278.0
sp|P0A7A2|GPMB_ECOLI	sp|P0A7A2|GPMB_ECOLI	gpmB	gpmB		4638476.0		4639124.0
sp|P0A7A5|PIMT_ECOLI	sp|P0A7A5|PIMT_ECOLI	pcm	pcm	2868892.0	2867548.0	2869519.0	2868175.0
sp|P0A7A7|PLSB_ECOLI	sp|P0A7A7|PLSB_ECOLI	plsB	plsB	4254042.0	4257632.0	4256466.0	4260056.0
sp|P0A7A9|IPYR_ECOLI	sp|P0A7A9|IPYR_ECOLI	ppa	ppa	4449121.0	4453801.0	4449652.0	4454332.0
