qseqid	sseqid	A_gene	B_gene	A_start	B_start	A_end	B_end	A_alt_name	B_alt_name
sp|Q8FFK3|NUON_ECOL6	sp|P0AFF0|NUON_ECOLI	nuoN	nuoN	2672552.0	2394717.0	2674010.0	2396175.0	c2817	b2276
sp|Q8FEI8|CYSI_ECOL6	sp|P17846|CYSI_ECOLI	cysI	cysI	3162177.0	2887042.0	3163890.0	2888755.0	c3322	b2763
sp|Q8FKB9|DXS_ECOL6	sp|P77488|DXS_ECOLI	dxs	dxs	512242.0	437538.0	514105.0	439401.0	c0531	b0420
sp|P60758|HIS1_ECOL6	sp|P60757|HIS1_ECOLI	hisG	hisG	2378248.0	2092328.0	2379148.0	2093228.0	c2546	b2019
sp|P0ABS9|HOLE_ECOL6	sp|P0ABS8|HOLE_ECOLI	holE	holE	2076783.0	1926821.0	2077014.0	1927052.0	c2252	b1842
sp|Q8FDM1|HYBF_ECOL6	sp|P0A703|HYBF_ECOLI	hybF	hybF					c3728	b2991
sp|P0A7B9|HSLV_ECOL6	sp|P0A7B8|HSLV_ECOLI	hslV	hslV	4641450.0	3514393.0	4641981.0	3514924.0	c4885	b3932
sp|P0A713|KDGT_ECOL6	sp|P0A712|KDGT_ECOLI	kdgT	kdgT	4621347.0	3534007.0	4622331.0	3534991.0	c4861	b3909
sp|Q8FCB1|LLDD_ECOL6	sp|P33232|LLDD_ECOLI	lldD	lldD	4214159.0	3859397.0	4215350.0	3860588.0	c4427	b3605
sp|Q8FFV6|MDTQ_ECOL6	sp|P33369|MDTQ_ECOLI	mdtQ	mdtQ	2518999.0	2230656.0	2520526.0	2232092.0	c2671	b2139
sp|Q8FBM1|METE_ECOL6	sp|P25665|METE_ECOLI	metE	metE	4517352.0	3621366.0	4519614.0	3623628.0	c4751	b3829
sp|P65470|MURC_ECOL6	sp|P17952|MURC_ECOLI	murC	murC	104591.0	100764.0	106067.0	102240.0	c0109	b0091
sp|P59404|NORV_ECOL6	sp|Q46877|NORV_ECOLI	norV	norV	3114945.0	2831131.0	3116386.0	2832571.0	c3265/c3266	b2710
sp|Q8FD47|NTPPA_ECOL6	sp|P25536|NTPPA_ECOLI	yhdE	yhdE	3820983.0	3397639.0	3821577.0	3398233.0	c4002	b3248
sp|Q8FK30|GCS2_ECOL6	sp|P77213|GCS2_ECOLI	ybdK	ybdK					c0667	b0581
sp|Q8FKZ1|GMHBB_ECOL6	sp|P63228|GMHBB_ECOLI	gmhB	gmhB	234247.0	222832.0	234820.0	223408.0	c0241	b0200
sp|P0AC93|GNSA_ECOL6	sp|P0AC92|GNSA_ECOLI	gnsA	gnsA					c1125	b4517
sp|P0A6Y2|IHFB_ECOL6	sp|P0A6Y1|IHFB_ECOLI	ihfB	ihfB	1014788.0	964249.0	1015073.0	964534.0	c1050	b0912
sp|Q8FJV4|KDPB_ECOL6	sp|P03960|KDPB_ECOLI	kdpB	kdpB	765722.0	725409.0	767771.0	727458.0	c0782	b0697
sp|Q8FL79|LEUD_ECOL6	sp|P30126|LEUD_ECOLI	leuD	leuD	82678.0	78847.0	83284.0	79453.0	c0087	b0071
sp|Q8FAX2|MDTO_ECOL6	sp|P32715|MDTO_ECOLI	mdtO	mdtO	4860185.0	4304505.0	4862237.0	4306557.0	c5086	b4081
sp|Q8FFH0|MNMC_ECOL6	sp|P77182|MNMC_ECOLI	mnmC	mnmC	2723561.0	2447209.0	2725568.0	2449216.0	c2870	b2324
sp|Q8FEA9|MUTH_ECOL6	sp|P06722|MUTH_ECOLI	mutH	mutH	3276982.0	2968317.0	3277672.0	2969007.0	c3426	b2831
sp|Q8FD59|NANT1_ECOL6	sp|P41036|NANT_ECOLI	nanT1	nanT		3370938.0		3372429.0	c3978	b3224
sp|P0A8D1|NRDR_ECOL6	sp|P0A8D0|NRDR_ECOLI	nrdR	nrdR	507054.0	432225.0	507504.0	432675.0	c0523	b0413
sp|Q8FFK0|NUOH_ECOL6	sp|P0AFD4|NUOH_ECOLI	nuoH	nuoH	2678969.0	2401134.0	2679947.0	2402112.0	c2823	b2282
sp|Q8FL30|PANB_ECOL6	sp|P31057|PANB_ECOLI	panB	panB	159328.0	148806.0	160123.0	149601.0	c0165	b0134
sp|Q8CW71|EFEB_ECOL6	sp|P31545|EFEB_ECOLI	efeB	efeB	1116549.0	1083797.0	1117821.0	1085069.0	c1157	b1019
sp|Q8CVW3|ECOT_ECOL6	sp|P23827|ECOT_ECOLI	eco	eco	2591412.0	2307238.0	2591901.0	2307727.0	c2750	b2209
sp|Q8FBA9|KATG_ECOL6	sp|P13029|KATG_ECOLI	katG	katG	4660845.0	3500665.0	4663026.0	3502846.0	c4900	b3942
sp|Q8FD73|KDSD_ECOL6	sp|P45395|KDSD_ECOLI	kdsD	kdsD	3774758.0	3341120.0	3775745.0	3342107.0	c3957	b3197
sp|P62523|LPID_ECOL6	sp|P62522|LPID_ECOLI	ilvL	ilvL	4451359.0	3686260.0	4451458.0	3686359.0	c5500	b3766
sp|Q8FEP8|LUXS_ECOL6	sp|P45578|LUXS_ECOLI	luxS	luxS	3096813.0	2812873.0	3097329.0	2813389.0	c3244	b2687
sp|Q8FA49|LPLA_ECOL6	sp|P32099|LPLA_ECOLI	lplA	lplA	5212481.0	4627780.0	5213498.0	4628797.0	c5471	b4386
sp|Q8FHH1|MAO1_ECOL6	sp|P26616|MAO1_ECOLI	maeA	maeA	1746935.0	1555685.0	1748633.0	1557383.0	c1912	b1479
sp|Q8FAG4|MSRA_ECOL6	sp|P0A744|MSRA_ECOLI	msrA	msrA	5057434.0	4446217.0	5058073.0	4446856.0	c5317	b4219
sp|P0AFH3|OPPB_ECOL6	sp|P0AFH2|OPPB_ECOLI	oppB	oppB	1546825.0	1304612.0	1547746.0	1305533.0	c1708	b1244
sp|P64454|ORTT_ECOL6	sp|P64453|ORTT_ECOLI	ortT	ortT	1707683.0	1519102.0	1707857.0	1519276.0	c1870	b1445
sp|P0A6I4|COAA_ECOL6	sp|P0A6I3|COAA_ECOLI	coaA	coaA	4706323.0	3461654.0	4707274.0	3462605.0	c4933	b3974
sp|P0ABY5|FLAW_ECOL6	sp|P0ABY4|FLAW_ECOLI	fldB	fldB	3336827.0	3038510.0	3337349.0	3039032.0	c3475	b2895
sp|P0AC08|FLIQ_ECOL6	sp|P0AC07|FLIQ_ECOLI	fliQ	fliQ	2174383.0	2024752.0	2174653.0	2025022.0	c2366	b1949
sp|Q8FGL1|FLIE_ECOL6	sp|P0A8T5|FLIE_ECOLI	fliE	fliE	2164467.0	2014836.0	2164782.0	2015151.0	c2353	b1937
sp|P0AC17|FOLB_ECOL6	sp|P0AC16|FOLB_ECOLI	folB	folB	3644814.0	3202876.0	3645183.0	3203245.0	c3808	b3058
sp|P0AC31|FTSX_ECOL6	sp|P0AC30|FTSX_ECOLI	ftsX	ftsX	4039520.0	4038328.0	4040579.0	4039387.0	c4255	b3462
sp|P64243|GLGS_ECOL6	sp|P26649|GLGS_ECOLI	glgS	glgS	3630966.0	3190394.0	3631167.0	3190595.0	c3797	b3049
sp|Q8FE65|GCST_ECOL6	sp|P27248|GCST_ECOLI	gcvT	gcvT	3345524.0	3048228.0	3346619.0	3049323.0	c3485	b2905
sp|Q8FCF1|GHRB_ECOL6	sp|P37666|GHRB_ECOLI	ghrB	ghrB	4156346.0	3922130.0	4157321.0	3923105.0	c4372	b3553
sp|P0AEQ4|GLNH_ECOL6	sp|P0AEQ3|GLNH_ECOLI	glnH	glnH	869608.0	847679.0	870355.0	848426.0	c0896	b0811
sp|Q8FCA0|HLDD_ECOL6	sp|P67910|HLDD_ECOLI	hldD	hldD					c4445	b3619
sp|Q8FF25|MLTF_ECOL6	sp|P0AGC5|MLTF_ECOLI	mltF	mltF	2958667.0	2694456.0	2960224.0	2696013.0	c3081	b2558
sp|P0AF21|NAGC_ECOL6	sp|P0AF20|NAGC_ECOLI	nagC	nagC	733107.0	700795.0	734328.0	702016.0	c0751	b0676
sp|P0AE99|CSGF_ECOL6	sp|P0AE98|CSGF_ECOLI	csgF	csgF	1245209.0	1101951.0	1245626.0	1102368.0	c1300	b1038
sp|P0AEQ0|GLCD_ECOL6	sp|P0AEP9|GLCD_ECOLI	glcD	glcD	3541180.0	3125177.0	3542680.0	3126677.0	c3709	b2979
sp|P0ACA8|GSTB_ECOL6	sp|P0ACA7|GSTB_ECOLI	gstB	gstB	900747.0	880275.0	901374.0	880902.0	c0923	b0838
sp|Q8FJK9|GSIC_ECOL6	sp|P75798|GSIC_ECOLI	gsiC	gsiC	891861.0	871388.0	892782.0	872309.0	c0916	b0831
sp|Q8FG47|HIS2_ECOL6	sp|P06989|HIS2_ECOLI	hisI	hisI					c2553	b2026
sp|P0ACE4|HHA_ECOL6	sp|P0ACE3|HHA_ECOLI	hha	hha	3485693.0	479313.0	3485918.0	479532.0	c0578	b0460
sp|Q8FBC0|HSLU_ECOL6	sp|P0A6H5|HSLU_ECOLI	hslU	hslU	4640109.0	3514933.0	4641441.0	3516265.0	c4884	b3931
sp|P0AEY6|MDAB_ECOL6	sp|P0AEY5|MDAB_ECOLI	mdaB	mdaB	3602067.0	3171185.0	3602649.0	3171767.0	c3768	b3028
sp|P0A735|MINE_ECOL6	sp|P0A734|MINE_ECOLI	minE	minE	1462275.0	1225855.0	1462542.0	1226122.0	c1621	b1174
sp|P0A9X5|MREB_ECOL6	sp|P0A9X4|MREB_ECOLI	mreB	mreB	3823242.0	3399898.0	3824286.0	3400942.0	c4006	b3251
sp|P0A9I2|CITE_ECOL6	sp|P0A9I1|CITE_ECOLI	citE	citE	690173.0	648804.0	691082.0	649713.0	c0706	b0616
sp|P0ABK0|CYDA_ECOL6	sp|P0ABJ9|CYDA_ECOLI	cydA	cydA	794127.0	771879.0	795696.0	773448.0	c0811	b0733
sp|P0ABC4|HFLC_ECOL6	sp|P0ABC3|HFLC_ECOLI	hflC	hflC	5011459.0	4407979.0	5012464.0	4408984.0	c5259	b4175
sp|P67653|KDSC_ECOL6	sp|P0ABZ4|KDSC_ECOLI	kdsC	kdsC	3775765.0	3342127.0	3776332.0	3342694.0	c3958	b3198
sp|Q8FIM7|LOLD_ECOL6	sp|P75957|LOLD_ECOLI	lolD	lolD	1320845.0	1178195.0	1321547.0	1178897.0	c1392	b1117
sp|Q8FB37|MALK_ECOL6	sp|P68187|MALK_ECOLI	malK	malK	4780677.0	4250373.0	4781793.0	4251489.0	c5005	b4035
sp|P69740|MBHS_ECOL6	sp|P69739|MBHS_ECOLI	hyaA	hyaA	1075927.0	1032560.0	1077046.0	1033679.0	c1113	b0972
sp|P64257|MRAY_ECOL6	sp|P0A6W3|MRAY_ECOLI	mraY	mraY	99828.0	96001.0	100911.0	97084.0	c0105	b0087
sp|Q8FEN4|NORW_ECOL6	sp|P37596|NORW_ECOLI	norW	norW	3116382.0	2832567.0	3117516.0	2833701.0	c3267	b2711
sp|P0AFJ8|PITA_ECOL6	sp|P0AFJ7|PITA_ECOLI	pitA	pitA	4071772.0	4001273.0	4073272.0	4002773.0	c4291	b3493
sp|Q8CXZ9|PHOP_ECOL6	sp|P23836|PHOP_ECOLI	phoP	phoP	1390668.0	1191352.0	1391340.0	1192024.0	c1509	b1130
sp|P0A787|PYRB_ECOL6	sp|P0A786|PYRB_ECOLI	pyrB	pyrB	5088533.0	4476139.0	5089469.0	4477075.0	c5345	b4245
sp|Q8FBS4|RBSD_ECOL6	sp|P04982|RBSD_ECOLI	rbsD	rbsD	4434383.0	3702910.0	4434803.0	3703330.0	c4676	b3748
sp|Q8FBD7|RHAR_ECOL6	sp|P09378|RHAR_ECOLI	rhaR	rhaR	4618212.0	3537186.0	4619151.0	3538125.0	c4856	b3906
sp|P0A9J1|RNG_ECOL6	sp|P0A9J0|RNG_ECOLI	rng	rng	3819524.0	3396180.0	3820994.0	3397650.0	c4001	b3247
sp|Q8FJ43|RUTD_ECOL6	sp|P75895|RUTD_ECOLI	rutD	rutD	1104459.0	1071386.0	1105260.0	1072187.0	c1146	b1009
sp|P67025|SYGA_ECOL6	sp|P00960|SYGA_ECOLI	glyQ	glyQ	4162039.0	3915096.0	4162951.0	3916008.0	c4379	b3560
sp|P0AEN0|TCYJ_ECOL6	sp|P0AEM9|TCYJ_ECOLI	tcyJ	tcyJ	2148972.0	2001721.0	2149773.0	2002522.0	c2335	b1920
sp|Q8FIN3|THIK_ECOL6	sp|P75948|THIK_ECOLI	thiK	thiK	1306760.0	1164836.0	1307585.0	1165661.0	c1379	b1106
sp|Q8FKB7|THII_ECOL6	sp|P77718|THII_ECOLI	thiI	thiI	515476.0	440772.0	516925.0	442221.0	c0534	b0423
sp|Q8FIR3|MTOX_ECOL6	sp|P40874|MTOX_ECOLI	solA	solA	1262964.0	1121044.0	1264083.0	1122163.0	c1326	b1059
sp|Q8FIN2|NAGZ_ECOL6	sp|P75949|NAGZ_ECOLI	nagZ	nagZ	1307595.0	1165671.0	1308621.0	1166697.0	c1380	b1107
sp|P0ADY2|PPID_ECOL6	sp|P0ADY1|PPID_ECOLI	ppiD	ppiD	535841.0	461138.0	537713.0	463010.0	c0557	b0441
sp|P0A7B6|PROB_ECOL6	sp|P0A7B5|PROB_ECOLI	proB	proB	367740.0	259611.0	368844.0	260715.0	c0389	b0242
sp|P0A8K2|PSD_ECOL6	sp|P0A8K1|PSD_ECOLI	psd	psd	4997557.0	4394071.0	4998526.0	4395040.0	c5247	b4160
sp|P0ACA4|SSPA_ECOL6	sp|P0ACA3|SSPA_ECOLI	sspA	sspA	3800261.0	3376636.0	3800900.0	3377275.0	c3982	b3229
sp|P66833|SPEE_ECOL6	sp|P09158|SPEE_ECOLI	speE	speE	145926.0	135597.0	146793.0	136464.0	c0150	b0121
sp|Q8FE34|SPEA_ECOL6	sp|P21170|SPEA_ECOLI	speA	speA	3379877.0	3082590.0	3381854.0	3084567.0	c3524	b2938
sp|Q8FE22|TRMB_ECOL6	sp|P0A8I5|TRMB_ECOLI	trmB	trmB	3397991.0	3100788.0	3398711.0	3101508.0	c3547	b2960
sp|P0A8A5|PSRP_ECOL6	sp|P0A8A4|PSRP_ECOLI	ppsR	ppsR	1943412.0	1789158.0	1944246.0	1789992.0	c2099	b1703
sp|P0A806|RRF_ECOL6	sp|P0A805|RRF_ECOLI	frr	frr	202904.0	192871.0	203462.0	193429.0	c0208	b0172
sp|P0A8R1|RRAA_ECOL6	sp|P0A8R0|RRAA_ECOLI	rraA	rraA	4638538.0	3517350.0	4639024.0	3517836.0	c4881	b3929
sp|P0A777|RPPH_ECOL6	sp|P0A776|RPPH_ECOLI	rppH	rppH	3275767.0	2967102.0	3276298.0	2967633.0	c3425	b2830
sp|P0A7U8|RS20_ECOL6	sp|P0A7U7|RS20_ECOLI	rpsT	rpsT	23076.0	20814.0	23340.0	21078.0	c0027	b0023
sp|Q8FCL1|RSMJ_ECOL6	sp|P68567|RSMJ_ECOLI	rsmJ	rsmJ	4076337.0	3997282.0	4077090.0	3998035.0	c4296	b3497
sp|Q8FH92|RSXE_ECOL6	sp|P77179|RSXE_ECOLI	rsxE	rsxE	1871356.0	1712541.0	1872052.0	1713237.0	c2024	b1632
sp|P0AEU8|SKP_ECOL6	sp|P0AEU7|SKP_ECOLI	skp	skp	210516.0	200481.0	211002.0	200967.0	c0215	b0178
sp|P0A8U1|SYDP_ECOL6	sp|P0A8U0|SYDP_ECOLI	syd	syd	3199551.0	2923390.0	3200097.0	2923936.0	c3359	b2793
sp|Q8FAJ0|ULAC_ECOL6	sp|P69820|ULAC_ECOLI	ulaC	ulaC	5029775.0	4426387.0	5030240.0	4426852.0	c5284	b4195
sp|Q8CVW4|NAPA_ECOL6	sp|P33937|NAPA_ECOLI	napA	napA	2587774.0	2303600.0	2590261.0	2306087.0	c2745	b2206
sp|P0AC66|NRDH_ECOL6	sp|P0AC65|NRDH_ECOLI	nrdH	nrdH	3081259.0	2799378.0	3081505.0	2799624.0	c3226	b2673
sp|Q8FD82|OBG_ECOL6	sp|P42641|OBG_ECOLI	obg	obgE					c3940	b3183
sp|P0A918|OMPX_ECOL6	sp|P0A917|OMPX_ECOLI	ompX	ompX	872802.0	850871.0	873318.0	851387.0	c0900	b0814
sp|P0A6G4|PNCC_ECOL6	sp|P0A6G3|PNCC_ECOLI	pncC	pncC	3106316.0	2822504.0	3106814.0	2823002.0	c3254	b2700
sp|P0AFN0|PSPB_ECOL6	sp|P0AFM9|PSPB_ECOLI	pspB	pspB	1611479.0	1370514.0	1611704.0	1370739.0	c1775	b1305
sp|P0A7I5|RF3_ECOL6	sp|P0A7I4|RF3_ECOLI	prfC	prfC	5198334.0	4614093.0	5199924.0	4615683.0	c5456	b4375
sp|P0AGB7|RPOE_ECOL6	sp|P0AGB6|RPOE_ECOLI	rpoE	rpoE	2972303.0	2708092.0	2972879.0	2708668.0	c3097	b2573
sp|P0A7W8|RS8_ECOL6	sp|P0A7W7|RS8_ECOLI	rpsH	rpsH	3877528.0	4193870.0	3877921.0	4194263.0	c4070	b3306
sp|Q8FDE0|SSTT_ECOL6	sp|P0AGE4|SSTT_ECOLI	sstT	sstT	3679940.0	3238599.0	3681185.0	3239844.0	c3847	b3089
sp|Q8FGQ0|SYR_ECOL6	sp|P11875|SYR_ECOLI	argS	argS	2111614.0	1961775.0	2113348.0	1963509.0	c2291	b1876
sp|Q8FLB7|SYI_ECOL6	sp|P00956|SYI_ECOLI	ileS	ileS	24652.0	22390.0	27469.0	25207.0	c0030	b0026
sp|Q8FBI7|TATB_ECOL6	sp|P69425|TATB_ECOLI	tatB	tatB	4548069.0	3613947.0	4548585.0	3614463.0	c4786	b3838
sp|Q8FF24|TADA_ECOL6	sp|P68398|TADA_ECOLI	tadA	tadA	2960220.0	2696009.0	2960757.0	2696546.0	c3082	b2559
sp|Q8FB55|PEPE_ECOL6	sp|P0A7C6|PEPE_ECOLI	pepE	pepE	4759027.0	4233042.0	4759717.0	4233732.0	c4980	b4021
sp|Q8FL92|RAPA_ECOL6	sp|P60240|RAPA_ECOLI	rapA	rapA	62159.0	60357.0	65066.0	63264.0	c0070	b0059
sp|Q8FKA4|QUEC_ECOL6	sp|P77756|QUEC_ECOLI	queC	queC	538790.0	464075.0	539486.0	464771.0	c0560	b0444
sp|Q8FFN0|RHMA_ECOL6	sp|P76469|RHMA_ECOLI	rhmA	rhmA					c2787	b2245
sp|Q8FHV4|RLUB_ECOL6	sp|P37765|RLUB_ECOLI	rluB	rluB	1570451.0	1328565.0	1571327.0	1329441.0	c1734	b1269
sp|Q8FH96|RSXB_ECOL6	sp|P77223|RSXB_ECOLI	rsxB	rsxB	1866870.0	1708061.0	1867449.0	1708640.0	c2020	b1628
sp|P0AGE1|SSB_ECOL6	sp|P0AGE0|SSB_ECOLI	ssb	ssb					c5049	b4059
sp|Q8FD15|SMG_ECOL6	sp|P0A828|SMG_ECOLI	smg	smg					c4045	b3284
sp|Q8FL00|TILS_ECOL6	sp|P52097|TILS_ECOLI	tilS	tilS	222364.0	212330.0	223678.0	213629.0	c0226	b0188
sp|Q8FL65|MURD_ECOL6	sp|P14900|MURD_ECOLI	murD	murD	100913.0	97086.0	102230.0	98403.0	c0106	b0088
sp|P0AFF3|NUPC_ECOL6	sp|P0AFF2|NUPC_ECOLI	nupC	nupC	2795428.0	2518487.0	2796631.0	2519690.0	c2932	b2393
sp|P0AFF7|NUSA_ECOL6	sp|P0AFF6|NUSA_ECOLI	nusA	nusA	3749671.0	3315893.0	3751159.0	3317381.0	c3926	b3169
sp|P0AB68|PNTB_ECOL6	sp|P0AB67|PNTB_ECOLI	pntB	pntB	1835666.0	1676685.0	1837055.0	1678074.0	c1994	b1602
sp|Q8FIP7|RLUC_ECOL6	sp|P0AA39|RLUC_ECOLI	rluC	rluC	1288439.0	1146516.0	1289399.0	1147476.0	c1355	b1086
sp|P0ACU3|RUTR_ECOL6	sp|P0ACU2|RUTR_ECOLI	rutR	rutR	1107736.0	1074663.0	1108375.0	1075302.0	c1150	b1013
sp|Q8FBI6|TATC_ECOL6	sp|P69423|TATC_ECOLI	tatC	tatC	4548587.0	3613168.0	4549364.0	3613945.0	c4787	b3839
sp|Q8FJU6|PXPA_ECOL6	sp|P75746|PXPA_ECOLI	pxpA	pxpA	776231.0	745586.0	776966.0	746321.0	c0792	b0713
sp|P0A8A9|RIMP_ECOL6	sp|P0A8A8|RIMP_ECOLI	rimP	rimP	3751186.0	3317408.0	3751639.0	3317861.0	c3927	b3170
sp|P0ADY8|RL16_ECOL6	sp|P0ADY7|RL16_ECOLI	rplP	rplP	3880134.0	4191246.0	3880545.0	4191657.0	c4079	b3313
sp|P63178|RLMB_ECOL6	sp|P63177|RLMB_ECOLI	rlmB	rlmB	5017345.0	4413954.0	5018077.0	4414686.0	c5264	b4180
sp|P0A7U4|RS19_ECOL6	sp|P0A7U3|RS19_ECOLI	rpsS	rpsS	3881623.0	4189889.0	3881902.0	4190168.0	c4083	b3316
sp|Q8FCS8|RTCA_ECOL6	sp|P46849|RTCA_ECOLI	rtcA	rtcA	3982456.0	4083566.0	3983473.0	4084583.0	c4197	b4475
sp|Q8FH54|SUFS_ECOL6	sp|P77444|SUFS_ECOLI	sufS	sufS	1915442.0	1761016.0	1916663.0	1762237.0	c2075	b1680
sp|P0AGF7|TDCB_ECOL6	sp|P0AGF6|TDCB_ECOLI	tdcB	tdcB	3704418.0	3264893.0	3705408.0	3265883.0	c3875	b3117
sp|Q8FKF5|TAUB_ECOL6	sp|Q47538|TAUB_ECOLI	tauB	tauB	461498.0	385430.0	462266.0	386198.0	c0473	b0366
sp|Q8FJX7|NAGB_ECOL6	sp|P0A759|NAGB_ECOLI	nagB	nagB	735544.0	703232.0	736345.0	704033.0	c0753	b0678
sp|Q8CVG5|NANM2_ECOL6	sp|P39371|NANM_ECOLI	nanM2	nanM		4542338.0		4543445.0	c5388	b4310
sp|Q8FBX9|NEPI_ECOL6	sp|P0ADL1|NEPI_ECOLI	nepI	nepI	4345342.0	3798675.0	4346533.0	3799866.0	c4586	b3662
sp|P0ADI1|PINR_ECOL6	sp|P0ADI0|PINR_ECOLI	pinR	pinR					c3146	b1374
sp|P64531|RCNR_ECOL6	sp|P64530|RCNR_ECOLI	rcnR	rcnR	2476195.0	2188857.0	2476468.0	2189130.0	c2632	b2105
sp|Q8FDH9|RIBB_ECOL6	sp|P0A7J0|RIBB_ECOLI	ribB	ribB	3629605.0	3182468.0	3630259.0	3183122.0	c3795	b3041
sp|Q8FJM4|RLMF_ECOL6	sp|P75782|RLMF_ECOLI	rlmF	rlmF	864826.0	842753.0	865753.0	843680.0	c0892	b0807
sp|P0A833|SSRP_ECOL6	sp|P0A832|SSRP_ECOLI	smpB	smpB	3017481.0	2753551.0	3017964.0	2754034.0	c3142	b2620
sp|Q8FB93|STHA_ECOL6	sp|P27306|STHA_ECOLI	sthA	sthA	4689165.0	3475890.0	4690566.0	3477291.0	c4923	b3962
sp|Q8FEJ8|PIMT_ECOL6	sp|P0A7A5|PIMT_ECOLI	pcm	pcm	3152101.0	2867548.0	3152728.0	2868175.0	c3310	b2743
sp|P0A7F4|PYRI_ECOL6	sp|P0A7F3|PYRI_ECOLI	pyrI	pyrI	5088059.0	4475665.0	5088521.0	4476127.0	c5344	b4244
sp|P0AG35|RHTB_ECOL6	sp|P0AG34|RHTB_ECOLI	rhtB	rhtB	4512857.0	3627621.0	4513478.0	3628242.0	c4746	b3824
sp|P0AG68|RS1_ECOL6	sp|P0AG67|RS1_ECOLI	rpsA	rpsA	1012955.0	962416.0	1014629.0	964090.0	c1049	b0911
sp|P0C0K4|SRKA_ECOL6	sp|P0C0K3|SRKA_ECOLI	srkA	srkA	4567905.0	3593279.0	4568892.0	3594266.0	c4803	b3859
sp|Q8FJY9|SYL_ECOL6	sp|P07813|SYL_ECOLI	leuS	leuS	712191.0	672622.0	714774.0	675205.0	c0733	b0642
sp|Q8FDU9|NANT2_ECOL6	sp|P41036|NANT_ECOLI	nanT2	nanT		3370938.0		3372429.0	c3637	b3224
sp|Q8FDF5|PAT_ECOL6	sp|P42588|PAT_ECOLI	patA	patA					c3828	b3073
sp|P0A7A8|PLSB_ECOL6	sp|P0A7A7|PLSB_ECOLI	plsB	plsB	4786072.0	4257632.0	4788496.0	4260056.0	c5011	b4041
sp|P0AAF2|POTE_ECOL6	sp|P0AAF1|POTE_ECOLI	potE	potE	757650.0	717367.0	758970.0	718687.0	c0776	b0692
sp|P0A7E6|PYRG_ECOL6	sp|P0A7E5|PYRG_ECOLI	pyrG	pyrG	3183482.0	2906684.0	3185120.0	2908322.0	c3345	b2780
sp|P69412|RCSF_ECOL6	sp|P69411|RCSF_ECOLI	rcsF	rcsF	231008.0	219590.0	231413.0	219995.0	c0237	b0196
sp|Q8FEE5|RLMM_ECOL6	sp|P0ADR6|RLMM_ECOLI	rlmM	rlmM	3215008.0	2938798.0	3216109.0	2939899.0	c3376	b2806
sp|P59477|DPO4_ECOL6	sp|Q47155|DPO4_ECOLI	dinB	dinB	358885.0	250897.0	359941.0	251953.0	c0379	b0231
sp|P63226|GMHA_ECOL6	sp|P63224|GMHA_ECOLI	gmhA	gmhA					c0372	b0222
sp|P0A6V6|GLPE_ECOL6	sp|P0A6V5|GLPE_ECOLI	glpE	glpE	3988121.0	4078591.0	3988448.0	4078918.0	c4202	b3425
sp|P60596|HIS5_ECOL6	sp|P60595|HIS5_ECOLI	hisH	hisH	2382591.0	2096671.0	2383182.0	2097262.0	c2550	b2023
sp|P69223|IF1_ECOL6	sp|P69222|IF1_ECOLI	infA	infA	980353.0	926646.0	980572.0	926865.0	c1021	b0884
sp|Q8FE97|KDUI_ECOL6	sp|Q46938|KDUI_ECOLI	kduI	kduI	3291320.0	2981943.0	3292157.0	2982780.0	c3440	b2843
sp|Q8FL64|MURG_ECOL6	sp|P17443|MURG_ECOLI	murG	murG	103470.0	99643.0	104538.0	100711.0	c0108	b0090
sp|Q8FLC1|NHAA_ECOL6	sp|P13738|NHAA_ECOLI	nhaA	nhaA	20849.0	17488.0	22016.0	18655.0	c0024	b0019
sp|P0ACQ5|OXYR_ECOL6	sp|P0ACQ4|OXYR_ECOLI	oxyR	oxyR	4688265.0	3477273.0	4689183.0	3478191.0	c4922	b3961
sp|Q8FGN6|OTSA_ECOL6	sp|P31677|OTSA_ECOLI	otsA	otsA	2128863.0	1982324.0	2130288.0	1983749.0	c2310	b1896
sp|P0A9N5|PFLA_ECOL6	sp|P0A9N4|PFLA_ECOLI	pflA	pflA	1001298.0	950761.0	1002039.0	951502.0	c1038	b0902
sp|Q8FJ98|PNCB_ECOL6	sp|P18133|PNCB_ECOLI	pncB	pncB	1039941.0	989575.0	1041144.0	990778.0	c1073	b0931
sp|P60783|PLSY_ECOL6	sp|P60782|PLSY_ECOLI	plsY	plsY	3645287.0	3203349.0	3645905.0	3203967.0	c3809	b3059
sp|Q8FJB6|AROA_ECOL6	sp|P0A6D3|AROA_ECOLI	aroA	aroA	1009771.0	959233.0	1011055.0	960517.0	c1046	b0908
sp|P0AE35|ARTQ_ECOL6	sp|P0AE34|ARTQ_ECOLI	artQ	artQ	955662.0	901955.0	956379.0	902672.0	c0995	b0862
sp|P0A987|CSPI_ECOL6	sp|P0A986|CSPI_ECOLI	cspI	cspI	3048682.0	1640168.0	3048895.0	1640381.0	c3177	b1552
sp|P64273|GREB_ECOL6	sp|P30128|GREB_ECOLI	greB	greB	3963640.0	4103127.0	3964153.0	4103604.0	c4183	b3406
sp|P0C056|IBPA_ECOL6	sp|P0C054|IBPA_ECOLI	ibpA	ibpA	4368744.0	3772992.0	4369158.0	3773406.0	c4607	b3687
sp|P0AAC9|ISCA_ECOL6	sp|P0AAC8|ISCA_ECOLI	iscA	iscA	2927743.0	2658218.0	2928067.0	2658542.0	c3053	b2528
